Var1,Var2
0.209,0.075258286200087
0.21,0.0755760040827983
0.211,0.0758872674554043
0.212,0.0761920756905347
0.213,0.0764904208948166
0.214,0.0767822922328413
0.215,0.0770676737178863
0.216,0.0773465411597739
0.217,0.0776188626335226
0.218,0.0778846003679648
0.219,0.0781437109939869
0.22,0.0783961458575271
0.221,0.0786418539371683
0.222,0.0788807860467805
0.223,0.0791128941521405
0.224,0.07933812557143
0.225,0.0795564242104694
0.226,0.0797677446760445
0.227,0.0799720694042967
0.228,0.080169417921599
0.229,0.08035984324457
0.23,0.0805434159854542
0.231,0.0807202075507824
0.232,0.0808902875306669
0.233,0.0810537349997141
0.234,0.0812106509495121
0.235,0.0813611670136966
0.236,0.0815054531825921
0.237,0.081643721319604
0.238,0.0817762191152168
0.239,0.0819032183233502
