t,s,phi1,Ds,Dphi1,u
4.40133333333333,0.0167141302332347,-7.52921973502476,-0.440652090056742,2.16519786486465,4.78566479054574
4.40266666666667,0.0161290934997427,-7.52630823665705,-0.435600386137083,2.19989376473097,4.88671261096932
4.404,0.0155507169718889,-7.52335051145728,-0.430544492810303,2.23449137843405,4.9862095979937
4.40533333333333,0.0149790163965096,-7.52034670259121,-0.425485060961432,2.26898952836973,5.08390019432481
4.40666666666667,0.0144140080743675,-7.51729695578897,-0.420422779883468,2.30338705849589,5.17950078030363
4.408,0.0138557088601515,-7.51420141934503,-0.415358377277372,2.33768283433244,5.2727065899677
4.40933333333333,0.013304136162478,-7.51106024411823,-0.410292619252087,2.37187574296128,5.36320109738655
4.41066666666667,0.0127593079438885,-7.50787358353179,-0.405226310324509,2.40596469302636,5.45067439708391
4.412,0.0122212427208516,-7.50464159357327,-0.400160293419509,2.43994861473367,5.53484412527117
4.41333333333333,0.0116899595637621,-7.50136443279461,-0.395095449869924,2.47382645985119,5.61546103969648
4.41466666666667,0.0111654780969409,-7.49804226231209,-0.390032699416557,2.50759720170897,5.69230052503353
4.416,0.0106478184986365,-7.49467524580638,-0.384973000208186,2.54125983519901,5.76515676582387
4.41733333333333,0.0101370015010226,-7.49126354952249,-0.379917348801552,2.5748133767754,5.83384055210731
4.41866666666667,0.00963304839019977,-7.48780734226982,-0.374866780161362,2.60825686445423,5.89816866869083
4.42,0.00913598100619496,-7.48430679542209,-0.369822367660294,2.64158935781362,5.95794978190678
4.42133333333333,0.00864582174296161,-7.48076208291743,-0.364785223078993,2.67480993799371,6.01298601956776
4.42266666666667,0.00816259354837948,-7.4771733812583,-0.359756496606073,2.70791770769665,6.06308845929604
4.424,0.00768628634338208,-7.47354082224502,-0.354741103676406,2.74091691144724,6.10808709651869
4.42533333333333,0.00721677985402897,-7.46986441113688,-0.349753341066018,2.77382527412501,6.14783413973793
4.42666666666667,0.00675399600325087,-7.46614424047601,-0.344799419625233,2.80665012914216,6.1822117983952
4.428,0.00629785780167058,-7.46238040347685,-0.3398847897975,2.8393979051134,6.21113879147733
4.42933333333333,0.00584828434860079,-7.45857298609941,-0.335014786426356,2.87207499285411,6.23456351301482
4.43066666666667,0.00540519083204379,-7.45472206704925,-0.33019462875542,2.90468774538027,6.25245372576355
4.432,0.00496848852869265,-7.45082771777748,-0.32542942042841,2.93724247790847,6.264798894276
4.43333333333333,0.00453808480392945,-7.44689000248075,-0.320724149489123,2.96974546785594,6.27161294069686
4.43466666666667,0.00411388311182647,-7.44290897810128,-0.316083688381443,3.00220295484055,6.27291693357929
4.436,0.00369578299514585,-7.43888469432683,-0.311512793949345,3.0346211406808,6.26871328827244
4.43733333333333,0.00328368008533967,-7.43481719359071,-0.30701610743689,3.06700618939578,6.25897466851807
4.43866666666667,0.00287746610254988,-7.43070651107178,-0.302598154488227,3.09936422720524,6.24364482830833
4.44,0.00247702885560833,-7.42655267469446,-0.298263345147592,3.13170134252955,6.22263937002931
4.44133333333333,0.0020822522420365,-7.42235570512872,-0.294015973859305,3.16402358598972,6.19584954854313
4.44266666666667,0.00169301624804656,-7.41811561579008,-0.289860219467784,3.19633697040732,6.16315507382184
4.444,0.00130919694853978,-7.4138324128396,-0.285800145217524,3.22864747080462,6.12444275668866
4.44533333333333,0.000930666507107585,-7.40950609518392,-0.281839698753111,3.26096102440449,6.07962322881836
4.44666666666667,0.000557293176031062,-7.40513665447518,-0.277982712119217,3.29328353063045,6.02864015443114
4.448,0.000188941296281919,-7.40072407511114,-0.274232901760608,3.32562085110657,5.97147433594597
4.44933333333333,-0.000174528702478971,-7.39626833423505,-0.27059386852213,3.35797880965762,5.90814990100025
4.45066666666667,-0.000533260301900608,-7.39176940173574,-0.267069097648718,3.39036319230899,5.83874559607206
4.452,-0.000887400894942082,-7.3872272402476,-0.263661958785397,3.42277974728666,5.76340563973599
4.45333333333333,-0.00123710178587259,-7.38264180515055,-0.260375705977277,3.45523418501728,5.68233798283607
4.45466666666667,-0.00158251819027144,-7.37801304457007,-0.257213477669558,3.48773217812809,5.59579505729144
4.456,-0.00192380923502805,-7.37334089937719,-0.254178296707525,3.52027936144697,5.5040480107689
4.45733333333333,-0.00226113795834215,-7.36862530318849,-0.25127307033655,3.55288133200245,5.40736865763634
4.45866666666667,-0.00259467130972291,-7.36386618236612,-0.248500590202098,3.58554364902361,5.30602499184893
4.46,-0.00292458014999029,-7.35906345601775,-0.245863532349715,3.61827183394025,5.20028366477951
4.46133333333333,-0.00325103925127411,-7.35421703599662,-0.243364457225038,3.65107137038274,5.09040298719149
4.46266666666667,-0.00357422729701452,-7.34932682690152,-0.241005809673788,3.68394770418211,4.97661116101097
4.464,-0.00389432688196114,-7.34439272607679,-0.23878991894178,3.71690624336996,4.85908799660768
4.46533333333333,-0.00421152451217433,-7.33941462361232,-0.236718998674911,3.74995235817857,4.73797083146675
4.46666666666667,-0.00452601060502434,-7.33439240234356,-0.234795146919166,3.78309138104084,4.61338240498495
4.468,-0.00483797948919151,-7.32932593785149,-0.233020346120619,3.81632860659027,4.48545864733564
4.46933333333333,-0.00514762940466632,-7.32421509846266,-0.231396463125432,3.84966929166102,4.35435876746174
4.47066666666667,-0.00545516250274933,-7.31905974524917,-0.229925249179852,3.88311865528784,4.22026111074857
4.472,-0.00576078484605121,-7.31385973202866,-0.228608339930215,3.91668187870613,4.08336150614294
4.47333333333333,-0.00606470640849294,-7.30861490536433,-0.227447255422945,3.95036410535194,3.94388048336435
4.47466666666667,-0.00636714107530499,-7.30332510456494,-0.226443400104554,3.98417044086187,3.80206679273
4.476,-0.00666830664302855,-7.29799016168478,-0.225598062821639,4.0181059530732,3.65818404254696
4.47733333333333,-0.00696842481951471,-7.2926099015237,-0.224912416820887,4.05217567202385,3.51248865985108
4.47866666666667,-0.00726772122392488,-7.28718414162712,-0.22438751974907,4.08638458995235,3.36522045979448
4.48,-0.00756642538672994,-7.28171269228598,-0.224024313653051,4.12073766129782,3.21660645155424
4.48133333333333,-0.0078647707497115,-7.2761953565368,-0.223823624979777,4.15523980270005,3.06686447796786
4.48266666666667,-0.00816299466596108,-7.27063193016162,-0.223786164576284,4.18989589299945,2.91621371905325
4.484,-0.0084613383998803,-7.26502220168807,-0.223912527689695,4.22471077323705,2.76489815650462
4.48533333333333,-0.00876004177646257,-7.25936596430521,-0.224203559322573,4.25968952123458,2.6132009581549
4.48666666666667,-0.00905927453801652,-7.25366313568563,-0.22466345710571,4.29483836880888,2.46143498202483
4.488,-0.00935924104262991,-7.24791348606741,-0.225290570086003,4.33015602946154,2.30992546051793
4.48933333333333,-0.0096601621388528,-7.24211674053022,-0.226081384274741,4.36563923324715,2.15899965347842
4.49066666666667,-0.00996225377008546,-7.2362726351227,-0.227032373812559,4.40128447283167,2.00897618637605
4.492,-0.0102657269745796,-7.23038091686249,-0.228140000969435,4.43708800349254,1.86014674092086
4.49333333333333,-0.0105707878854375,-7.22444134373622,-0.229400716144691,4.47304584311862,1.71275991278814
4.49466666666667,-0.0108776377306126,-7.21845368469947,-0.230810957866993,4.50915377221019,1.56702222679078
4.496,-0.0111864728329084,-7.21241771967687,-0.232367152794349,4.54540733387891,1.42311642105028
4.49733333333333,-0.01149748460998,-7.20633323956199,-0.234065715714114,4.58180183384793,1.28122097578162
4.49866666666667,-0.0118108595743329,-7.20020004621741,-0.235903049542984,4.61833234045179,1.1415224136415
4.5,-0.0121267793333237,-7.19401795247468,-0.237875545327001,4.65499368463647,1.00422274717724
4.50133333333333,-0.0124454205891595,-7.18778678213437,-0.239979582241549,4.69178045995937,0.869538190638453
4.50266666666667,-0.0127669551388986,-7.18150636996599,-0.242211527591357,4.72868702258931,0.737693007320586
4.504,-0.0130915498744498,-7.17517656170809,-0.244567736810497,4.76570749130655,0.608922535175888
4.50533333333333,-0.0134193667825732,-7.16879721406816,-0.247044553462388,4.80283574750277,0.483477323816664
4.50666666666667,-0.0137505629448788,-7.16236819472272,-0.249638309239786,4.84006543518104,0.36160697798604
4.508,-0.0140852905378284,-7.15588938231725,-0.252345323964797,4.87738996095589,0.24352778582766
4.50933333333333,-0.0144236968327341,-7.14936066646623,-0.255161905588868,4.91480249405329,0.129397812105927
4.51066666666667,-0.0147659241957592,-7.14278194775311,-0.258084350192793,4.95229596631062,0.019309896291328
4.512,-0.0151121100879172,-7.13615313773036,-0.261108941986704,4.98986307217665,-0.0867017405526554
4.51333333333333,-0.015462387065073,-7.12947415891941,-0.264231953310082,5.02749626871161,-0.188643050211962
4.51466666666667,-0.0158168827779422,-7.12274494481069,-0.267449644631749,5.06518777558717,-0.286535953838984
4.516,-0.0161757199720912,-7.11596543986361,-0.270758264549873,5.10292957508639,-0.380406745634915
4.51733333333333,-0.016539016487937,-7.10913559950659,-0.274154049791964,5.14071341210377,-0.47029597989405
4.51866666666667,-0.0169068852607478,-7.102255390137,-0.277633225214877,5.17853079414525,-0.556273920739037
4.52,-0.0172794343206424,-7.09532478912123,-0.28119200380481,5.21637299132817,-0.638437709652231
4.52133333333333,-0.0176567667925907,-7.08834378479464,-0.284826586677308,5.25423103638134,-0.716886720205506
4.52266666666667,-0.0180389808964127,-7.08131237646159,-0.288533163077251,5.29209572464489,-0.791703012523182
4.524,-0.01842616994678,-7.07423057439542,-0.292307910378873,5.3299576140705,-0.862962506656753
4.52533333333333,-0.0188184223532147,-7.06709839983847,-0.296146994085746,5.3678070252212,-0.930764222180011
4.52666666666667,-0.0192158216200898,-7.05991588500204,-0.300046567830789,5.40563404127147,-0.995246975738634
4.528,-0.0196184463466294,-7.05268307306644,-0.304002773376264,5.44342850800724,-1.05658618415432
4.52933333333333,-0.0200263702269076,-7.04540001818098,-0.308011740613772,5.48118003382579,-1.11498408890062
4.53066666666667,-0.0204396620498501,-7.03806678546392,-0.312069587564264,5.5188779897359,-1.17066434433821
4.532,-0.0208583856992331,-7.03068345100255,-0.316172420378034,5.55651150935773,-1.22387222000614
4.53333333333333,-0.0212826001536838,-7.02325010185311,-0.320316333334717,5.59406948892289,-1.27487037848359
4.53466666666667,-0.0217123594866802,-7.01576683604085,-0.324497408843294,5.63154058727441,-1.32391776956967
4.536,-0.0221477128665508,-7.00823376256,-0.32871171744209,5.66891322586675,-1.37124416135954
4.53733333333333,-0.0225887045564757,-7.00065100137378,-0.332955317798774,5.7061755887658,-1.41705043419683
