Var1,Var2
3.014,-0.32210449578407
3.015,-0.320376720569504
3.016,-0.318649715502772
3.017,-0.316923424892313
3.018,-0.315197797022548
3.019,-0.313472788053548
3.02,-0.311748362784303
3.021,-0.31002449099593
3.022,-0.308301142126072
3.023,-0.306578283836012
3.024,-0.304855885233796
3.025,-0.303133922241461
3.026,-0.301412381036731
3.027,-0.299691258500573
3.028,-0.297970563091499
3.029,-0.296250315903746
3.03,-0.294530548332339
3.031,-0.292811298523848
3.032,-0.291092610883725
3.033,-0.289374534934855
3.034,-0.287657121206264
3.035,-0.28594041832572
3.036,-0.284224473776074
3.037,-0.282509336212849
3.038,-0.280795058912875
3.039,-0.2790817032923
3.04,-0.277369338552713
3.041,-0.275658034981641
3.042,-0.273947857294676
3.043,-0.272238865461211
3.044,-0.270531118676948
3.045,-0.268824675062063
3.046,-0.267119586772752
3.047,-0.265415895792792
3.048,-0.263713634089668
3.049,-0.262012825612973
3.05,-0.260313487033398
3.051,-0.258615629390724
3.052,-0.256919263690036
3.053,-0.255224405477927
3.054,-0.253531072223062
3.055,-0.251839276509125
3.056,-0.250149024792756
3.057,-0.248460322187921
3.058,-0.246773175366366
3.059,-0.245087591655563
3.06,-0.243403580180157
3.061,-0.241721156070407
3.062,-0.240040343473663
3.063,-0.238361175592533
3.064,-0.236683691829526
3.065,-0.235007932416348
3.066,-0.233333934358121
3.067,-0.231661732279925
3.068,-0.229991360227444
3.069,-0.228322849519375
3.07,-0.226656226995359
3.071,-0.224991519623408
3.072,-0.223328759145491
3.073,-0.221667977525625
3.074,-0.220009197721138
3.075,-0.218352432246327
3.076,-0.21669769089544
3.077,-0.21504498707442
3.078,-0.213394337089667
3.079,-0.211745758423726
3.08,-0.210099271893277
3.081,-0.208454905337163
3.082,-0.206812693921699
3.083,-0.205172674211385
3.084,-0.203534875051203
3.085,-0.201899313677367
3.086,-0.200265999748817
3.087,-0.198634940346692
3.088,-0.197006139547595
3.089,-0.195379595616801
3.09,-0.193755301702153
3.091,-0.192133251537829
3.092,-0.190513446764878
3.093,-0.188895900775365
3.094,-0.187280636634174
3.095,-0.185667681326662
3.096,-0.184057062316972
3.097,-0.182448809130098
3.098,-0.180842953299842
3.099,-0.179239521374414
3.1,-0.177638527224661
3.101,-0.176039972578368
3.102,-0.17444385389323
3.103,-0.172850167370203
3.104,-0.171258907284699
3.105,-0.169670060206489
3.106,-0.168083601644747
3.107,-0.166499497685629
3.108,-0.164917708298656
3.109,-0.16333818931083
3.11,-0.161760894623608
3.111,-0.160185781007682
3.112,-0.158612812724279
3.113,-0.157041959398391
3.114,-0.1554731896454
3.115,-0.153906469523707
3.116,-0.152341767190728
3.117,-0.150779057146028
3.118,-0.149218322208905
3.119,-0.147659555995577
3.12,-0.146102765510858
3.121,-0.144547970818559
3.122,-0.142995200472229
3.123,-0.14144448299766
3.124,-0.139895837469872
3.125,-0.138349267445048
3.126,-0.136804761630138
3.127,-0.135262299343769
3.128,-0.133721853711605
3.129,-0.132183390153667
3.13,-0.130646865780654
3.131,-0.129112230944778
3.132,-0.127579427730562
3.133,-0.126048387064787
3.134,-0.124519030610809
3.135,-0.122991276316209
3.136,-0.121465041549168
3.137,-0.119940243330924
3.138,-0.11841679807556
3.139,-0.116894620164065
3.14,-0.11537361975511
3.141,-0.113853702733008
3.142,-0.112334773760825
3.143,-0.110816738948388
3.144,-0.109299505460236
3.145,-0.10778298019376
3.146,-0.106267072023936
3.147,-0.104751696875655
3.148,-0.103236779121912
3.149,-0.101722247475983
3.15,-0.100208030474197
3.151,-0.0986940553067417
3.152,-0.0971802484525663
3.153,-0.0956665356811187
3.154,-0.0941528390165786
3.155,-0.0926390714695025
3.156,-0.0911251356941478
3.157,-0.089610929050396
3.158,-0.0880963492311954
3.159,-0.0865812978326219
3.16,-0.0850656859448934
3.161,-0.0835494406627862
3.162,-0.0820325053944165
3.163,-0.0805148318173271
3.164,-0.0789963695568829
3.165,-0.0774770623317156
3.166,-0.0759568531336074
3.167,-0.0744356917683348
3.168,-0.0729135360526267
3.169,-0.0713903460097809
3.17,-0.0698660774720028
3.171,-0.0683406814177417
3.172,-0.0668141082564577
3.173,-0.0652863108435708
3.174,-0.0637572430961519
3.175,-0.0622268552675359
3.176,-0.0606950900511327
3.177,-0.0591618851582265
3.178,-0.0576271812300494
3.179,-0.0560909279405386
3.18,-0.0545530869054678
3.181,-0.0530136348673993
3.182,-0.0514725655622467
3.183,-0.0499298887790545
3.184,-0.0483856295429436
3.185,-0.0468398265954934
3.186,-0.0452925278029287
3.187,-0.0437437868375939
3.188,-0.0421936652787031
3.189,-0.0406422352751401
3.19,-0.0390895759996845
3.191,-0.0375357651349884
3.192,-0.0359808719190696
3.193,-0.0344249535110669
3.194,-0.0328680540943871
3.195,-0.0313102072532767
3.196,-0.029751440670453
3.197,-0.0281917808420823
3.198,-0.0266312567640675
3.199,-0.0250699020501455
3.2,-0.0235077564792602
3.201,-0.0219448662783228
3.202,-0.0203812799189768
3.203,-0.018817042656688
3.204,-0.0172521984094509
3.205,-0.0156867989934556
3.206,-0.0141209104253387
3.207,-0.0125546097528434
3.208,-0.0109879778661254
3.209,-0.0094210985280424
3.21,-0.00785406437109337
3.211,-0.00628698087166979
3.212,-0.00471996399603603
3.213,-0.00315313671526984
3.214,-0.00158662752554328
3.215,-2.05672007203006e-05
3.216,0.00154491625915798
3.217,0.00310970024036683
3.218,0.00467366626823174
3.219,0.00623669527653747
3.22,0.00779866059577583
3.221,0.00935942365103137
3.222,0.0109188376621466
3.223,0.0124767573200096
3.224,0.014033045435749
3.225,0.0155875717177539
3.226,0.0171402094479439
3.227,0.0186908356257509
3.228,0.0202393309490373
3.229,0.0217855766117964
3.23,0.0233294521739119
3.231,0.0248708365863798
3.232,0.0264096089077487
3.233,0.0279456472650208
3.234,0.0294788285275238
3.235,0.0310090306349098
3.236,0.0325361377163241
3.237,0.0340600460804058
3.238,0.0355806679674942
3.239,0.0370979305660407
3.24,0.038611770487515
3.241,0.04012212626546
3.242,0.0416289325129438
3.243,0.0431321175286409
3.244,0.0446316020330934
3.245,0.0461272972995114
3.246,0.0476191039482099
3.247,0.0491069119716858
3.248,0.0505906008327062
3.249,0.0520700392803164
3.25,0.0535450867004544
3.251,0.0550155963381371
3.252,0.0564814177945322
3.253,0.0579423966731996
3.254,0.0593983737993964
3.255,0.0608491879531131
3.256,0.0622946825633991
3.257,0.0637347126524884
3.258,0.0651691472565857
3.259,0.0665978651262777
3.26,0.0680207486248169
3.261,0.0694376827417159
3.262,0.0708485559785393
3.263,0.0722532550647553
3.264,0.0736516557672817
3.265,0.0750436172291813
3.266,0.0764289810103319
3.267,0.0778075722133315
3.268,0.0791792038445233
3.269,0.0805436857357067
3.27,0.0819008355258388
3.271,0.0832504879364898
3.272,0.0845925011289106
3.273,0.0859267596546309
3.274,0.0872531732030585
3.275,0.0885716708622086
3.276,0.0898821929185417
3.277,0.0911846858740323
3.278,0.0924791035469136
3.279,0.0937654090760187
3.28,0.0950435713057279
3.281,0.0963135579007679
3.282,0.0975753331189377
3.283,0.0988288609855142
3.284,0.100074106124295
3.285,0.101311030622872
3.286,0.102539595247919
3.287,0.103759767703174
3.288,0.104971530943271
3.289,0.106174886559812
3.29,0.107369853588779
3.291,0.108556464601367
3.292,0.109734760585581
3.293,0.110904785344951
3.294,0.112066581209325
3.295,0.113220188832808
3.296,0.114365651788212
3.297,0.115503023145447
3.298,0.116632368423783
3.299,0.117753760806805
3.3,0.118867272902709
3.301,0.119972973233906
3.302,0.121070927372985
3.303,0.12216119732239
3.304,0.123243838575066
3.305,0.124318900548981
3.306,0.125386431845856
3.307,0.126446484877307
3.308,0.127499115333649
3.309,0.128544377182502
3.31,0.129582317829988
3.311,0.13061297808635
3.312,0.131636394558154
3.313,0.132652598341595
3.314,0.133661612354133
3.315,0.134663453223938
3.316,0.135658134849198
3.317,0.136645668365104
3.318,0.137626061420468
3.319,0.138599321174937
3.32,0.139565458237872
3.321,0.140524486558172
3.322,0.141476419217815
3.323,0.142421263627568
3.324,0.143359019686998
3.325,0.144289682007651
3.326,0.145213242892753
3.327,0.14612969391567
3.328,0.147039028652526
3.329,0.147941245699487
3.33,0.148836346871684
3.331,0.14972433183591
3.332,0.150605195333706
3.333,0.151478929165311
3.334,0.152345527231826
3.335,0.153204989986166
3.336,0.154057325178286
3.337,0.154902546289803
3.338,0.155740669924048
3.339,0.156571710948405
3.34,0.157395679612857
3.341,0.158212586605533
3.342,0.159022450596874
3.343,0.15982529737428
3.344,0.160621150859866
3.345,0.16141002632894
3.346,0.162191932784314
3.347,0.162966881926199
3.348,0.163734894817066
3.349,0.164495999600098
3.35,0.165250223914254
3.351,0.165997590742373
3.352,0.166738118517612
3.353,0.167471820064435
3.354,0.168198700081931
3.355,0.168918755211273
3.356,0.169631977257584
3.357,0.170338356415875
3.358,0.171037881175173
3.359,0.171730534596126
3.36,0.172416291558952
3.361,0.173095119736968
3.362,0.173766979596382
3.363,0.174431821023516
3.364,0.175089582479721
3.365,0.17574019592087
3.366,0.176383593237864
3.367,0.177019710803153
3.368,0.177648492191665
3.369,0.178269889263491
3.37,0.178883860999554
3.371,0.17949036983253
3.372,0.180089378618881
3.373,0.180680852977094
3.374,0.181264766415529
3.375,0.181841101842398
3.376,0.182409850746704
3.377,0.182971014004066
3.378,0.183524601844551
3.379,0.18407063095971
3.38,0.184609121688717
3.381,0.185140098195397
3.382,0.185663592281587
3.383,0.186179648583876
3.384,0.186688326586817
3.385,0.187189696334175
3.386,0.187683828866386
3.387,0.188170787366812
3.388,0.188650626038636
3.389,0.189123396033677
3.39,0.189589149344596
3.391,0.190047937287552
3.392,0.190499811049495
3.393,0.190944828349845
3.394,0.191383059149584
3.395,0.191814583853575
3.396,0.192239486106714
3.397,0.192657847770603
3.398,0.193069752471055
3.399,0.193475295008974
3.4,0.193874585209704
3.401,0.194267739616741
3.402,0.194654868064088
3.403,0.19503606629636
3.404,0.195411417026892
3.405,0.195780993559901
3.406,0.196144861003882
3.407,0.196503076143294
3.408,0.196855689944299
3.409,0.197202753385653
3.41,0.197544321752126
3.411,0.197880452660823
3.412,0.19821120121697
3.413,0.19853661869379
3.414,0.198856753516087
3.415,0.199171651242905
3.416,0.199481356431483
3.417,0.199785917713059
3.418,0.200085390462609
3.419,0.200379834236659
3.42,0.200669309331596
3.421,0.200953875538132
3.422,0.20123359065205
3.423,0.201508507713388
3.424,0.201778674435715
3.425,0.202044137230691
3.426,0.202304948025527
3.427,0.202561168720361
3.428,0.202812869357256
3.429,0.203060122718271
3.43,0.20330300082045
3.431,0.203541575398945
3.432,0.203775921268044
3.433,0.204006118648299
3.434,0.204232250227039
3.435,0.204454394683515
3.436,0.204672621167273
3.437,0.204886987142765
3.438,0.205097540229883
3.439,0.205304321800916
3.44,0.205507371014643
3.441,0.205706731725742
3.442,0.205902460572067
3.443,0.206094629051114
3.444,0.206283316383366
3.445,0.206468597339741
3.446,0.206650533749256
3.447,0.206829175584088
3.448,0.207004567465661
3.449,0.207176751806232
3.45,0.207345768233821
3.451,0.207511656029509
3.452,0.207674459838138
3.453,0.207834230811499
3.454,0.207991021334772
3.455,0.208144880010572
3.456,0.208295849145335
3.457,0.208443960590318
3.458,0.208589229902523
3.459,0.208731652401664
3.46,0.208871202130208
3.461,0.209007834095498
3.462,0.209141492106373
3.463,0.209272118496286
3.464,0.209399656637792
3.465,0.209524045495513
3.466,0.209645214653553
3.467,0.209763086458752
3.468,0.209877584941495
3.469,0.209988643772897
3.47,0.210096204104199
3.471,0.210200204967675
3.472,0.210300578248543
3.473,0.210397253334015
3.474,0.210490164968997
3.475,0.21057925547914
3.476,0.210664468570931
3.477,0.210745740832421
3.478,0.210823000706267
3.479,0.210896175507555
3.48,0.210965197432016
3.481,0.211030004064298
3.482,0.211090536914732
3.483,0.211146739370616
3.484,0.211198553196415
3.485,0.211245916445155
3.486,0.211288765766468
3.487,0.211327040493606
3.488,0.21136068255323
3.489,0.211389630902156
3.49,0.211413817651981
3.491,0.211433170936581
3.492,0.211447619200347
3.493,0.21145709180187
3.494,0.211461520059977
3.495,0.211460841056249
3.496,0.211455000440064
3.497,0.2114439526784
3.498,0.211427659758262
3.499,0.211406089502264
3.5,0.211379214550347
3.501,0.211347013419697
3.502,0.21130947313458
3.503,0.211266589370332
3.504,0.211218362480836
3.505,0.211164795078586
3.506,0.211105895476377
3.507,0.211041683037191
3.508,0.210972189822189
3.509,0.210897458606182
3.51,0.210817539973707
3.511,0.21073248986786
3.512,0.210642367054134
3.513,0.210547228825242
3.514,0.210447126084909
3.515,0.210342101909788
3.516,0.210232192706522
3.517,0.210117425552409
3.518,0.209997811737028
3.519,0.209873342526049
3.52,0.209743989702457
3.521,0.209609709865208
3.522,0.209470451000351
3.523,0.209326156824785
3.524,0.209176765117447
3.525,0.20902220425334
3.526,0.208862395122134
3.527,0.208697259480861
3.528,0.208526730317155
3.529,0.208350758550482
3.53,0.208169313916859
3.531,0.207982382233185
3.532,0.207789960800231
3.533,0.207592051895689
3.534,0.207388656638455
3.535,0.207179771866128
3.536,0.206965388691721
3.537,0.206745490383825
3.538,0.206520049755854
3.539,0.206289028590115
3.54,0.206052379866928
3.541,0.205810050226199
3.542,0.205561982043884
3.543,0.205308117421851
3.544,0.205048404318398
3.545,0.204782800463515
3.546,0.204511270125371
3.547,0.204233775039434
3.548,0.203950266621303
3.549,0.20366068413484
3.55,0.203364957205784
3.551,0.20306300979947
3.552,0.202754764769275
3.553,0.202440146758812
3.554,0.202119080092503
3.555,0.201791483305999
3.556,0.2014572661347
3.557,0.201116332242471
3.558,0.200768586103295
3.559,0.200413939700772
3.56,0.200052313985288
3.561,0.199683635442732
3.562,0.199307832885257
3.563,0.198924835438999
3.564,0.198534568776262
3.565,0.198136951620048
3.566,0.197731896918463
3.567,0.197319316056627
3.568,0.196899121642641
3.569,0.196471226706144
3.57,0.196035541244477
3.571,0.195591970210407
3.572,0.195140416339723
3.573,0.19468078503275
3.574,0.194212988835138
3.575,0.193736952865814
3.576,0.193252619148584
3.577,0.192759944419446
3.578,0.192258893071465
3.579,0.191749434271665
3.58,0.191231544145049
3.581,0.190705203196792
3.582,0.190170387088726
3.583,0.189627062816
3.584,0.189075197266214
3.585,0.188514768174192
3.586,0.187945764376987
3.587,0.187368177915689
3.588,0.186782000172192
3.589,0.186187224620465
3.59,0.185583849036594
3.591,0.184971875354795
3.592,0.184351309011691
3.593,0.183722157797925
3.594,0.183084431705505
3.595,0.182438147280223
3.596,0.181783335164235
3.597,0.181120045949015
3.598,0.18044834980413
3.599,0.179768329923446
3.6,0.179080075253177
3.601,0.178383677296515
3.602,0.177679229317398
3.603,0.176966824605787
3.604,0.176246552602288
3.605,0.175518495440855
3.606,0.174782729185641
3.607,0.174039328748946
3.608,0.17328837034411
3.609,0.172529927986581
3.61,0.171764066369401
3.611,0.17099083708845
3.612,0.170210283879577
3.613,0.169422453445006
3.614,0.168627402975102
3.615,0.167825201785946
3.616,0.167015928283568
3.617,0.166199663483024
3.618,0.165376487011593
3.619,0.164546481957323
3.62,0.163709743421225
3.621,0.162866380855678
3.622,0.162016514950597
3.623,0.161160275288091
3.624,0.160297799124687
3.625,0.159429227179417
3.626,0.15855469879221
3.627,0.157674352229201
3.628,0.15678832894668
3.629,0.15589677711085
3.63,0.154999854309196
3.631,0.154097729762256
3.632,0.153190581778789
3.633,0.152278588431629
3.634,0.151361917773846
3.635,0.150440725934023
3.636,0.149515162778391
3.637,0.148585378261651
3.638,0.147651525625805
3.639,0.14671376280008
3.64,0.145772255242399
3.641,0.144827179401896
3.642,0.143878720715307
3.643,0.142927065110293
3.644,0.141972392175838
3.645,0.141014874669582
3.646,0.140054679912544
3.647,0.139091969636462
3.648,0.138126898417343
3.649,0.13715961016611
3.65,0.136190233757105
3.651,0.135218879718235
3.652,0.134245638491043
3.653,0.133270582331965
3.654,0.132293774261771
3.655,0.131315278947483
3.656,0.130335165658343
3.657,0.129353502431942
3.658,0.128370349398998
3.659,0.12738575692374
3.66,0.126399768197311
3.661,0.125412425522678
3.662,0.124423778388033
3.663,0.123433888197383
3.664,0.122442828405858
3.665,0.121450685203195
3.666,0.120457560070716
3.667,0.119463568525394
3.668,0.118468832042973
3.669,0.117473469033944
3.67,0.116477592156453
3.671,0.115481309553161
3.672,0.114484722030586
3.673,0.113487917259916
3.674,0.112490968774345
3.675,0.111493941813354
3.676,0.110496901680607
3.677,0.109499920119063
3.678,0.10850307750887
3.679,0.107506460197623
3.68,0.106510153032383
3.681,0.105514231164838
3.682,0.104518758444958
3.683,0.103523793792623
3.684,0.102529398977869
3.685,0.101535642981973
3.686,0.100542602077258
3.687,0.0995503550704768
3.688,0.0985589761869771
3.689,0.0975685296930595
3.69,0.0965790662253024
3.691,0.0955906186844713
3.692,0.0946031995432278
3.693,0.0936168032747431
3.694,0.0926314137304762
3.695,0.0916470106766126
3.696,0.0906635710933718
3.697,0.0896810697838951
3.698,0.088699484720664
3.699,0.0877188034448945
3.7,0.0867390228358189
3.701,0.0857601419757686
3.702,0.0847821546787197
3.703,0.0838050452610373
3.704,0.0828287868327726
3.705,0.0818533407598993
3.706,0.0808786576825954
3.707,0.0799046818451138
3.708,0.0789313601388952
3.709,0.0779586521015146
3.71,0.0769865329229569
3.711,0.0760149882136907
3.712,0.0750440076729281
3.713,0.074073581985204
3.714,0.073103701397903
3.715,0.0721343543976655
3.716,0.0711655252453453
3.717,0.070197188900209
3.718,0.0692293046517661
3.719,0.0682618133268642
3.72,0.0672946410904679
3.721,0.0663277059491374
3.722,0.0653609211719031
3.723,0.0643941949311777
3.724,0.0634274297996867
3.725,0.0624605253924521
3.726,0.0614933826238034
3.727,0.0605259045938222
3.728,0.0595579933981849
3.729,0.0585895506780704
3.73,0.0576204856606033
3.731,0.0566507208765027
3.732,0.0556801858821176
3.733,0.054708804056447
3.734,0.0537364840229315
3.735,0.0527631193476125
3.736,0.0517885931708428
3.737,0.0508127857481305
3.738,0.0498355833267183
3.739,0.0488568839308867
3.74,0.0478765956827415
3.741,0.0468946293376987
3.742,0.0459108916994744
3.743,0.0449252849504811
3.744,0.0439377099321903
3.745,0.0429480693335538
3.746,0.0419562719358724
3.747,0.0409622390520892
3.748,0.0399659075955155
3.749,0.0389672267231411
3.75,0.0379661532056569
3.751,0.0369626493960939
3.752,0.0359566818576573
3.753,0.0349482188240907
3.754,0.0339372255193926
3.755,0.0329236575797448
3.756,0.0319074577679462
3.757,0.0308885598366421
3.758,0.0298668966208088
3.759,0.0288424071362425
3.76,0.0278150395823656
3.761,0.0267847488598372
3.762,0.0257514916595508
3.763,0.0247152235344217
3.764,0.0236758976365076
3.765,0.0226334636831138
3.766,0.0215878686888465
3.767,0.0205390593473881
3.768,0.0194869841981665
3.769,0.0184315974219307
3.77,0.0173728658126038
3.771,0.0163107752061686
3.772,0.0152453333325531
3.773,0.0141765684000955
3.774,0.0131045210273462
3.775,0.0120292315049925
3.776,0.0109507305723344
3.777,0.00986903842328801
3.778,0.00878417012392663
3.779,0.00769614408833996
3.78,0.00660498920661279
3.781,0.00551074794997997
3.782,0.00441347633092781
3.783,0.00331324124733245
3.784,0.00221011478562794
3.785,0.00110416886744957
3.786,-4.52464975209121e-06
3.787,-0.00111588855170042
3.788,-0.00222983716734182
3.789,-0.00334628143944249
3.79,-0.00446513617920197
3.791,-0.00558632119208868
3.792,-0.00670975801829454
3.793,-0.00783536839230048
3.794,-0.0089630761822973
3.795,-0.0100928104380948
3.796,-0.011224505604493
3.797,-0.0123580964732362
3.798,-0.0134935118391299
3.799,-0.0146306711502897
3.8,-0.0157694835366956
3.801,-0.0169098472984491
3.802,-0.0180516479784953
3.803,-0.019194754579191
3.804,-0.0203390168786871
3.805,-0.0214842662583925
3.806,-0.0226303172555509
3.807,-0.023776968786221
3.808,-0.0249240086486191
3.809,-0.0260712217699938
3.81,-0.0272183952963051
3.811,-0.0283653158513614
3.812,-0.0295117634357966
3.813,-0.0306575077685389
3.814,-0.0318023094646874
3.815,-0.0329459265268478
3.816,-0.0340881229250745
3.817,-0.0352286722363204
3.818,-0.0363673540344778
3.819,-0.0375039473123062
3.82,-0.0386382250101153
3.821,-0.0397699510910204
3.822,-0.0408988817604539
3.823,-0.0420247719019884
3.824,-0.0431473824030748
3.825,-0.0442664808437271
3.826,-0.0453818350346774
3.827,-0.0464932073292179
3.828,-0.0476003571905914
3.829,-0.0487030513210418
3.83,-0.0498010734057558
3.831,-0.0508942257816669
3.832,-0.0519823231889815
3.833,-0.0530651842189922
3.834,-0.0541426235841497
3.835,-0.0552144461003073
3.836,-0.0562804451150617
3.837,-0.05734040656874
3.838,-0.0583941131681448
3.839,-0.0594413450683007
3.84,-0.0604818808595114
3.841,-0.0615154984884986
3.842,-0.0625419715443581
3.843,-0.0635610660996294
3.844,-0.0645725464938629
3.845,-0.0655761855684889
3.846,-0.0665717691805678
3.847,-0.0675590957604361
3.848,-0.0685379768581434
3.849,-0.0695082387758283
3.85,-0.0704697231661972
3.851,-0.0714222865919045
3.852,-0.072365798181942
3.853,-0.0733001357996338
3.854,-0.0742251844137315
3.855,-0.0751408379719154
3.856,-0.0760470029968763
3.857,-0.0769436022032138
3.858,-0.0778305753769415
3.859,-0.0787078748062248
3.86,-0.0795754588802516
3.861,-0.080433289953788
3.862,-0.0812813383561234
3.863,-0.0821195889066928
3.864,-0.0829480432430751
3.865,-0.0837667150054011
3.866,-0.084575624122174
3.867,-0.0853747971919089
3.868,-0.0861642697625592
3.869,-0.086944083751983
3.87,-0.0877142827641897
3.871,-0.0884749113954503
3.872,-0.0892260171789228
3.873,-0.0899676513409914
3.874,-0.0906998672157294
3.875,-0.0914227169246384
3.876,-0.0921362486045602
3.877,-0.0928405070391158
3.878,-0.0935355359225204
3.879,-0.0942213795387947
3.88,-0.0948980848191477
3.881,-0.0955657029153706
3.882,-0.0962242887314613
3.883,-0.0968738990015511
3.884,-0.0975145925674603
3.885,-0.0981464345368305
3.886,-0.0987694986787774
3.887,-0.099383861383584
3.888,-0.0999895901181158
3.889,-0.10058673540099
3.89,-0.101175331080131
3.891,-0.101755401021864
3.892,-0.102326966386346
3.893,-0.102890049844678
3.894,-0.103444676760253
3.895,-0.103990872945756
3.896,-0.104528660997694
3.897,-0.105058062350311
3.898,-0.105579106648296
3.899,-0.106091840401321
3.9,-0.106596327953748
3.901,-0.107092645638615
3.902,-0.107580874840474
3.903,-0.108061097568377
3.904,-0.108533395317897
3.905,-0.108997849759818
3.906,-0.109454541265611
3.907,-0.1099035449037
3.908,-0.110344928987496
3.909,-0.110778756451033
3.91,-0.111205084054461
3.911,-0.111623958576335
3.912,-0.112035413495082
3.913,-0.112439469882389
3.914,-0.112836142656877
3.915,-0.113225449013127
3.916,-0.113607414031769
3.917,-0.113982070299584
3.918,-0.114349450398149
3.919,-0.114709576873664
3.92,-0.115062456462062
3.921,-0.115408079018678
3.922,-0.115746416855592
3.923,-0.116077424523048
3.924,-0.116401042537378
3.925,-0.116717205097053
3.926,-0.117025848912419
3.927,-0.117326920737876
3.928,-0.117620380985298
3.929,-0.117906201963294
3.93,-0.118184363408561
3.931,-0.118454847864574
3.932,-0.118717636299684
3.933,-0.118972704446843
3.934,-0.119220020685512
3.935,-0.119459546532585
3.936,-0.119691241355635
3.937,-0.11991506755106
3.938,-0.120130988495379
3.939,-0.120338960898567
3.94,-0.120538931322467
3.941,-0.120730841232305
3.942,-0.12091463662614
3.943,-0.121090275249577
3.944,-0.121257727112717
3.945,-0.121416969513233
3.946,-0.12156798190853
3.947,-0.121710744940828
3.948,-0.121845241538715
3.949,-0.121971455843348
3.95,-0.122089371548326
3.951,-0.122198974347384
3.952,-0.122300258845534
3.953,-0.122393234994883
3.954,-0.122477927773715
3.955,-0.122554367916125
3.956,-0.122622580851425
3.957,-0.122682584048281
3.958,-0.122734393794011
3.959,-0.122778032690327
3.96,-0.122813532685631
3.961,-0.122840935382063
3.962,-0.122860291783961
3.963,-0.122871659648943
3.964,-0.122875099654168
3.965,-0.122870675502151
3.966,-0.122858456706731
3.967,-0.122838518485519
3.968,-0.122810938283507
3.969,-0.122775792832722
3.97,-0.122733156648208
3.971,-0.122683100917814
3.972,-0.122625692409312
3.973,-0.122560993957854
3.974,-0.122489066714179
3.975,-0.12240997060084
3.976,-0.122323759709983
3.977,-0.122230474125865
3.978,-0.122130133109119
3.979,-0.122022734510424
3.98,-0.121908262559409
3.981,-0.121786699234031
3.982,-0.121658029341581
3.983,-0.121522238332936
3.984,-0.12137931396268
3.985,-0.121229255349575
3.986,-0.121072078347259
3.987,-0.120907810496201
3.988,-0.120736482592948
3.989,-0.120558123598707
3.99,-0.120372756883674
3.991,-0.120180397463615
3.992,-0.119981054608892
3.993,-0.119774739489389
3.994,-0.119561472979035
3.995,-0.11934129092589
3.996,-0.119114244400212
3.997,-0.118880393574355
3.998,-0.118639799855796
3.999,-0.118392522320543
4,-0.118138620688185
4.001,-0.11787816257651
4.002,-0.117611229250372
4.003,-0.117337915600882
4.004,-0.117058326672484
4.005,-0.116772575395677
4.006,-0.116480782944364
4.007,-0.11618307893882
4.008,-0.115879596317842
4.009,-0.115570462855957
4.01,-0.115255797801528
4.011,-0.114935713887293
4.012,-0.114610317659969
4.013,-0.114279708116755
4.014,-0.113943978596182
4.015,-0.11360321993531
4.016,-0.113257519029908
4.017,-0.112906954920916
4.018,-0.11255159714299
4.019,-0.112191507185139
4.02,-0.111826740683413
4.021,-0.111457346733956
4.022,-0.111083364322945
4.023,-0.110704822038621
4.024,-0.110321744756919
4.025,-0.109934162807745
4.026,-0.109542116152189
4.027,-0.109145651221859
4.028,-0.10874481321671
4.029,-0.108339638756755
4.03,-0.10793015144811
4.031,-0.107516361480542
4.032,-0.107098267271982
4.033,-0.10667585766122
4.034,-0.106249115897766
4.035,-0.105818024429688
4.036,-0.105382568036522
4.037,-0.104942736441765
4.038,-0.104498528621932
4.039,-0.104049957212748
4.04,-0.103597049497944
4.041,-0.103139844605943
4.042,-0.102678389912042
4.043,-0.102212737579377
4.044,-0.101742939438015
4.045,-0.101269041312413
4.046,-0.100791081390772
4.047,-0.100309093923473
4.048,-0.0998231127653793
4.049,-0.0993331707582756
4.05,-0.0988392983430897
4.051,-0.0983415226682438
4.052,-0.0978398664482072
4.053,-0.0973343495525025
4.054,-0.0968249940849764
4.055,-0.0963118268644536
4.056,-0.0957948789147289
4.057,-0.0952741873692931
4.058,-0.0947497978548428
4.059,-0.0942217617191932
4.06,-0.0936901310977234
4.061,-0.0931549568143619
4.062,-0.0926162872262604
4.063,-0.0920741683833881
4.064,-0.091528648923922
4.065,-0.0909797866072148
4.066,-0.090427649201974
4.067,-0.0898723079359454
4.068,-0.0893138275143146
4.069,-0.0887522586499878
4.07,-0.0881876374703161
4.071,-0.0876199900863572
4.072,-0.0870493377241877
4.073,-0.0864756995802574
4.074,-0.0858990938656934
4.075,-0.08531953874652
4.076,-0.0847370550255411
4.077,-0.084151668973409
4.078,-0.083563412783122
4.079,-0.0829723226757062
4.08,-0.0823784352642354
4.081,-0.0817817835188639
4.082,-0.0811823952263924
4.083,-0.0805802940970213
4.084,-0.0799754987304557
4.085,-0.0793680170821376
4.086,-0.0787578407282497
4.087,-0.0781449434779369
4.088,-0.0775292836562025
4.089,-0.0769108092421589
4.09,-0.0762894666640757
4.091,-0.0756652082795073
4.092,-0.0750379907862864
4.093,-0.0744077668715648
4.094,-0.0737744811421526
4.095,-0.0731380756027744
4.096,-0.0724984996515465
4.097,-0.0718557156241528
4.098,-0.0712096963582931
4.099,-0.0705604196911402
4.1,-0.0699078660931773
4.101,-0.0692520185467671
4.102,-0.068592861716954
4.103,-0.0679303832802625
4.104,-0.0672645775259828
