t,s,phi1,phi2,Ds,Dphi1,Dphi2,u
9.57,-0.51949790189892,15.6279823754314,92.0939584250342,0.55979983972578,15.8217836671115,7.66165607031299,36.2630018332399
9.58,-0.512099702278151,15.7932394097167,92.1612697542444,0.918628180535967,17.2394110684699,5.74161097021177,35.5497040097597
9.59,-0.501163948581084,15.972948416412,92.2075115415152,1.26579041432727,18.7084691787364,3.45629995975641,34.0108360643832
9.6,-0.486845161683377,16.1675332371825,92.2296243543338,1.59383409944489,20.2188794783663,0.919753645058658,31.6187327970352
9.61,-0.469381008186962,16.3770854192957,92.2264848200731,1.89364451458132,21.6606610306254,-1.49202697262074,28.4017492018918
9.62,-0.449092988029553,16.5998641476957,92.2021598924945,2.15751021043159,22.8168825043403,-3.17609007672214,24.4283012428192
9.63,-0.426374459648278,16.8316062758273,92.1674379623203,2.37844431985755,23.419707284026,-3.46336100322,19.7723253414145
9.64,-0.40168875620704,17.0656599399437,92.1392380979992,2.54993007807133,23.2893935350654,-1.89729616552464,14.5101703837791
9.65,-0.375560372954376,17.2959403212474,92.1338688210053,2.66615286714043,22.721560000895,0.982505875551554,8.75479830213468
9.66,-0.348562226077138,17.5197373729387,92.1609317775311,2.72337984484734,22.0365937996739,4.48651924897328,2.68141409527356
9.67,-0.321298111156884,17.7367768383772,92.2242119455376,2.71922561976419,21.3776739605758,8.18221920027892,-3.47061878067492
9.68,-0.294377598815839,17.947410013133,92.324533290216,2.65489832409359,20.7465277016734,11.8761167852721,-9.40890922511262
9.69,-0.268390407716474,18.1516393263777,92.4613986501535,2.53395669488529,20.0736604718069,15.4989739700182,-14.8202111637941
9.7,-0.243875682712667,18.3484512160853,92.6340720349897,2.36247306616071,19.2570577778373,19.0283028591367,-19.4212111392378
9.71,-0.221285845448452,18.5359310722479,92.8416354622631,2.14924951158365,18.1996653497954,22.4551669408775,-23.0009083058463
9.72,-0.200984401115314,18.7112757546114,93.0829861974151,1.90572467410531,16.8122356815489,25.7819897351765,-25.4340947760195
9.73,-0.183225030806182,18.8709872729983,93.356892129105,1.64413177405756,15.043270987387,29.0103789277304,-26.668323372368
9.74,-0.168117981184285,19.0109932866013,93.6628665854065,1.37711584829168,12.9368588826666,32.1480314411498,-26.708427218605
9.75,-0.155661854722858,19.1293713115775,93.9991915171329,1.11610546600021,10.7707334246171,35.0392619758264,-25.6204966375831
9.76,-0.145749181979127,19.2278906365468,94.361564040508,0.869886954214798,9.11814183985597,37.2757069428948,-23.5480743491465
9.77,-0.138180004517179,19.3166721754538,94.7388262800501,0.648439342987345,8.85279219559284,37.9573307749704,-20.7088753705803
9.78,-0.132674192923363,19.4109957633785,95.114025138953,0.458496204327848,10.3024610364418,36.6889787913796,-17.3493182694295
9.79,-0.128895586431072,19.5263345753725,95.4687381397015,0.303344927645205,12.8846555513955,34.0635497276526,-13.6804967401177
9.8,-0.12648255033668,19.6694804189022,95.7932245747199,0.185620909988555,15.7452979203543,30.7423312967754,-9.84608778154261
9.81,-0.125053491425049,19.8402925038412,96.0823051913998,0.106735008647096,18.338223428145,27.0363795301233,-5.93195896492649
9.82,-0.124216945213421,20.0345855538333,96.3330450811496,0.0671434653317746,20.4401306625197,23.0452344985983,-1.98656979473105
9.83,-0.123578984556638,20.2473348664795,96.5427855595572,0.0669855348440189,22.038313017121,18.8953291966741,1.95717486321689
9.84,-0.122746449437514,20.4740267964832,96.7107605268658,0.106050423277347,23.2331478611295,14.7354087821748,5.8518972699656
9.85,-0.121330520409133,20.711195404809,96.8380554910321,0.183459067614188,24.1935573920213,10.742546850172,9.61702620527915
9.86,-0.118954728290883,20.9575977308242,96.9269448353853,0.297436416854507,25.0649045134928,7.13613280623167,13.1519077037048
9.87,-0.115267875842593,21.2124734781079,96.9830304243139,0.445298165397687,25.8876328664036,4.25431597411177,16.3703119823819
9.88,-0.109948805419595,21.4749082875127,97.0159521296534,0.623306600504827,26.5657438722549,2.57871460879913,19.2274814586516
9.89,-0.102713285557059,21.7425933511027,97.0405132100844,0.827947128994789,26.9039001925093,2.65256873323758,21.718908632124
9.9,-0.0933125510093654,22.0115546194493,97.0754942053497,1.05581150664089,26.8232840571599,4.64528836621472,23.8607521202946
9.91,-0.0815330033554381,22.2780336241872,97.1385918300687,1.3028700379783,26.4288693369336,8.19076372532814,25.591648466745
9.92,-0.0672092281315954,22.5393196113662,97.2427278854147,1.56372789859995,25.7852651410673,12.7635628960347,26.6501763386719
9.93,-0.0502337365676653,22.7927637790527,97.3956324688394,1.83132456641108,24.8129758161816,17.8947215177787,26.7329897179741
9.94,-0.0305996582933253,23.0339326611735,97.6010477294244,2.09401766841807,23.3283071335341,23.1902807279414,25.7804833485853
9.95,-0.00840127251668284,23.2571241167438,97.8589220507464,2.34271106592111,21.2167981553403,28.3061482573623,23.9534787859899
9.96,0.0161845515634862,23.4565369114446,98.1652132462256,2.5701658514672,18.516138762145,32.9480459076024,21.45376103086
9.97,0.0429089965798088,23.6270292335355,98.5154027292162,2.76992475873758,15.617839775835,36.9335621767944,18.4608316435892
9.98,0.0714758220442453,23.7703195430283,98.9007238125964,2.93787580316056,13.263734061378,39.8215084796327,15.1328754393677
9.99,0.10155259832631,23.8972772913271,99.3057439900648,3.07152741986802,12.4834791088988,40.7914350729451,11.6078108511918
10,0.132788180249899,24.0271423484086,99.7085993839986,3.1696110875852,13.8045763564544,39.4301945729335,8.00441255326008
10.01,0.164824863786488,24.1784213099866,100.088512346628,3.23175844054113,16.6097187540134,36.3320164239621,4.42349354717626
10.02,0.197305885867435,24.3608332366565,100.432266474293,3.25868081130307,19.8946990003504,32.2785941735437,0.949133074095831
10.03,0.229885424278165,24.5757880239895,100.731860438777,3.25170500869873,23.0367739090446,27.5471596035355,-2.35006364839361
10.04,0.262234077558064,24.8201322127484,100.98144282946,3.21294382026824,25.7753699937893,22.2385857018474,-5.41968782643845
10.05,0.294045101185583,25.0898238593724,101.175510794569,3.14459439981708,28.0899903617411,16.5788641056855,-8.21824521202497
10.06,0.325038067331083,25.380761302677,101.31315490345,3.04983870234018,30.0305096983387,11.0425579067432,-10.7158828789156
10.07,0.354964932822722,25.6890572371086,101.399725074594,2.93192945036673,31.5289601527438,6.55566783878613,-12.8931367115964
10.08,0.38360943438876,26.0085837075212,101.452470703027,2.79381827986069,32.1943298351595,4.52590486262823,-14.7397106251485
10.09,0.410785650733668,26.3288241103473,101.501854702512,2.63895200312004,31.6542110024646,5.91509001263554,-16.2532973705792
10.1,0.436343169588939,26.6383019832801,101.580100117377,2.47055898299821,30.1161517505667,10.0640459742586,-17.4384495357938
10.11,0.460162437398258,26.9293306659439,101.707190641378,2.29180490810729,28.0146731009384,15.4534501244954,-18.3055080637318
10.12,0.482153429632749,27.1973573557529,101.88941544908,2.1053083426158,25.5032605138527,20.9574303326521,-18.9676412807327
10.13,0.502244560230838,27.4383229494538,102.124342732462,1.91117432745055,22.5863895865721,25.9746649226581,-19.8090457340366
10.14,0.520343367481166,27.6480385492466,102.406170346018,1.70607717158999,19.3577663240429,30.2221732008905,-21.3013152416847
10.15,0.536302772173459,27.8248722967403,102.726167490405,1.4822306759753,16.0483030216443,33.5825268300445,-23.5569967911109
10.16,0.549900654625305,27.9701534920223,103.074569422271,1.23282557667492,13.1377171401571,35.9207314926705,-26.3048256241266
10.17,0.560864248600803,28.0915112966079,103.439491074812,0.955309287551499,11.3332770016454,36.8135516854715,-29.1899537886714
10.18,0.568912809255798,28.201722197992,103.805691640808,0.64971763805268,10.9802681950781,36.1296893807134,-31.9111255706861
10.19,0.573775793440214,28.3152014262417,104.158158191314,0.319141484325599,11.8554917841196,34.2253117712383,-34.2247373080518
10.2,0.575226428259524,28.4409009487958,104.488340537478,-0.0318016839051309,13.3537321523697,31.7451964892698,-35.9374601400186
10.21,0.573095153535617,28.5826088614538,104.792710515908,-0.396163546867912,14.978614337677,29.1372104031967,-36.8980763235327
10.22,0.567288674194972,28.7400692845884,105.071149606477,-0.765256799956487,16.4906754652277,26.5472975326061,-37.0001866949177
10.23,0.557795299033485,28.9118856322242,105.323641640272,-1.13217783465082,17.8481012733283,23.9468193637405,-36.1891839530565
10.24,0.544690559550324,29.0965803806484,105.549836880883,-1.48575770480317,19.0714144592635,21.2727877717401,-34.4665856742643
10.25,0.528153163235133,29.2930178498991,105.748636959142,-1.81751905769214,20.2083395010464,18.4475864574243,-31.8919195689732
10.26,0.508442536257214,29.5006264877985,105.918027714552,-2.11955344616448,21.3114154926352,15.3994480619016,-28.5825972634018
10.27,0.485883666864635,29.7193200560637,106.055713465276,-2.38549244740053,22.4323180753074,12.0988634770161,-24.7067961982161
10.28,0.460864179852157,29.9494786987813,106.159264729023,-2.61119512478843,23.6164748664423,8.57039418388397,-20.4667370211786
10.29,0.433802249899627,30.1919454336757,106.226830811237,-2.7939515234249,24.8840609488358,4.9624582802573,-16.0742573638017
10.3,0.405131204133699,30.4471545984217,106.25960732908,-2.93298300136291,26.1365112259149,1.70999422640489,-11.7204996506476
10.31,0.375284919618344,30.7136109296084,106.264998968615,-3.02935752144782,27.0608413147712,-0.339303534133061,-7.54476238762902
10.32,0.344679397251496,30.9857897289079,106.260167073102,-3.08516428852063,27.2238792536895,-0.214571980373003,-3.6068369201725
10.33,0.313709785187336,31.2552228247788,106.268495459968,-3.10249688738405,26.5438542178886,2.20781828644055,0.130513922405617
10.34,0.282752313604623,31.5149241019896,106.309146866288,-3.08291120841741,25.3378344259528,6.07402202495221,3.78815654218321
10.35,0.25217469707056,31.7611120369159,106.391610301742,-3.02639581731048,23.8640255198763,10.4428325044849,7.50986399672082
10.36,0.222348888763426,31.9916228920647,106.51759745131,-2.93219205675377,22.1694282255574,14.7161914731993,11.3735931506209
10.37,0.19366350373091,32.203869374372,106.684233173827,-2.79863463364082,20.2254683312409,18.5589573252693,15.3282425179203
10.38,0.166510697554955,32.3952491614055,106.886618884585,-2.62558533690544,18.0412113109323,21.7979494557622,19.2024661948361
10.39,0.141274535360991,32.5638920211175,107.118306694709,-2.41541317745699,15.6801855886711,24.4021875658208,22.7768313283068
10.4,0.118312082622261,32.7086289896284,107.372878201545,-2.17188990440748,13.2776014551048,26.4389227466928,25.8591825524252
10.41,0.0979297862742521,32.8299020158791,107.64554490262,-1.90058906498238,11.0261995957786,28.0084796017218,28.3189093797533
10.42,0.0803711122338357,32.9303727186753,107.931725976012,-1.60820913283625,9.14572809054889,29.1492748113835,30.0919598260802
10.43,0.0658113304781229,33.0148959101262,108.226955986764,-1.30199487843679,7.882524779262,29.813590236907,31.175826470349
10.44,0.0543559475673263,33.0908019852803,108.525933476916,-0.988439535724269,7.44637875758755,29.8891072123491,31.6019594983176
10.45,0.0460495879542954,33.1668070127421,108.822581557489,-0.673128582787188,7.88000211857063,29.3506431565327,31.3886115128535
10.46,0.0408743462233067,33.2508250042705,109.111470873642,-0.363345229884228,9.02741143652239,28.35669982774,30.5180792995118
10.47,0.0387404194299686,33.3488445547269,109.388945778732,-0.0661385423886484,10.6313373070357,27.0967900210315,28.9649855312917
10.48,0.0394898117992391,33.4642628725776,109.652751811875,0.212413184477078,12.4818724816601,25.6243833454695,26.7442604769131
10.49,0.0429048897478127,33.5987247176359,109.900614519937,0.465991806821308,14.4113287408976,23.907152148426,23.9313821864831
10.5,0.0487087920433694,33.7523303927696,110.129949254993,0.68910656249544,16.2940370210312,21.8598751673625,20.6489249364706
10.51,0.056570933017701,33.9240503714057,110.336707259922,0.87769498777737,18.0319680023025,19.4204855585799,17.0456173557613
10.52,0.0661364480925622,34.1122330297342,110.51688503037,1.02931494840473,19.5667429620713,16.5821841945798,13.2873361328523
10.53,0.0770328817688445,34.314715801878,110.667002938788,1.14345977706448,20.8841039311097,13.4024416562848,9.56256991958619
10.54,0.0888876366577417,34.5290491758525,110.784677804269,1.22138879722306,22.0072050451478,10.0130901191556,6.08469143493482
10.55,0.101355799723407,34.754288753814,110.867668275496,1.26730856539223,23.0239258614525,6.59042110918854,3.06649608109351
10.56,0.114144142185423,34.9895079270619,110.917028075409,1.28669557883108,23.9581396264054,3.4392177478205,0.672792559097202
10.57,0.127019302053731,35.2331728475622,110.938331915043,1.28557043065278,24.729404423632,1.02401127057352,-1.01800138693362
10.58,0.139807866384699,35.4829773158239,110.941801233328,1.27031165622695,25.1572977589698,-0.0520441068617801,-2.03025062444628
10.59,0.15239960874908,35.7345744474781,110.94327646093,1.24724452134984,25.0794945452299,0.638720208912468,-2.48531350154124
10.6,0.164745943060296,35.983101336916,110.960021545854,1.22192945217573,24.5720640240805,2.93540556033167,-2.56598505318464
10.61,0.176838522201683,36.2253119064686,111.005420875934,1.19671160642877,23.8450726638864,6.27284226475446,-2.46556938573783
10.62,0.18868411331072,36.4596603672766,111.087227332294,1.1726078987125,23.0067231860643,10.1432123041331,-2.35171946760468
10.63,0.200292437036642,36.6850014696636,111.208914978754,1.14905449889097,22.0253548946904,14.2125867817374,-2.3488320002385
10.64,0.211662844975083,36.8993728679729,111.371378118158,1.12470293086873,20.8055552827143,18.2576706051337,-2.53275681305538
10.65,0.222776478739783,37.1001543044445,111.573304537535,1.097307265053,19.2600760100407,22.1099175042028,-2.93910230223597
10.66,0.233591971574204,37.2838314483921,111.812058194986,1.06468229314558,17.3503706517217,25.6733418779014,-3.57778044745793
10.67,0.244045041984887,37.4462180191959,112.085457212963,1.02458881079513,15.1310243768594,28.9356151342052,-4.43989059535216
10.68,0.254051470507971,37.5856205773728,112.389934492853,0.974993146695799,12.8130150872526,31.8133032125475,-5.49284632177183
10.69,0.263507282894441,37.7030831034034,112.720380639173,0.914143526037684,10.76878841161,34.1387664107304,-6.68372315172527
10.7,0.27229287360447,37.8038803412842,113.069626389299,0.840845271986419,9.59273662093585,35.5031724069783,-7.97094929328945
10.71,0.28027930542795,37.8997873112178,113.425373613186,0.754091046057599,9.84095172423694,35.3764914541161,-9.35904575782076
10.72,0.287326799342754,38.0053812431348,113.772280404351,0.652856101810693,11.4704691153089,33.7908050988136,-10.8955873006725
10.73,0.293282322050744,38.1318840732934,114.097927812723,0.535334435479052,13.915085273778,31.2051425401139,-12.636315188555
10.74,0.297971154706633,38.2843714120825,114.39435684971,0.399110391210028,16.5732194849001,27.9970611512358,-14.6129144839224
10.75,0.301194579820312,38.4627084899894,114.656348944605,0.24191865108761,19.053216482975,24.2976547738966,-16.8115176844966
10.76,0.302733376801656,38.6641757792474,114.878877651791,0.0620210463125245,21.1697293701345,20.16389197268,-19.148609714337
10.77,0.302358090359917,38.8846787579403,115.058491665862,-0.140933534035783,22.8602044682019,15.7194427331002,-21.4563409217147
10.78,0.299841793951027,39.119972161173,115.19322938474,-0.365552413309566,24.1468224469936,11.2227724931014,-23.5102692871916
10.79,0.294983467653746,39.3663387110908,115.284210048632,-0.608640711877519,25.0450445391869,7.10593533874969,-25.0889532440127
10.8,0.287627016247876,39.6194602249331,115.338293001651,-0.864451147801597,25.487975299012,3.93962411037371,-26.0056372219097
10.81,0.277681690748706,39.8740949343829,115.368236391358,-1.12459559163609,25.3244593188906,2.35515094220785,-26.0943052212467
10.82,0.265147832505359,40.123650881308,115.391645411151,-1.3808583119661,24.4828177008275,2.61844453537553,-25.1999312948931
10.83,0.250114045524393,40.3621795796112,115.425414185617,-1.62242233946951,23.1730241440102,4.31481876366311,-23.2019055967322
10.84,0.232784296661452,40.5866281170176,115.48032626786,-1.83846412654517,21.7145683975536,6.73229058718151,-20.047882164905
10.85,0.213469871518582,40.7967216816809,115.560663613051,-2.01733857135653,20.323095586306,9.34184470205837,-15.7778623643517
10.86,0.192598077535493,40.9935801663554,115.666988511478,-2.14823693700229,19.0749063175296,11.9065655511678,-10.5383992833415
10.87,0.170686838942417,41.1786683620749,115.798436847603,-2.22374744698296,17.9635777253131,14.3665342983156,-4.58248424238707
10.88,0.148327575437997,41.3531417507961,115.954079620609,-2.23787718835628,16.9424140492217,16.7506359065448,1.75306122254484
10.89,0.126144368348755,41.5175936717959,116.133371385967,-2.18883580441565,15.9481856296933,19.1025255394976,8.08699123286947
10.9,0.1047569335978,41.6720146309319,116.336100240307,-2.07826326714992,14.9245003957299,21.447289175858,14.040664056669
10.91,0.0847633794114637,41.8160037645711,116.562074059655,-1.91140295344822,13.8314287710656,23.7776959278577,19.2896437656636
10.92,0.0666836706480034,41.9486469587489,116.811189173407,-1.69727497727977,12.6958833841076,26.0276886953315,23.6010199719056
10.93,0.050941503928624,42.0700407885983,117.082007248535,-1.44612895662526,11.6473209673895,28.0364484914921,26.8263893148485
10.94,0.0378512995930575,42.1825010846369,117.370398000243,-1.16873115109161,10.9254692202035,29.5187522433371,28.8555453100457
10.95,0.0276187996452116,42.2906996281076,117.6693853051,-0.876434275728435,10.8471517931631,30.1044245726505,29.5759887290849
10.96,0.0203211752274284,42.4021020168229,117.968730052066,-0.584278123438638,11.5495802242805,29.5978640894053,28.8691799967118
10.97,0.0158814329377271,42.5239270231749,118.257958382599,-0.30736530443746,12.9024023243511,28.0922491031534,26.63675451888
10.98,0.0140809860736555,42.66116949551,118.528518316779,-0.0592365561994671,14.5750935153529,25.9181074522902,22.8467802213587
10.99,0.0145443103289891,42.8155277333608,118.775062732245,0.143269305986329,16.2932153457438,23.3377912140835,17.5939717098295
11,0.0167494879402698,42.9866596797067,118.994494264145,0.287047105930986,17.9013780295993,20.5388937840729,11.1358651303371
11.01,0.0200570087485424,43.173067949775,119.185518119991,0.361991197410661,19.3666210298581,17.638890046368,3.85542341060356
11.02,0.023740449852406,43.3736294829885,119.347326338586,0.362649757987672,20.732724676372,14.73293366533,-3.77322210594576
11.03,0.0270596568805488,43.5875896630792,119.480435257334,0.288976833641844,22.0477975746467,11.9330640744366,-11.0633042784763
11.04,0.0292929507617825,43.8145102274065,119.586786598158,0.147880919710264,23.3369522312863,9.38590192751593,-17.1802129675259
11.05,0.029837122061876,44.0537447405418,119.670527906143,-0.046150701271404,24.4770395825956,7.47744614878971,-21.6409189423085
11.06,0.0282422566242306,44.3029055610439,119.740117541233,-0.278053153071368,25.2711134665999,6.67371958059905,-24.4950205329854
11.07,0.0242082209112473,44.5574340791484,119.808672706975,-0.531401281254773,25.5188372569732,7.33996537981308,-25.9795387842913
11.08,0.0175897060316667,44.8112155059788,119.891744082497,-0.792706947235246,25.1317006861083,9.51113633477881,-26.3132239406355
11.09,0.00835836205341164,45.0581227061198,120.002609585391,-1.05271772794106,24.1667279083684,12.7861843382036,-25.696723710807
11.1,-0.00343113081346181,45.2929918886323,120.149260177975,-1.30295293275263,22.7418699183216,16.570630482001,-24.3128512086231
11.11,-0.0176429525949654,45.5118448026827,120.333789464316,-1.53605328732519,20.9573895319677,20.319297301772,-22.3269544914469
11.12,-0.0340796451699349,45.7112139520159,120.55448344794,-1.74730154204299,18.8886837932951,23.740843059245,-19.8873857940938
11.13,-0.0525016554162967,45.8891144004164,120.806875593319,-1.932447323814,16.6924459805914,26.6288262384007,-17.1260654579784
11.14,-0.0726325439891342,46.0454688793436,121.084808130626,-2.08880842271313,14.6212792982724,28.8514385501084,-14.159133115315
11.15,-0.0941769791929472,46.1831312340211,121.381110439767,-2.21503718838642,13.0128082317539,30.2571189048458,-11.0876768386931
11.16,-0.116830441470127,46.3082047998433,121.686932795342,-2.3104584625581,12.1569820186885,30.7290204289281,-7.99852964235015
11.17,-0.140284201038803,46.4292665873276,121.992495244439,-2.37517564842282,12.2004304279856,30.2535337894985,-4.96512186062334
11.18,-0.16423573861074,46.5549070579674,122.289073710625,-2.41031102595286,13.0284893140672,28.9587878801512,-2.04837747179556
11.19,-0.188396075446773,46.6916791447026,122.56979151784,-2.41724573075596,14.4015239623316,27.0816985569874,0.702357674516874
11.2,-0.212490485531779,46.8436511746576,122.829997576241,-2.39759239730462,16.0201836445726,24.8992514660414,3.2483675842693
11.21,-0.23626290238071,47.0123533821602,123.066935092492,-2.35261967074051,17.73170218883,22.4330700461536,5.71321894008379
11.22,-0.259455362657254,47.1982811113733,123.277723907739,-2.28103541431958,19.4460902066657,19.6955324131639,8.4939170335574
11.23,-0.281785352323426,47.4010782016909,123.460146600437,-2.1790798894663,21.127326292767,16.7016258994454,11.8670465588511
11.24,-0.302917823920882,47.6205975546796,123.611444800104,-2.04136634576028,22.7866127200508,13.5024783079164,15.6656771250252
11.25,-0.322481965970877,47.8567572928334,123.72994562876,-1.86564588667364,24.4037151852284,10.2872724054223,19.5088935136328
11.26,-0.340106620231221,48.1082850708348,123.818170258459,-1.65298225054135,25.8496279169529,7.4965332823803,23.0336089239896
11.27,-0.35543558250099,48.3724181242961,123.883447088141,-1.40786896937686,26.8780779390151,5.81814630859182,25.9638830577241
11.28,-0.368179924804678,48.6433402957717,123.94080049884,-1.13744939391049,27.1673440532108,5.98878588277672,28.1559482388988
11.29,-0.378123038638698,48.9129318573069,124.009913395452,-0.848724457481063,26.6162941820281,8.13872640677414,29.5856780789683
11.3,-0.385115784979369,49.1733739054624,124.108236303592,-0.548563045913455,25.3744015296671,11.6900925217818,30.3115300061951
11.31,-0.389082641481935,49.4188024586367,124.245667132876,-0.244683653813883,23.6348015700857,15.8337892341343,30.4468485996279
11.32,-0.39001286250795,49.6448175228086,124.424711359818,0.0581788692460338,21.5031925126614,19.9448723776795,30.1328131931322
11.33,-0.387935204118829,49.847815398342,124.643179727453,0.356336102531206,19.0664502213283,23.6424082059144,29.5133001578041
11.34,-0.382909017494863,50.0255418580461,124.89552982891,0.647580944174162,16.4585965197706,26.7319936976198,28.7286855260577
11.35,-0.375010488642702,50.177315332643,125.175350141612,0.930805648039028,13.9392150304372,29.1024741670225,27.9073680752517
11.36,-0.364319928258259,50.3056693545235,125.474840461453,1.20596177629742,11.839485219117,30.6269514843721,27.1234123569736
11.37,-0.350917625401161,50.416635463483,125.784529163897,1.47329674813287,10.5160016677484,31.1611920489376,26.3546780113699
11.38,-0.334880153184049,50.5191638786404,126.094092972805,1.73261857412343,10.1169074250456,30.6424756144423,25.4993496075129
11.39,-0.316295598476293,50.6218287161258,126.394316987858,1.98247981931215,10.5305949711872,29.2395833836749,24.433935244258
11.4,-0.295272604327724,50.7313880486902,126.677826026646,2.21988221504159,11.4454071512648,27.3833739203786,23.051910882369
11.41,-0.271951791865569,50.8512845230928,126.941625827206,2.44135635655045,12.5498563569492,25.3499475151571,21.2682828998262
11.42,-0.246512563716993,50.9824053790041,127.18458747696,2.64265049961638,13.6677792664489,23.2371919876326,19.0154631843265
11.43,-0.219181353022828,51.1243780596079,127.406195156385,2.81881887551757,14.7090941601827,21.0691439927301,16.2504056957535
11.44,-0.190235198815847,51.2761967525332,127.605840024951,2.96483063136206,15.6392254468556,18.8290268083491,12.9764310882652
11.45,-0.160001621983142,51.4367144621741,127.782528122041,3.07604194173514,16.4472105696071,16.4975282835763,9.26064235759361
11.46,-0.128845272615363,51.6047284113719,127.935380043976,3.14865471993049,17.1313138832843,14.0734043262774,5.21962415012678
11.47,-0.0971668600812458,51.7789853285126,128.063656121773,3.17975915727879,17.6979743649957,11.574982915814,0.975344839977144
11.48,-0.0653897220339972,51.9581991832896,128.166984446603,3.16780029065376,18.1546264545444,9.0433733412469,-3.38704903171436
11.49,-0.0339552556613568,52.1415051385572,128.245196686697,3.11164347454066,18.4971520956103,6.5862641270474,-7.83025456667596
11.5,-0.00330987422838837,52.3277214331009,128.299540054807,3.01058698296681,18.701302492552,4.34425336722377,-12.3336623441206
11.51,0.0261017188053169,52.5151145420218,128.333053391383,2.86467967749771,18.7204311554237,2.47709783360675,-16.8363714772653
11.52,0.0538365297856402,52.7013991767364,128.350567164568,2.67472100723709,18.4854938999744,1.16371297584951,-21.206222278132
11.53,0.079456348526324,52.8837054738471,128.358605078136,2.44235708124241,17.9174342450188,0.574279686148264,-25.2723833551131
11.54,0.102555838625538,53.0586472741059,128.364346436499,2.17157098963585,17.0240093921784,0.672089299383813,-28.8838407476585
11.55,0.122777055738773,53.2233767738313,128.373704696924,1.86749970222125,15.8910277615109,1.25918900947373,-31.9323211512086
11.56,0.139816024355479,53.3760966311925,128.39024412545,1.53631428946306,14.6438368043511,2.06336082147455,-34.3400303758744
11.57,0.15343090687366,53.5162114845445,128.414952835787,1.18376303569404,13.3829846666536,2.8668396738114,-36.0511022860129
11.58,0.163448721719771,53.6439566711914,128.447135308753,0.818228852323797,12.1806883002354,3.5386298137067,-37.0368914806851
11.59,0.169775802238684,53.7601491199745,128.485112817144,0.4466046949598,11.075143580271,4.02529730107386,-37.2992056831116
11.6,0.172386909284664,53.8658705202879,128.526987855362,0.0760923878275935,10.0876874022881,4.32355387366621,-36.868193013123
11.61,0.171323337194575,53.9623421153036,128.5709955088,-0.286805366780383,9.23036027263856,4.45005925078362,-35.8065250982378
11.62,0.166691653311317,54.0509056747069,128.615540140303,-0.636647683383121,8.50576997671172,4.43841064593249,-34.2175247041822
11.63,0.158646842174303,54.1328861013303,128.659412174033,-0.968727057261394,7.91148142221877,4.32620958135197,-32.2309737285691
11.64,0.147386501534974,54.2095617519733,128.701822100162,-1.2797649951267,7.44187041730696,4.14764241350523,-29.95924839832
11.65,0.133133515706304,54.2821298647182,128.742263531272,-1.56709263072439,7.08890366287119,3.93412543472194,-27.4655384359014
11.66,0.116133504769272,54.3516960971501,128.780510213753,-1.82850957637152,6.84239321905781,3.71396344813559,-24.7811231705737
11.67,0.0966548245728606,54.4192745263568,128.816616027799,-2.06228392295687,6.68999650526463,3.51234976768344,-21.9493738474742
11.68,0.0749829951012509,54.4857217740819,128.850863816309,-2.2671649397895,6.61868150232871,3.35063571667413,-19.0423704843153
11.69,0.0514071272303183,54.5517944682197,128.883764635861,-2.44297503661081,6.61779264159628,3.24568781958104,-16.1335881576286
11.7,0.0262171264876782,54.6181848691237,128.91599709053,-2.58991879465061,6.6763236487708,3.21209815944916,-13.2668645167175
11.71,-0.000298450848637583,54.6854437422319,128.948333047561,-2.70815755640754,6.78247845833568,3.26238703950116,-10.4333830399375
11.72,-0.0278523979001102,54.7539803544569,128.981637634509,-2.79780941617976,6.92367123802183,3.40700296679048,-7.57886834670152
11.73,-0.056158857187716,54.8240624741853,129.01686923924,-2.85894922006482,7.08652638880767,3.65432265220143,-4.68168862584761
11.74,-0.0849333206319313,54.8958163712781,129.055079509935,-2.8916085659597,7.25687854491912,4.01065101044913,-1.79340155353813
11.75,-0.113892629552732,54.9692268170705,129.097413355087,-2.8957758035608,7.41977257382958,4.4802211600795,1.01300466214371
11.76,-0.142749845719679,55.0441749094832,129.145033311099,-2.872039345645,7.56161592900319,5.06308895171159,3.67805568382842
11.77,-0.17123955474054,55.1203698882029,129.199011457733,-2.82268225871773,7.66628551309376,5.74855913500858,6.15464295800114
11.78,-0.199123115260369,55.1973191793844,129.260313122003,-2.74992920351322,7.71529506808243,6.52255624091234,8.40687923726993
11.79,-0.226175392979614,55.2743861783267,129.32974362836,-2.6556723166283,7.69174430008982,7.37018366159331,10.4437386424955
11.8,-0.252184757093447,55.3507902671978,129.407948278429,-2.54147129046285,7.58031996743253,8.27572368207473,12.34831410999
11.81,-0.276953080291793,55.4256068150351,129.495412351008,-2.40855337321979,7.36729588062309,9.22263748023357,14.1926611881982
11.82,-0.300295738759306,55.4977671777454,129.592461102068,-2.25781336890509,7.04053290236999,10.1935651267999,15.969163558418
11.83,-0.322041612175381,55.5660586981045,129.699259764756,-2.08981363732779,6.58947894757768,11.1703255853572,17.6654867209003
11.84,-0.342027729036101,55.6291560178665,129.815803405591,-1.90480048299313,6.00554076466333,12.1367124310906,19.3258914465255
11.85,-0.360081462814897,55.6857300607424,129.941941002271,-1.70295507738398,5.28553629688394,13.0892534616026,21.033767392683
11.86,-0.376029665393729,55.7344176277271,130.077535749328,-1.48351616619399,4.43119767544822,14.0276506232547,22.8958757947012
