t,s,phi1,Ds,Dphi,u,DDs,DDphi
5.23733333333333,0.181517185364073,-0.884031683913132,0.463413430895422,-8.34646953551698,2.13359686452019,-9.72134509254873,46.449305577937
5.23866666666667,0.182125618802805,-0.89511965519931,0.450437483827857,-8.28450814699444,1.83092571949023,-9.74481960780384,46.436254818064
5.24,0.182716936204065,-0.906125599613168,0.437431303657838,-8.22256418704182,1.52844960983861,-9.76542889889094,46.4110196271269
5.24133333333333,0.183291100732061,-0.917049521661083,0.424398592681575,-8.16065425016307,1.2263912268296,-9.78323507142439,46.3740949092447
5.24266666666667,0.183848077914539,-0.927891440031364,0.411342919007629,-8.09879428944318,0.924928899322219,-9.79832265584459,46.3260129151136
5.244,0.184387835642781,-0.938651387594247,0.398267716556914,-8.03699961654813,0.624187530272102,-9.81080373619936,46.2673496247321
5.24533333333333,0.184910344171606,-0.9493294114019,0.385176285062697,-7.97528490172494,0.324249641230678,-9.82081043689105,46.1987062257921
5.24666666666667,0.185415576119372,-0.959925572688428,0.372071790070588,-7.91366417380161,0.0251678115691378,-9.82848674604439,46.1206906481344
5.248,0.185903506467971,-0.970439946869845,0.358957262938579,-7.85215082018729,-0.27302887148789,-9.83398426342436,46.0339077611334
5.24933333333333,0.186374112562834,-0.980872623544118,0.345835600836985,-7.79075758687203,-0.570319835740463,-9.83745279429945,45.9389409554004
5.25066666666667,0.186827374112927,-0.991223706491134,0.332709566748485,-7.72949657842695,-0.866671355876703,-9.83902703905679,45.8363283632251
5.252,0.187263273190755,-1.00149331367271,0.31958178946811,-7.66837925800417,-1.16203268861986,-9.83882449461976,45.7265611104396
5.25333333333333,0.187681794232358,-1.01168157723261,0.306454763603235,-7.60741644733681,-1.45635667548982,-9.83695836772406,45.6101079662383
5.25466666666667,0.188082924037316,-1.0217886434965,0.293330849573614,-7.54661832673914,-1.74961893317088,-9.83354937307175,45.4874359302469
5.256,0.188466651768741,-1.03181467297198,0.280212273611328,-7.48599443510633,-2.04181254183883,-9.82872242002152,45.3590035086145
5.25733333333333,0.188832968953287,-1.04175984034861,0.267101127760819,-7.42555366991461,-2.3329317200092,-9.82259670428816,45.2252436979436
5.25866666666667,0.189181869481142,-1.05162433449785,0.253999369878883,-7.36530428722123,-2.62296946364382,-9.81528443067115,45.0865626498302
5.26,0.189513349606031,-1.0614083584731,0.240908823634666,-7.30525390166447,-2.91192208208557,-9.80689371719252,44.943345228218
5.26133333333333,0.189827407945218,-1.07111212950969,0.227831178509671,-7.24540948646362,-3.19978108980967,-9.79752385666741,44.795948128323
5.26266666666667,0.190124045479501,-1.0807358790249,0.214767989797741,-7.18577737341898,-3.48652104771247,-9.78725823712651,44.6446901950544
5.264,0.190403265553217,-1.0902798526179,0.201720678605102,-7.12636325291197,-3.77210219275675,-9.77616621152765,44.4898574376828
5.26533333333333,0.190665073874239,-1.09974431006981,0.188690531850303,-7.06717217390493,-4.05648165776457,-9.76431004623136,44.3317152616451
5.26666666666667,0.190909478513978,-1.1091295253437,0.175678702264256,-7.00820854394124,-4.33961710802183,-9.75174724812385,44.1705128235111
5.268,0.19113648990738,-1.11843578658453,0.162686208390226,-6.94947612914534,-4.62146604800545,-9.73853028930754,44.0064832879179
5.26933333333333,0.19134612085293,-1.12766339611923,0.149713934583832,-6.89097805422265,-4.90199083317244,-9.72470970869582,43.839848863606
5.27066666666667,0.191538386512649,-1.13681267045665,0.136762631013034,-6.83271680245961,-5.18116616319764,-9.71033863135018,43.6708272845996
5.272,0.191713304412094,-1.14588394028754,0.123832913658174,-6.77469421572378,-5.45898217814084,-9.69547463923691,43.4996339973492
5.27333333333333,0.191870894440361,-1.15487755048461,0.110925264311919,-6.71691149446364,-5.73544100415996,-9.68017777760859,43.3264789568139
5.27466666666667,0.192011178850081,-1.1637938601025,0.0980400305792977,-6.65936919770873,-6.01054689886543,-9.66450484762837,43.1515589536134
5.276,0.192134182257423,-1.17263324237776,0.0851774258776924,-6.60206724306961,-6.2842948341385,-9.64850286592817,42.9750498079794
5.27733333333333,0.192239931642093,-1.18139608472891,0.0723375294368377,-6.54500490673785,-6.55666615919509,-9.63220673529936,42.7971048267053
5.27866666666667,0.192328456347333,-1.19008278875636,0.0595202862988126,-6.48818082348603,-6.82763635858319,-9.61564397518865,42.617862187284
5.28,0.192399788079922,-1.19869377024245,0.046725507318074,-6.43159298666785,-7.09718540655574,-9.59884089455876,42.4374532732498
5.28133333333333,0.192453960910178,-1.20722945915149,0.0339528691614069,-6.37523874821794,-7.36529190936697,-9.58181929312165,42.2559990269729
5.28266666666667,0.192491011271953,-1.21569029962967,0.0212019143079573,-6.31911481865197,-7.63191577489958,-9.5645865647344,42.0735993191025
5.284,0.192510977962638,-1.22407675000516,0.00847205104922366,-6.26321726706664,-7.89699870218019,-9.54713619583414,41.8903353834107
5.28533333333333,0.192513902143159,-1.23238928278802,-0.00423744651094249,-6.20754152113967,-8.16048779417855,-9.52946157456514,41.7062865867256
5.28666666666667,0.192499827337981,-1.24062838467026,-0.016927438456345,-6.15208236712979,-8.42235107544054,-9.51156498968968,41.5215399655302
5.288,0.192468816959521,-1.24879424375139,-0.0295991342502141,-6.09684459183729,-8.68256198625905,-9.493461359809,41.3362009125716
5.28933333333333,0.192420949039869,-1.25688653213465,-0.0422527701774303,-6.04185163956759,-8.94106690123298,-9.47517789052276,41.1503974925425
5.29066666666667,0.192356250729217,-1.26490557734496,-0.0548868167740631,-5.98710566526212,-9.19776423733898,-9.45669458576105,40.9641906094344
5.292,0.19227474872157,-1.2728517376864,-0.0674997114775934,-5.93260762710033,-9.45250544446768,-9.43796180530672,40.7776120695491
5.29333333333333,0.192176471437495,-1.2807253694365,-0.080089910296338,-5.87835837714287,-9.70511194590268,-9.41891131729036,40.5906793717042
5.29466666666667,0.192061449024124,-1.28852682684629,-0.0926558878094581,-5.82435866133165,-9.95540049343069,-9.39947090566578,40.4034112142415
5.296,0.191929713355151,-1.29625646214026,-0.105196137166925,-5.77060911948988,-10.2032014845325,-9.37957483883819,40.2158371573046
5.29733333333333,0.191781298030835,-1.30391462551642,-0.117709170089573,-5.71711028532195,-10.4483512193883,-9.35915943857303,40.0279929166502
5.29866666666667,0.191616238377997,-1.31150166514625,-0.13019351686906,-5.66386258641351,-10.690664788286,-9.3381476905984,39.8399071267557
5.3,0.191434571450022,-1.31901792717472,-0.142647726367884,-5.61086634423145,-10.9299216142777,-9.31644114653436,39.6515962381752
5.30133333333333,0.191236336026858,-1.32646375572029,-0.155070366019376,-5.55812177412393,-11.1658786321709,-9.2939275276927,39.4630729371724
5.30266666666667,0.191021572615018,-1.33383949287489,-0.167460021827713,-5.5056289853203,-11.3982922428091,-9.27049322830228,39.2743571966968
5.304,0.190790323447577,-1.34114547870393,-0.179815298367881,-5.45338798093126,-11.6269309975662,-9.24603049025689,39.0854815812912
5.30533333333333,0.190542632484173,-1.34838205124635,-0.192134818785729,-5.40139865794866,-11.8515858797164,-9.22044317627515,38.896494543611
5.30666666666667,0.190278545411009,-1.35554954651453,-0.204417224797931,-5.34966080724563,-12.0720864769195,-9.19365583519623,38.7074652408625
