t,s,phi1,phi2,Ds,Dphi1,Dphi2,u
0.29,0.0773353348379161,-0.20003204071226,-0.0327028439857744,1.27489518780773,-3.08532150169356,-0.751711816518052,8.34045093534503
0.3,0.0904699513052364,-0.231436561968931,-0.0408307442543576,1.34889273248979,-3.18438758394789,-0.875566922568861,6.35342163572028
0.31,0.104243546969806,-0.263491475392816,-0.0502289140867437,1.40121639694259,-3.21223514924855,-1.00364339803342,4.08936826882507
0.32,0.118420955410358,-0.295449971261476,-0.060906914345856,1.43011025822712,-3.16674418483688,-1.13095155352405,1.6760088821137
0.33,0.132758564404813,-0.326569410587062,-0.0728253130547233,1.43478006490501,-3.04891610901103,-1.2521994508393,-0.749946755275888
0.34,0.147022555334555,-0.356163244719017,-0.0859056193474802,1.41556190333965,-2.86267137077327,-1.36292531231561,-3.06435090075745
0.35,0.160988920895441,-0.383601072546365,-0.100030285976246,1.37392310354427,-2.61485137256588,-1.45949867995421,-5.17476582540366
0.36,0.1744434650978,-0.408308640497721,-0.115042709311123,1.31246223918193,-2.31521847027106,-1.5391204154211,-7.02412945727011
0.37,0.187190055260294,-0.429788157993635,-0.130754474032523,1.23442197632512,-1.97495784194257,-1.59993289002392,-8.5797562057957
0.38,0.199082210008368,-0.447692109896038,-0.146979863286328,1.14244100797642,-1.60213003174825,-1.64248858782793,-9.82592011523564
0.39,0.21000038408165,-0.46174966134288,-0.163546246596883,1.03963444620688,-1.205281304361,-1.66885418343078,-10.7632123573187
0.4,0.219850997177028,-0.4717575040126,-0.180304839931755,0.928947205150852,-0.792257817403045,-1.68131508958211,-11.4039154563381
0.41,0.228566895313193,-0.477580922586953,-0.197131229934897,0.813111753962903,-0.370092862025699,-1.68235485223535,-11.7689132468893
0.42,0.236107350830636,-0.479153794751011,-0.213925373926643,0.694648116817819,0.0549931370906149,-1.67465515054773,-11.8927619771217
0.43,0.242458062391651,-0.476478591193159,-0.230611599903713,0.575863872910605,0.477592621736387,-1.66109579688027,-11.8240827982835
0.44,0.247631048493643,-0.469624754380635,-0.247136564325999,0.458800734049585,0.893036237131104,-1.64439081578474,-11.6136492154073
0.45,0.251648516419614,-0.458672746477577,-0.26347813276393,0.34451663430306,1.29834221731052,-1.62520272950594,-11.3000639231722
0.46,0.25453531116396,-0.44371035554234,-0.279624590167102,0.233609150407212,1.69135662128992,-1.60313445662709,-10.9019869626531
0.47,0.256329060094515,-0.424874643367719,-0.295542724802775,0.126920609758176,2.06893573232771,-1.57714420708468,-10.4166167030029
0.48,0.257080469886133,-0.402352954942475,-0.311177014646799,0.0255503574254206,2.42690016689215,-1.54553082194136,-9.82111566478594
0.49,0.256853326520679,-0.376382918451342,-0.326449627383603,-0.0691452438482465,2.76003487466132,-1.50593377338602,-9.07959198818531
0.5,0.255724495287038,-0.347252445275023,-0.341260420406205,-0.15555281364668,3.06208913852315,-1.45533316473375,-8.15941496520256
0.51,0.253783920781107,-0.315299729990187,-0.355486940816206,-0.2318019538804,3.32577657457539,-1.39004973042584,-7.04810860395977
0.52,0.251134412076437,-0.280911994936889,-0.368984798654677,-0.295833255617018,3.54303538770552,-1.30587261125882,-5.7600062342214
0.53,0.247904896058915,-0.24457803059418,-0.381554978254301,-0.346187398305576,3.7079682057072,-1.20001977101048,-4.33580683320445
0.54,0.244250890886302,-0.206898935278123,-0.392941853450151,-0.382007109250728,3.81683031106868,-1.07153382294025,-2.84039641037181
0.55,0.240320757098495,-0.168452102790228,-0.402911603040387,-0.403099431610077,3.8684226678891,-0.920732540170204,-1.35631713787637
0.56,0.236252917811391,-0.129779517946198,-0.411258598776975,-0.409990426955332,3.86431370204444,-0.749250516400718,0.0284499943653538
0.57,0.232175858716884,-0.0913877565759283,-0.417805405365684,-0.403925175272309,3.80883930118754,-0.560039165910458,1.23450250499368
0.58,0.228208128082871,-0.0537479855235086,-0.42240278046609,-0.38686777496093,3.70910281474812,-0.35736672355639,2.20063230028184
0.59,0.224457852599862,-0.0172939386986268,-0.424930271256755,-0.361453634700884,3.57478714122105,-0.146738592509612,2.88348265301525
0.6,0.221000151505676,0.0176602206965187,-0.425323747113624,-0.330434379917737,3.41527659750661,0.0676323167832855,3.25141369367815
0.61,0.217861709469689,0.0509563585127053,-0.423572282355929,-0.297560857212842,3.24231255673116,0.283512010180194,3.28348103001502
0.62,0.215040154283665,0.0825212377292678,-0.419669098715249,-0.266477878426695,3.06709319664748,0.499425863165086,2.97399735288584
0.63,0.212505174954397,0.112364335847831,-0.413608218366263,-0.240362016812588,2.89905880724803,0.714796341081064,2.33727056769634
0.64,0.210198521703701,0.140577844892309,-0.405384463926752,-0.221921607036608,2.74589179076493,0.929942999130366,1.41518731415852
0.65,0.20803400596842,0.167336671408908,-0.39499345845759,-0.213396745177632,2.61351666166996,1.14608248237436,0.286029810754318
0.66,0.205897599761925,0.192897961086691,-0.382431400856136,-0.216565618455728,2.50612036069552,1.36532580528016,-0.939022288957425
0.67,0.203661702130202,0.217537954919655,-0.367663209485078,-0.232500109027347,2.42584547626066,1.58972374742451,-2.13561157311859
0.68,0.201208562205064,0.241487872503797,-0.350619529484491,-0.2595579440785,2.36755960963397,1.81942930856469,-3.18962448012217
0.69,0.198439727704817,0.264930856528968,-0.33124736661019,-0.295348022335874,2.32424710113143,2.05387175432471,-4.01462466829094
0.7,0.195279966488674,0.287986394193651,-0.309509286632218,-0.337498581023003,2.28921973806149,2.29198986315193,-4.56113899646393
0.71,0.191677266556758,0.310710317204965,-0.285383415334839,-0.383657195860262,2.25611675472503,2.53223192631703,-4.81786339992157
0.72,0.187602836050098,0.333094801778662,-0.258863438516539,-0.431490781064869,2.21890483241535,2.77255574791405,-4.808724884455
0.73,0.183051103250634,0.355068368639128,-0.229958601990032,-0.478685589350887,2.17187809941824,3.01042864486037,-4.58707755230797
0.74,0.178039913133846,0.376495847179309,-0.198694197997254,-0.522943889451039,2.10965335264585,3.24282630147186,-4.22273971098425
0.75,0.172616897773637,0.397194240716026,-0.165147626133883,-0.562438166543737,2.02852490427181,3.4667734605831,-3.7842366197588
0.76,0.166821592653215,0.416999350570058,-0.129414124321388,-0.597374995320032,1.92999502403213,3.6808527887041,-3.3260441598576
0.77,0.160688626173756,0.435758651017792,-0.0915897108122382,-0.628189952004712,1.81617906025923,3.88388162845989,-2.88256218627575
0.78,0.15425818307913,0.453323541951831,-0.0517882050411085,-0.655006827681836,1.68859421742401,4.07453212281588,-2.46104954287452
0.79,0.147576004455899,0.469549348880993,-0.0101412276248859,-0.677637628294737,1.5481595561358,4.25133121507792,-2.03444157696908
0.8,0.140693387733321,0.484295322930308,0.0332017996373333,-0.69558257464602,1.3951959931424,4.41266064889226,-1.54694151242613
0.81,0.133667186683344,0.497424640841025,0.0780736537642427,-0.708030102397565,1.22942630133006,4.55675696824557,-0.937757169547082
0.82,0.126559811420612,0.508804404970607,0.124289310592326,-0.713856862070522,1.04997510972348,4.68171151746494,-0.172607757716736
0.83,0.11943922840246,0.518305643292731,0.171645944775858,-0.711627719045315,0.855368903485822,4.78547044121785,0.73344960972721
0.84,0.112380344657728,0.525800198894976,0.219921796148469,-0.699591365248613,0.643521911089371,4.86585213650215,1.71522383095812
0.85,0.105496016000224,0.531091474634411,0.268864267827117,-0.676758362940937,0.413888992256787,4.92198976415247,2.67957043564693
0.86,0.0988879277435102,0.53402241590765,0.3182506677465,-0.644832483935531,0.171580858990147,4.95529288923751,3.5358255956261
0.87,0.0926321166616904,0.534503376727874,0.367872575769761,-0.605843794222902,-0.0776934255138407,4.96710010713194,4.21825823246319
0.88,0.0867884944074389,0.532490239178202,0.417523346051466,-0.561707438825022,-0.328598569159458,4.95843099028113,4.69404340967733
0.89,0.081400847512,0.527984413411684,0.466998107037609,-0.51422364179533,-0.576173050951977,4.9299860882012,4.95747398738338
0.9,0.0764968373851878,0.521032837651305,0.516093761465608,-0.465077706218729,-0.815829120997662,4.88214692747899,5.01903246520843
0.91,0.0720880003153868,0.511727978189985,0.564608986364307,-0.415840014211585,-1.04335280050376,4.81497601177207,4.9020784981614
0.92,0.0681697474695511,0.500207829390579,0.612344233053973,-0.367966026921733,-1.25490388177853,4.72821682180874,4.64517120101218
0.93,0.0647213648932053,0.486655913685873,0.6591017271463,-0.32279628452847,-1.4470159282312,4.62129381538803,4.29454645405752
0.94,0.0617060135104438,0.471301281578592,0.704685468544407,-0.281556406242559,-1.61659627437199,4.49331242737969,3.88651099812183
0.95,0.0590879577575345,0.454357956609935,0.748901332041943,-0.244636260728643,-1.76304460573716,4.34395456798186,3.43499038092325
0.96,0.0568240202133463,0.436043038025399,0.791530403480659,-0.212311883985747,-1.88660180520703,4.17419282075141,2.93119936959914
0.97,0.0548482997602395,0.416635370074283,0.832354087963756,-0.185626217028169,-1.98550592955423,3.98485473338996,2.35606428673658
0.98,0.0530949514372916,0.39640240899591,0.87117510500449,-0.165374200055007,-2.05867876088671,3.77707263286007,1.70247902684738
0.99,0.0514982414171022,0.375600038737601,0.907817513442192,-0.152100327638202,-2.10573261952553,3.55228556161893,0.989092677671013
1,0.0499925470057928,0.354472570954682,0.942126711442261,-0.146098648722542,-2.12697036400485,3.31223927761834,0.250045204620922
1.01,0.048512356643007,0.333252745010479,0.973969436496166,-0.147412766625661,-2.12338539107199,3.05898625430474,-0.483225460194484
1.02,0.0469922699019103,0.312161727976319,1.00323376542145,-0.155835839038038,-2.09666163568733,2.79488568061918,-1.18431603386496
1.03,0.0453669974891903,0.29140911463153,1.02982911436171,-0.170910578023,-2.04917357102441,2.52260346099732,-1.82556386351021
1.04,0.0435713612450569,0.271192927463444,1.05368623878664,-0.191929250016717,-1.98398620846985,2.24511221536946,-2.3799199409278
1.05,0.0415402941432415,0.251699616667393,1.07475723349198,-0.217933675828207,-1.9048550976234,1.96569127916052,-2.82535114020765
1.06,0.0392129831479991,0.233093585583921,1.0930201558236,-0.247865609608051,-1.81544883892242,1.68722407424876,-3.14234785652227
1.07,0.0365638159356638,0.215442095914551,1.10849626938989,-0.280493244580574,-1.71852475981761,1.40983534024671,-3.30954817033386
1.08,0.0335886744569271,0.198756811793547,1.12121291721528,-0.313776978469022,-1.61967785897296,1.13446258509304,-3.30591436931718
1.09,0.0302938066742023,0.18302278637167,1.13119775637446,-0.345898723912613,-1.52389122184203,0.861936719791012,-3.12263510150606
1.1,0.0266960987468666,0.168197737617609,1.13847956437871,-0.375332767760035,-1.43524260085712,0.592806337754118,-2.77800169620767
1.11,0.0228230750312607,0.154212048317983,1.14308823917588,-0.400845771069447,-1.35690441542923,0.327337714806121,-2.31796600840703
1.12,0.0187128980806891,0.140968766077339,1.14505479915038,-0.421496769108478,-1.2911437519481,0.065514809181034,-1.79383947901181
1.13,0.0144143686454196,0.128343603318156,1.14441138312324,-0.436637171354228,-1.2393223637822,-0.192960738476876,-1.2359445530066
1.14,0.00998692567268416,0.11618493728084,1.14119125035201,-0.445910761493266,-1.20189667127873,-0.448669605113088,-0.650141142852484
1.15,0.00550044753954165,0.10431447885205,1.13542868513679,-0.449243062761474,-1.17845009538157,-0.702467758693754,-0.0384798617449833
1.16,0.00101662694691534,0.0925907388649502,1.12714404415117,-0.446140805937116,-1.16985693617035,-0.954861101144696,0.576804565944811
1.17,-0.00340471982027972,0.0808851320593744,1.11633813664399,-0.437154829484562,-1.17395065270292,-1.20645323751757,1.14352235598019
1.18,-0.00770981160431175,0.0690873955621117,1.10301200864809,-0.423632021923737,-1.186255501476,-1.4579437207111,1.58993649423767
1.19,-0.0118614995171906,0.0571400065749451,1.08716629525234,-0.407050021481182,-1.20199577473578,-1.70975945415625,1.85097058843682
1.2,-0.0158392669406676,0.0450381823746519,1.06880122060164,-0.389017216090064,-1.21609580047795,-1.96205469181621,1.89443880566487
1.21,-0.0196392295262356,0.0328298803130037,1.04791659789694,-0.371272743390165,-1.22317994244766,-2.21471103818639,1.72638502474818
1.22,-0.0232741351951292,0.0206157978167664,1.02451182939522,-0.355686490727893,-1.21757260013955,-2.46733744829445,1.37191996240716
1.23,-0.0267733641383242,0.00854937238770023,0.998585906409491,-0.344259095156272,-1.19329820879774,-2.71927022770027,0.855729156443441
1.24,-0.0301831944082062,-0.00316497644824754,0.970140939806312,-0.338897182964721,-1.14475464152704,-2.96957806050753,0.202609754798788
1.25,-0.0335726233388726,-0.0142653808498051,0.939205246959454,-0.340518776613564,-1.06948443089544,-3.21696735636788,-0.551033306939314
1.26,-0.0370216825950984,-0.0244552492175368,0.905817603342342,-0.350036687598757,-0.965212766550247,-3.46003863593977,-1.35124787658508
1.27,-0.0406068497263713,-0.0334535457427479,0.870025173858349,-0.367594789989886,-0.831984266388117,-3.69769601720644,-2.12815957718729
1.28,-0.0444005120116431,-0.0409975571877031,0.831884511558973,-0.392457511952374,-0.672486310922878,-3.92916640840169,-2.79878729629562
1.29,-0.0484709612363548,-0.0468429111469946,0.791461560434645,-0.423010189648392,-0.492048048692028,-4.15399932155301,-3.26862158556936
1.3,-0.0528700265579037,-0.0508004635247333,0.748828613413844,-0.456836695387128,-0.298371008943156,-4.37209314747502,-3.43957146547162
1.31,-0.0576068818002583,-0.0528059120148117,0.704044292728231,-0.490138309944224,-0.103034597021363,-4.58410686275922,-3.2319433201488
1.32,-0.0626557011812221,-0.0529035641144374,0.657164380823368,-0.518933518371281,0.0817080607518041,-4.79050427813026,-2.61263653417443
1.33,-0.0679557780834048,-0.0512504283061877,0.608248457092237,-0.539650943385503,0.244549002633113,-4.99116542656519,-1.61059845481523
1.34,-0.0734115250542219,-0.0481162140580096,0.557359897875241,-0.549129345369688,0.375125431457644,-5.1853865632935,-0.307323838873308
1.35,-0.0788944608288287,-0.0438760189617549,0.50456501013876,-0.544627119429954,0.464084444588701,-5.37192187466136,1.19067203345522
1.36,-0.0842565617122199,-0.0389732483240519,0.449945344533767,-0.524584213627947,0.505115964200505,-5.54856041932896,2.77616938584024
1.37,-0.0893365187487913,-0.0339246375649282,0.393626718899529,-0.488990794069056,0.495726959061243,-5.711844914379,4.35091570054071
1.38,-0.0939819824771567,-0.0292394636486895,0.335761826881617,-0.438408851090285,0.435300144764645,-5.85856786619682,5.82967498626782
1.39,-0.0980521274209003,-0.0254095787149393,0.276527889007263,-0.373900139750201,0.324975950253534,-5.98590736726683,7.14713542707496
1.4,-0.101417652088577,-0.0229094100785785,0.216126652685357,-0.297026179828941,0.167652517819818,-6.09142709617247,8.2649148702317
1.41,-0.103961104079271,-0.0221947172248523,0.154784108443052,-0.209854262113771,-0.031993940392153,-6.17307516983714,9.17629281164345
1.42,-0.105589213781597,-0.0236631193805494,0.0927454628955259,-0.114610765100469,-0.268228729063281,-6.22945948318648,9.90648897035346
1.43,-0.106230004590176,-0.0276628500475433,0.0302723247338937,-0.0125769539600051,-0.53713789535334,-6.26028744126412,10.5011226791979
1.44,-0.105821403853189,-0.0345027009256323,-0.0323770157780973,0.0951506234546189,-0.834782422562641,-6.26567353171313,11.0005282175808
1.45,-0.104312077967756,-0.0444445209732038,-0.0949519369549652,0.207458939731077,-1.15666020210114,-6.24601612880905,11.4135955924093
1.46,-0.101661432379934,-0.0577032164072342,-0.157209485689494,0.323218487897717,-1.49770603348844,-6.20199749345989,11.7130766761434
1.47,-0.097839902322567,-0.0744432004197899,-0.218917630624574,0.441203957349874,-1.85226490772753,-6.13439241885503,11.8579284062154
1.48,-0.092834933551701,-0.0947636762336144,-0.279835238763453,0.559632422833185,-2.2129605409055,-6.04350518856117,11.8196199671626
1.49,-0.0866523179039891,-0.118689218747333,-0.339722144307355,0.676610234828383,-2.57190407093194,-5.92982901567916,11.5899893300643
1.5,-0.0793147425837769,-0.146167588258068,-0.398354538400948,0.790372800256751,-2.92153198524116,-5.79426161645768,11.1776554518481
1.51,-0.0708617893976339,-0.177069728825784,-0.455524977538911,0.899284645397399,-3.25460645553662,-5.63810520481552,10.6040621500615
1.52,-0.0613499683086561,-0.211189769716149,-0.511042436581756,1.00183725972146,-3.56421239818347,-5.46306404934233,9.89487744527681
1.53,-0.0508572617421655,-0.248249456318411,-0.564739958078412,1.0963729932412,-3.84355881991745,-5.27105193140881,9.07184098014164
1.54,-0.0394636883094745,-0.287922539609106,-0.616459372414479,1.18211880879,-4.08793622913713,-5.06566065553235,8.15458274674288
1.55,-0.0272526804494563,-0.329846766037044,-0.666075000574563,1.25864690734721,-4.29366535793006,-4.85121744684247,7.16281638039902
1.56,-0.0143190490875982,-0.373623985302139,-0.713508764265153,1.32529943846981,-4.45719983766008,-4.63204179874807,6.10894716427133
1.57,-0.00076898363600094,-0.418820150355416,-0.758730185914627,1.38118850029245,-4.5751261989674,-4.41244547293738,4.98682861922704
1.58,0.0132799480066206,-0.464965317399002,-0.801756388673248,1.42519613952745,-4.64416387176853,-4.19673249937798,3.76585480052438
1.59,0.0276987994549378,-0.511553645886135,-0.842652096413164,1.45597435146476,-4.66116518525633,-3.98919917631679,2.39694668867025
1.6,0.0423472458370081,-0.558043398521156,-0.881529633728413,1.47194507997199,-4.62311536789999,-3.79413407028009,0.832112590965917
1.61,0.0570735837942752,-0.603856941259516,-0.918548925934915,1.47130021749443,-4.52713254744502,-3.61581801607349,-0.951291508885155
1.62,0.0717188555487521,-0.648402860987746,-0.953893205705376,1.45187300942195,-4.36977590429253,-3.4582532582111,-2.93649313849607
1.63,0.0860730497471306,-0.691056231705322,-0.987777217185803,1.41174027611206,-4.15023123120149,-3.32363131574348,-5.06989933056672
1.64,0.0999012610341679,-0.731188713285388,-1.02045078496829,1.34997960932219,-3.87128327018504,-3.21289050012878,-7.27412286755256
1.65,0.112983568158956,-0.768231263098461,-1.05215174452929,1.26645314345564,-3.53689096283341,-3.12620140055245,-9.46140203709103
1.66,0.1251151810242,-0.801674425303444,-1.08310568363501,1.16180585100993,-3.15217547032854,-3.06296747433321,-11.5400040015702
1.67,0.136106440686213,-0.831068330847617,-1.11352594234136,1.03746554257678,-2.7234201734442,-3.02182504692303,-13.4168247857952
1.68,0.14578281935492,-0.856022697466646,-1.14361361299399,0.89564286684218,-2.25807067254586,-3.00064331190712,-15.0072615786015
1.69,0.153984920393858,-0.876206829684573,-1.17355754022826,0.739331310586314,-1.7647347875908,-2.99652433100395,-16.2491585258415
1.7,0.160568478320172,-0.891349618813825,-1.20353432096928,0.572307198683612,-1.25318255812805,-3.00580303406523,-17.1091611031363
1.71,0.165422637368967,-0.901279051470649,-1.23367282434802,0.398811498214324,-0.732638087311163,-3.02531243074922,-17.5856446114164
1.72,0.168519916214476,-0.905976066266858,-1.26404242912269,0.222357093911509,-0.208570191926262,-3.05265334541273,-17.7116853015297
1.73,0.169859234495569,-0.905449048728809,-1.29471351157958,0.0460347182113486,0.313257834927246,-3.08312350201162,-17.5442310876553
1.74,0.169457424932031,-0.899748590180091,-1.32569597438353,-0.127464350427736,0.827530111397119,-3.11156548516809,-17.1381919398861
1.75,0.167349474097318,-0.888968346387799,-1.3569380860451,-0.295852468565966,1.32941378535932,-3.13240634888778,-16.5309563855778
1.76,0.163588522418558,-0.873245037562529,-1.38832648092059,-0.457245627782205,1.81455903441802,-3.13965761655971,-15.7527433022711
1.77,0.158245864176549,-0.852758448358378,-1.41968615921201,-0.610163454673957,2.2790990659056,-3.12691528095637,-14.8428918516641
1.78,0.151410947505762,-0.827731427872948,-1.45078048696709,-0.753529210857364,2.71965011688264,-3.08735980423361,-13.8465661362014
1.79,0.143191374394338,-0.798429889647341,-1.48131119607929,-0.886669792967214,3.13331145413792,-3.01375611793073,-12.7977669577359
1.8,0.133701207393244,-0.765148597018663,-1.51092544224879,-1.00924918350372,3.51785292324059,-2.899645054439,-11.7109926814153
1.81,0.123039794698242,-0.728175917862855,-1.53918761053932,-1.12080116366654,3.87197979385732,-2.74143418178409,-10.5859243524535
1.82,0.111322131203971,-0.687822200267934,-1.56560497788038,-1.22082694778762,4.1945010263976,-2.53557233053304,-9.41816680535139
1.83,0.0986654541143935,-0.644406355578088,-1.58969218760326,-1.30895246021332,4.48441573802403,-2.28011407932602,-8.21197708864381
1.84,0.0851885504273315,-0.598255099202981,-1.61097252031253,-1.3849288612084,4.74092325327211,-1.97479291098869,-6.98436804649871
1.85,0.0710117569344657,-0.549702950617754,-1.62897789388608,-1.44863254695597,4.96342310405031,-1.62102121253224,-5.75490284387359
1.86,0.0562569602213364,-0.499092233363026,-1.64324886347506,-1.50006514955757,5.15151502964005,-1.22189027515333,-4.5354428579182
1.87,0.0410475966673428,-0.446773075044892,-1.65333462150395,-1.53935353703307,5.30499897669569,-0.782170294234139,-3.33034092659292
1.88,0.0255067653173428,-0.393096070226149,-1.65881306143107,-1.56670846222,5.42366161450908,-0.307741678152431,-2.1420588063944
1.89,0.00975129925801373,-0.338406433415904,-1.65938445601393,-1.58229632944716,5.50587785863316,0.195626729720981,-0.977202199813521
1.9,-0.00610168186482276,-0.283088199553814,-1.65480901683079,-1.58641924545881,5.54966038353349,0.720094147325645,0.152856613170682
1.91,-0.0219391939043913,-0.227538805177498,-1.64492110811253,-1.57944138356063,5.55327159139895,1.2576324202033,1.23993210257207
1.92,-0.0376528682053726,-0.172166715601336,-1.62963298374406,-1.56177903148125,5.51521027387027,1.80019450556633,2.28300523046148
1.93,-0.0531389516039051,-0.117391424916461,-1.6089347872643,-1.53390059137222,5.43421161204,2.33971447229781,3.28052523368505
1.94,-0.0682983064275827,-0.0636434559907695,-1.58289455186626,-1.49632657980805,5.30924717645251,2.86810750095141,4.22570309656123
1.95,-0.0830364104954563,-0.0113643604689164,-1.55165820039695,-1.44962962778619,5.13952492710401,3.37726988375148,5.11172648317697
1.96,-0.0972638681876934,0.0390009993804105,-1.51544069095823,-1.39443371829402,4.92452548902511,3.859345501745,5.93304102475405
1.97,-0.11089990192492,0.0870252413491278,-1.47452290401009,-1.33142088460879,4.66517784806078,4.30913852366364,6.68131947545239
1.98,-0.123869835728769,0.132249790684276,-1.42930186925177,-1.26131749298585,4.3640803804971,4.72307972576775,7.34894506238246
1.99,-0.13610613144225,0.174250771554324,-1.38017172831758,-1.184855456017,4.02419209971075,5.09890469490881,7.93601490090556
2,-0.147548741174232,0.212647863549617,-1.32751080827317,-1.10276958289451,3.64875837445385,5.43577509865038,8.44957502346033
2.01,-0.15814510729944,0.24710430168238,-1.27168162161547,-1.01579757941111,3.24131092885391,5.73427868526817,8.89836365160962
2.02,-0.167850162458452,0.277326876386714,-1.21303086627274,-0.924680047960023,2.80566784241388,5.99642928374993,9.28760342363194
2.03,-0.17662632955771,0.303065933518603,-1.15188942560453,-0.830160487534905,2.34593355001209,6.22566680379555,9.61167687782732
2.04,-0.184443521769505,0.324115374355904,-1.08857236840173,-0.732985293729904,1.86649884190233,6.42685723581701,9.85019983318402
2.05,-0.191278987501377,0.340312068475849,-1.02337883159849,-0.633932142313916,1.37214589057208,6.6061694533766,9.97941004074077
2.06,-0.197118208227463,0.351526939824135,-0.956528930663504,-0.534288704085247,0.868979420413843,6.76948421129231,9.99409221621339
2.07,-0.201962707484296,0.357677154361598,-0.888075299586878,-0.434921324309124,0.359939309106375,6.92548799158543,9.91673744072413
2.08,-0.205819511634186,0.358711488487944,-0.81802071151699,-0.336380633509991,-0.152905317096594,7.08220365950451,9.78404937453436
2.09,-0.208698579950939,0.354604694941166,-0.746336906440556,-0.239115270784267,-0.667270471260797,7.2457300545568,9.62623591635459
2.1,-0.210612804619861,0.345357502797544,-0.672964591182602,-0.143471883800307,-1.18065730577161,7.42024199050833,9.45666333984047
2.11,-0.211578010737757,0.330996617471649,-0.597813439406493,-0.0496951287984411,-1.69035211233386,7.60799025538385,9.27623112993436
2.12,-0.211612956312928,0.311574720716335,-0.520762091613901,0.0420723294090642,-2.19342632197203,7.80930161146684,9.083632110371
2.13,-0.210739332265178,0.287170470622752,-0.441658155144839,0.131789817437969,-2.68673650503005,8.02257879529952,8.87925733788902
