t,s,phi1,phi2,Ds,Dphi1,Dphi2,u
7.95,-0.0127929274013244,-0.0889030130905394,-0.0104087019573046,0.0835027780710022,-0.274095934582508,-0.621589110889417,0.42097482623956
7.96,-0.0119361165346131,-0.0915414271889156,-0.0167482902030537,0.087869866929168,-0.253640397079161,-0.646055930751802,0.446808665665234
7.97,-0.0110353534726636,-0.0939757537917541,-0.0233235115677317,0.0923955702054133,-0.233551484683032,-0.668792587270909,0.457236863128478
7.98,-0.0100896017425752,-0.0962086765004253,-0.0301163256006628,0.0969453185586155,-0.213560358208853,-0.689624485607767,0.452576647248099
7.99,-0.0090988762676377,-0.0982409312456313,-0.0371071902562023,0.101399284077567,-0.193436247909276,-0.708389868765292,0.43544356330855
8,-0.00806424336733072,-0.100071306287407,-0.0442750618937395,0.105652380280979,-0.172986453474853,-0.724939817588303,0.409737930423242
8.01,-0.00698782075732419,-0.101696642215118,-0.0515973952776955,0.109614262117475,-0.152056344034049,-0.739138250763512,0.378806198115317
8.02,-0.00587277754947827,-0.103111831947463,-0.0590501435775241,0.1132093259656,-0.130529358153242,-0.750861924819524,0.343495612332534
8.03,-0.00472333425184329,-0.104309820732473,-0.0666077583677113,0.116376709633809,-0.108327003836715,-0.760000434126841,0.301529889286671
8.04,-0.00354476276865958,-0.10528160614751,-0.0742431896277771,0.11907029236048,-0.0854088585266597,-0.766456210897861,0.24859105215269
8.05,-0.00234207901664005,-0.106019923394806,-0.0819288178012533,0.121230816203586,-0.0617021500367102,-0.770131050227604,0.180102202449768
8.06,-0.00112071631635824,-0.106517151068964,-0.0896370131353849,0.12264242018352,-0.0367145702067322,-0.770882423936177,0.0927928321829113
8.07,0.000109085037754712,-0.106753089140435,-0.0973372724790504,0.123063518739779,-0.00987676274375274,-0.768575848847954,-0.0143301577234647
8.08,0.00133606156380057,-0.106705872825128,-0.104998200606701,0.122298372216422,0.0192495845150815,-0.76309202288503,-0.139690333233675
8.09,0.00254806621609004,-0.106352370497328,-0.112587594325632,0.120197002397006,0.0509714555908692,-0.754326279788411,-0.279364851410814
8.1,0.00373206838514277,-0.1056681836897,-0.120072442475983,0.116655192504581,0.0854645063629552,-0.74218858911801,-0.427916334800474
8.11,0.00487415389768737,-0.104627647093286,-0.127418925930738,0.111614487201693,0.12277306456893,-0.726603556252651,-0.579837961596619
8.12,0.00595952501666157,-0.103203828557505,-0.134592417595724,0.105062192590383,0.162810129804637,-0.707510422390061,-0.730536252990201
8.13,0.00697250044121146,-0.101368529090157,-0.141557482409612,0.0970313762121898,0.205357373524143,-0.684863064546888,-0.875880604588007
8.14,0.00789710037842365,-0.099094025608706,-0.148278134357621,0.0875952059474409,0.250083890378098,-0.658631671312614,-1.01129351988647
8.15,0.0087206420622381,-0.0963634133742984,-0.154718760987613,0.0768658331070797,0.296555298792341,-0.628803355223487,-1.13192714272013
8.16,0.00943106868171072,-0.0931621660875193,-0.160842697858743,0.0650324048304785,0.344107934800283,-0.595369569780768,-1.23365417589317
8.17,0.0100182481759697,-0.08948224414927,-0.166613735705138,0.0522996743204137,0.392042817183775,-0.558342675027963,-1.31369193581849
8.18,0.0104743234986083,-0.0853231613989504,-0.171996336726563,0.0388813751206905,0.439647011982534,-0.517757823082673,-1.37067835929955
8.19,0.0107937126176851,-0.080691985114459,-0.176955634588425,0.0250002211161428,0.486193632494135,-0.473672958136591,-1.4044510870825
8.2,0.0109731085157238,-0.0756033360121927,-0.181457434421771,0.0108879065326331,0.530941839274023,-0.426168816455506,-1.41530258698119
8.21,0.0110114791897135,-0.0700793882470461,-0.185468212823286,-0.00321489406294972,0.573136840135511,-0.375348926379292,-1.40284891215771
8.22,0.010910067651108,-0.0641498694124152,-0.188955117855294,-0.0170585257626806,0.612009890149753,-0.321339608321942,-1.36545644771236
8.23,0.0106723186939549,-0.0578515911594467,-0.191886252289603,-0.0303874089987834,0.64678844518868,-0.264290417577517,-1.30074744878758
8.24,0.0103037975214604,-0.0512247217144445,-0.194234335702539,-0.0429518624382576,0.676754330828377,-0.204393600597752,-1.20669680711843
8.25,0.00981514022063338,-0.0443268188065257,-0.195970710765858,-0.0544148734735327,0.700956383842464,-0.141894226424622,-1.08254031783954
8.26,0.00921975077757614,-0.0372234278635965,-0.197069037309343,-0.0644541943678017,0.718510710064894,-0.0770713685965844,-0.928953585028845
8.27,0.00853311757419366,-0.0299845587767863,-0.197507070620913,-0.0727901943834304,0.728687594201764,-0.010237082206961,-0.747730340002715
8.28,0.00777281338819354,-0.0226846859004471,-0.197266661446624,-0.0791858597819571,0.73091149983131,0.0582635960960582,-0.54186726633874
8.29,0.00695849539308584,-0.0154027480521523,-0.196333755990664,-0.0834467938240936,0.72476106940391,0.128052648109429,-0.316142850627504
8.3,0.00611190515818371,-0.00822214851270251,-0.19469839591536,-0.0854212167697219,0.709969124242082,0.198719074075204,-0.0771651336738302
8.31,0.00525686864860248,-0.0012307550261168,-0.192354718341172,-0.0849999658778995,0.686422664540485,0.269818892680604,0.167393052922767
8.32,0.00441886709653068,0.00548090875313288,-0.189301313783272,-0.0821166220496717,0.654158757832222,0.340883601260638,0.409405496247943
8.33,0.00362172461568546,0.0118310842189154,-0.185542079748489,-0.0768249181246756,0.613556261994213,0.411494101641707,0.640435572330224
8.34,0.00288894364294607,0.017737151240296,-0.18108195508589,-0.0693345489649702,0.565468184363934,0.481235550892775,0.85234992167187
8.35,0.00224157235703623,0.0231262361564714,-0.17592978477299,-0.0598862192116476,0.510846604940961,0.549704332011022,1.03867551310624
8.36,0.00169773780280851,0.027937391805417,-0.170098862551325,-0.0487416177263582,0.450709103132424,0.616515085651807,1.19557503118701
8.37,0.00127264589124435,0.0321215975238869,-0.16360693092644,-0.0361834175913089,0.386138757752989,0.681300710128673,1.32153788660305
8.38,0.000978581399454309,0.0356417591474121,-0.156476181167903,-0.022515276109272,0.318284147024911,0.743712361413307,1.41600626118833
8.39,0.000824907970677584,0.0384727090103039,-0.14873325330929,-0.00806183480357152,0.248359348577961,0.803419453135607,1.47778286807699
8.4,0.000818068114282372,0.0406012059456513,-0.140409236148198,0.00683128058190738,0.17764393944947,0.860109656583634,1.50412176136692
8.41,0.000961717137860944,0.0420243417047835,-0.131537947823904,0.0218134450274375,0.107421470432269,0.913499848906913,1.4909763392057
8.42,0.00125480692591214,0.0427517077808992,-0.122150799300889,0.0364825462565413,0.0390822413083937,0.963355653986392,1.43431205795322
8.43,0.00169013009478231,0.0428150549816319,-0.112284280921152,0.0503283523935797,-0.0256508408219802,1.00943827398878,1.33178683084039
8.44,0.00225675959694657,0.042259000565924,-0.101976974604093,0.06288341332237,-0.0852053663886773,1.05153568650179,1.18369052368291
8.45,0.00294017244688296,0.041140387345447,-0.0912691607232654,0.0737313322722104,-0.138187574025556,1.08946566765942,0.992896773054971
8.46,0.0037222497210726,0.0395282836846017,-0.0802028181063702,0.0825067658178815,-0.183382350570513,1.12307579214197,0.764722597063329
8.47,0.00458127655799913,0.0375039835005189,-0.0688216240352664,0.088895423879641,-0.219753231065459,1.152243433176,0.506972621345882
8.48,0.00549194215814956,0.0351610062630579,-0.0571709542459585,0.0926340697232321,-0.246442398756358,1.17687576253438,0.229524777541371
8.49,0.00642555676417818,0.0326040418476135,-0.0452974448888509,0.0935139670780043,-0.262780609462306,1.19690921177448,-0.0566907079084342
8.5,0.00735367897853992,0.0299335310276904,-0.0332442816239581,0.0914926257668047,-0.268607176163601,1.21229346845844,-0.340947874747435
8.51,0.00824722904678891,0.0272564688243905,-0.0210601194556509,0.0866948398867385,-0.264273794037314,1.22299784339378,-0.613890593473172
8.52,0.00907882397027811,0.0246752354023149,-0.00879400593137674,0.0792906120324106,-0.250299693390366,1.22903305300423,-0.868058587437469
8.53,0.00982372818999192,0.0222827167920256,0.00350688331759623,0.0694917084011668,-0.227362429786559,1.23045178292459,-1.09749840431031
8.54,0.0104598535865463,0.0201623048900448,0.0157972445761815,0.0575516587930913,-0.196297884046569,1.22734868800074,-1.2972874831323
8.55,0.0109677594801883,0.0183878974588563,0.0280336460454654,0.0437657566110157,-0.158100262247971,1.21986039228964,-1.46373250914964
8.56,0.0113306526307969,0.0170238981269035,0.0401745278427203,0.0284710588605063,-0.113922095725202,1.20816548905934,-1.59458524809711
8.57,0.0115344124384283,0.0161251541845463,0.0521801979504897,0.0120455166679674,-0.0650706178808293,1.19248327404727,-1.68856094724511
8.58,0.0115693118273469,0.0157328877183099,0.0640119733847572,-0.0051390103333066,-0.0128165866393151,1.17300794998162,-1.74485525592854
8.59,0.0114301613595599,0.0158742393094857,0.0756314777225854,-0.022702941392403,0.0415335772061159,1.14994301970477,-1.76322073594835
8.6,0.0111152140669067,0.0165639415776364,0.0870027623403951,-0.0402565349651941,0.0966301973861705,1.12351156122562,-1.74379136932164
8.61,0.010626462864887,0.0178034331929014,0.0980926069741192,-0.0574169361196305,0.151152808560825,1.0939314196655,-1.68649445129719
8.62,0.00996964055266042,0.0195808588759971,0.108870519719205,-0.0738081765357445,0.203810156319334,1.06141520725812,-1.59122325979066
8.63,0.00915421981304706,0.0218710693982153,0.119308737030607,-0.089061174505638,0.253340197180195,1.02617030334969,-1.45870942586423
8.64,0.00819341321252687,0.0246356215814252,0.129382223722796,-0.102813734933501,0.298510098591203,0.988398854398779,-1.29072324122652
8.65,0.00710311746966411,0.0278274209890005,0.139067407418941,-0.114730492103911,0.338190213695695,0.948283537196235,-1.08959412905332
8.66,0.00590327177345476,0.0313874181315351,0.14834062137589,-0.124499890973017,0.371350721243275,0.905994304662456,-0.858129075068512
8.67,0.00461907635507818,0.0352376645186891,0.157181325637446,-0.131810870173002,0.396959617718272,0.861721259216859,-0.599965315166306
8.68,0.00327684912255606,0.0392967241924899,0.165570423687583,-0.136414202056988,0.414196301398208,0.815635977271076,-0.319791832703006
8.69,0.00190393396920816,0.0434800384411842,0.17349019782394,-0.138123964677594,0.422456864416296,0.767890488093369,-0.0233335699174914
8.7,0.000528700773652078,0.0476999257992393,0.180924309157822,-0.136817541786938,0.421354092761442,0.718617273808627,0.283029529466103
8.71,-0.000819454600195736,0.0518655820473397,0.187857797614193,-0.132435622836639,0.410717466278249,0.667929269398395,0.592840238985373
8.72,-0.0021101103031215,0.055883080212392,0.194277081931689,-0.124982202977816,0.390593158667014,0.615919862700824,0.899469762096797
8.73,-0.0033118185006131,0.0596553705675213,0.200169959662607,-0.114524583061084,0.361244037483727,0.562662894410707,1.19536116323646
8.74,-0.0043933018716704,0.0630866760422517,0.205524756255319,-0.101194529305659,0.323142517791649,0.508222363501958,1.47189192678475
8.75,-0.00532827744013846,0.0660986988746606,0.210328201566427,-0.0852250935806486,0.277043026808881,0.452680698732541,1.72037073671289
8.76,-0.00609098850115882,0.0686123576704852,0.214570596880924,-0.0669456287293389,0.224019847556381,0.396086291446436,1.93327371852785
8.77,-0.00665999279133733,0.0705625189769032,0.218242716440492,-0.0467377074382967,0.165304122507162,0.338487811919874,2.10473236376447
8.78,-0.00701867582586136,0.071899948490438,0.221335395669817,-0.0250332360611171,0.102273606728442,0.279938768717069,2.2300598673784
8.79,-0.00715525089849983,0.0725913110569592,0.223839531176592,-0.00231445461841917,0.0364526678816391,0.220497508690208,2.30490395168959
8.8,-0.00706275908160314,0.0726191706716817,0.225746080751514,0.0208860632021379,-0.0304877137775905,0.160227216979495,2.32486926709487
8.81,-0.00673906922610331,0.0719819904791665,0.227046063368284,0.0439854100458787,-0.096729945399416,0.0991959170130836,2.28600294987533
8.82,-0.00618679113484073,0.0706936778093916,0.227730756423086,0.0663577856253243,-0.160333648541923,0.0374780464572723,2.18596830551998
8.83,-0.00541419939690281,0.0687823127251597,0.227795492208498,0.087455555502316,-0.21963688776615,-0.0247987528403255,2.02516403049443
8.84,-0.00444045630320781,0.0663098433186858,0.227235364723825,0.106644839299889,-0.272741117332056,-0.08746437948122,1.80685407974469
8.85,-0.00328924001330713,0.0633523721023193,0.226046726679918,0.1233427061876,-0.317913279097862,-0.150327562886612,1.53657669063191
8.86,-0.00198721001049502,0.059994237738795,0.224228646105373,0.137082457774432,-0.353789559160285,-0.213169637852883,1.22217941651225
8.87,-0.000564007101808292,0.0563280150412324,0.221782906346535,0.147513628108803,-0.379375387854544,-0.27574454455161,0.874499150092267
8.88,0.000947746581972641,0.0524545149731381,0.218714006067499,0.154401983678551,-0.394045439754341,-0.337778828529518,0.507190343057512
8.89,0.00251244758632527,0.0484827846484019,0.215029159250104,0.157629523410955,-0.39754363367189,-0.398971640708548,0.135324264734682
8.9,0.00409151113298403,0.0445301073312997,0.21073829519394,0.157194478672716,-0.389983132657899,-0.458994737385811,-0.226130858513376
8.91,0.00564669551581911,0.0407108398653553,0.205854982598186,0.153233971292379,-0.371892878107981,-0.517525784627195,-0.563457539805109
8.92,0.00714586886945012,0.0371200494168626,0.200395896841909,0.146084769093515,-0.344378900714692,-0.574289889816047,-0.86523215920592
8.93,0.00855889325539993,0.0338476088006757,0.194379034989913,0.136160037949319,-0.308798621782987,-0.62900036835915,-1.12299610502659
8.94,0.00986049327325038,0.0309669275839228,0.187825473245582,0.123912434763765,-0.266630150263797,-0.681388736590587,-1.33109534664094
8.95,0.0110303137077435,0.028534745070203,0.180759391546693,0.10983418538451,-0.21947210798949,-0.731205324912115,-1.48592075067176
8.96,0.0120529195287805,0.0265911302995878,0.173208073565425,0.094457084602904,-0.169043629673902,-0.778219277793133,-1.5853902521633
8.97,0.0129177958914234,0.0251594820486189,0.165201906708345,0.0783524961539793,-0.117184362912286,-0.822218553770734,-1.62939182793509
8.98,0.013619104925403,0.0242483182457036,0.156772865419727,0.0621024589870885,-0.065750753904898,-0.863024918013353,-1.62088009840612
8.99,0.0141587795317761,0.0238437466553021,0.147952524603417,0.0461830519082975,-0.0162791365582622,-0.900472690709162,-1.56653548676139
9,0.01454410419407,0.0239138033846261,0.138775571193398,0.03097849920402,0.0299348689032194,-0.934371280354106,-1.47627406898998
9.01,0.0147836873095581,0.02442114278552,0.12927825394744,0.0167784124805264,0.0718869688788855,-0.964546653827033,-1.36171639812839
9.02,0.014887414330843,0.0253232085928836,0.119498333005147,0.00377727251300768,0.108866612462168,-0.990842156436187,-1.23430014119873
9.03,0.0148664477658574,0.0265722339246724,0.109475079887954,-0.00792557075442547,0.140456991440591,-1.01311851191921,-1.10385785941036
9.04,0.0147332271778631,0.0281152412818974,0.0992492774991243,-0.0183258982087439,0.166535040295776,-1.03125382244315,-0.978181313942318
9.05,0.0145014691854519,0.0298940425486247,0.0888632201237593,-0.027514621567993,0.187271436203424,-1.04514356860442,-0.863417711699684
9.06,0.0141848003642467,0.0318502934465831,0.0783596097794538,-0.0356469666490513,0.203037197827897,-1.054698176469,-0.764487637901663
9.07,0.013791733074518,0.03394098606686,0.0677812313782377,-0.042882432405237,0.214221672012136,-1.05983555682147,-0.684940991314172
9.08,0.0133296012344746,0.0361235495344235,0.0571742956023837,-0.049446790657068,0.221430808015988,-1.06049990810525,-0.626556282183419
9.09,0.0128040431475454,0.0383605725450326,0.0465844633640509,-0.0555518587145707,0.225250387963489,-1.05666657630902,-0.589375798748827
9.1,0.012218879678687,0.0406203328875604,0.0360566489695508,-0.061391036958183,0.22623261394433,-1.0483419248401,-0.572259976923308
9.11,0.0115761142543839,0.0428767974439942,0.0256350201193472,-0.0671393088387542,0.224896108013864,-1.03556333452449,-0.57326279613393
9.12,0.0108759328626481,0.0451096221894356,0.0153629979080542,-0.0729532408775461,0.221725912193096,-1.01839920360683,-0.58934817102457
9.13,0.0101167058588112,0.0473041501647031,0.00528324944947851,-0.078971249022572,0.21717419061717,-0.996948832412837,-0.615774003872599
9.14,0.00929555309729807,0.0494502839539643,-0.00456387448996725,-0.0853501274967637,0.211745698837483,-0.971312715565955,-0.645813777154035
9.15,0.0084089041722329,0.0515387416230278,-0.0141362407481083,-0.0920358160870385,0.205364606516509,-0.941654491510522,-0.671300728465017
9.16,0.00745436096195236,0.053557330197358,-0.0233923470841148,-0.0988568238360459,0.197648994753537,-0.908196305902052,-0.683952590726666
9.17,0.00643146611898233,0.055490086053798,-0.0322941147312035,-0.105634535235009,0.188209978278786,-0.871181699035544,-0.676977005560769
9.18,0.00534170307003783,0.0573172749205696,-0.0408068883966377,-0.112183210223726,0.17665170545341,-0.830875605845479,-0.64643840141215
9.19,0.00418849601602307,0.0590153918772733,-0.048899436261727,-0.118309984190569,0.162571358269492,-0.787564355905825,-0.591724645791387
9.2,0.00297720993203119,0.0605571613548886,-0.0565439499818291,-0.123814867972485,0.145559152350044,-0.741555673430022,-0.514526746738285
9.21,0.00171515056734518,0.0619115371357728,-0.063716044686344,-0.128490747854992,0.125198336949023,-0.69317867727102,-0.416981258422547
9.22,0.000411564445436528,0.0630437023536629,-0.0703947589787225,-0.132123385572186,0.101065194951303,-0.642783880921228,-0.300496429923047
9.23,-0.000922361136033866,0.0639150694936742,-0.0765625549364604,-0.134491418306736,0.0727290428726982,-0.590743192512547,-0.166045295570494
9.24,-0.00227372872315971,0.0644855569404784,-0.0822065439317421,-0.135367564053789,0.0397600125810857,-0.537439181325205,-0.0156141431671447
9.25,-0.00362628093141794,0.0647062329306817,-0.0873157476568755,-0.13464718757761,0.00208806652211248,-0.483236530611797,0.146370705579049
9.26,-0.00496279182544064,0.0645254235696205,-0.0918806260948052,-0.132316284046096,-0.0400986247926088,-0.428491642502527,0.313053253038315
9.27,-0.00626692904747016,0.0638970032910774,-0.0958956532909826,-0.128389461386572,-0.0865254625639344,-0.373553260469837,0.476876488428524
9.28,-0.00752325535187468,0.0627804031410602,-0.0993593205985827,-0.122909888148874,-0.13683155940907,-0.318762461610084,0.631807241295015
9.29,-0.00871722860514841,0.0611406107778009,-0.102274136678505,-0.115949293505354,-0.190569739361581,-0.264452656643527,0.774433221402987
9.3,-0.00983520178591076,0.0589481704717577,-0.104646627499372,-0.107607967250881,-0.247206537871353,-0.210949589914365,0.903404043839946
9.31,-0.0108644229849076,0.0561791831056128,-0.106487336337531,-0.0980147598028341,-0.306122201804648,-0.158571339390681,1.01812503906346
9.32,-0.0117930354050105,0.0528153061742737,-0.107810823777052,-0.0873270822011085,-0.366610689444071,-0.107628316664479,1.11758868987708
9.33,-0.0126100773612167,0.0488437537848727,-0.108635667709731,-0.075730906108113,-0.427879670488574,-0.0584232669516765,1.19954266994914
9.34,-0.0133060236425096,0.0442575785735248,-0.108982254727822,-0.0634159478206709,-0.48914521402373,-0.0112297079235963,1.26042106839398
9.35,-0.0138755333357072,0.039061532094456,-0.108869119860283,-0.050598147115215,-0.549573799692831,0.0337048150266202,1.2964638679404
9.36,-0.0143160711825831,0.033272147668096,-0.108319946123443,-0.0375708568940172,-0.608070245993927,0.0760944458211583,1.30537967438669
9.37,-0.014627201964704,0.0269141302135515,-0.107360921615609,-0.0246067559297982,-0.663619433818779,0.115675578818508,1.28724957105822
9.38,-0.0148106010858791,0.0200202933988952,-0.106020579893053,-0.0119547973544049,-0.715297366596728,0.15220909754458,1.24412955592569
9.39,-0.0148700545721605,0.0126315596411593,-0.104329799970003,0.000159791341204377,-0.762271170294752,0.185480374692745,1.17895794499525
9.4,-0.0148114590718431,0.00479696010633952,-0.102321806318651,0.0115355083069497,-0.803799093417426,0.215299272123808,1.09470190492405
9.41,-0.0146428218554646,-0.00342636529060558,-0.10003216886915,0.0219945773336327,-0.839230507006934,0.241500140866013,0.99422209535056
9.42,-0.0143742608158056,-0.0119731678857549,-0.0974988030096124,0.0313829478529359,-0.868005904643067,0.263941821115043,0.880389117907544
9.43,-0.0140179786230489,-0.020770218870824,-0.0947619078303195,0.0395707611011117,-0.889658284226494,0.28250763555553,0.75555001147691
9.44,-0.0135857631236406,-0.0297487412132441,-0.0918581197557906,0.0464781724439888,-0.903896040264103,0.297113205482357,0.620677294569799
9.45,-0.0130914943673656,-0.0388315404174867,-0.088827161181294,0.0519818262791028,-0.910344511806633,0.307733529174561,0.475721786772267
9.46,-0.0125507412058129,-0.0479344506841784,-0.0857111219534949,0.0559636015766715,-0.908681115226278,0.314392562747308,0.321452872245193
9.47,-0.0119789449526564,-0.056975309407474,-0.0825501051303956,0.0583547671124108,-0.898762976468099,0.317158671382494,0.160990753824159
9.48,-0.0113914193836551,-0.0658739571750501,-0.0793822269813369,0.0591359814675303,-0.88062693105001,0.316144629328736,-0.000450961148736051
9.49,-0.0108033507366528,-0.0745522377681065,-0.0762436169869984,0.0583372930287344,-0.854489524062786,0.311507619901377,-0.156961373628468
9.5,-0.0102297977115787,-0.0829339981613664,-0.0731684178393981,0.0560381399882226,-0.820747010170059,0.303449235482483,-0.302889038032838
9.51,-0.00968569147044658,-0.0909450885230763,-0.0701887854418924,0.0523673503436891,-0.779975353608319,0.292215477520845,-0.432837334842012
9.52,-0.00918527371564673,-0.098515619194677,-0.0673341736366093,0.0474975714305695,-0.732900783590182,0.278079395247532,-0.541689159152172
9.53,-0.00873896360229136,-0.105589516876119,-0.0646308126654379,0.041649716758559,-0.680364971110469,0.261271940598019,-0.62538920995372
9.54,-0.00835503376425661,-0.112115696554508,-0.062106388833981,0.0351140398506513,-0.623449110424651,0.242062157805642,-0.681358911088217
9.55,-0.0080387809370329,-0.11805424725053,-0.059785832422464,0.0281930930149339,-0.56326787314172,0.220712550933369,-0.707542839642004
9.56,-0.00779233783232263,-0.123377358616219,-0.0576908861172586,0.0211973557099996,-0.500950917482753,0.197471940755618,-0.701267389591042
9.57,-0.00761467313804044,-0.128069320934963,-0.0558401050108853,0.0144452345449506,-0.437642888280951,0.17257546475827,-0.659469666393856
9.58,-0.00750159151831315,-0.132126525121497,-0.0542488566020125,0.00826306327939773,-0.374503416981628,0.14624457713867,-0.58036260253534
9.59,-0.0074457336134798,-0.135557462721904,-0.0529293207954568,0.00298510282346029,-0.31270712164221,0.118687048805618,-0.465558485005617
9.6,-0.00743657604009157,-0.13838272591362,-0.0518904899021828,-0.00104645876223389,-0.253443606932238,0.090096967379378,-0.321124270335794
9.61,-0.00746044704135989,-0.140634860173073,-0.0511382808787708,-0.00348349485985371,-0.197911232026249,0.0606543945719558,-0.156448615428809
9.62,-0.00750086426213811,-0.14235199666012,-0.0506818182648093,-0.00414427207346807,-0.146805442977151,0.0305307139073418,0.0180610788928694
9.63,-0.00753889812404905,-0.143581218642945,-0.0505290121207511,-0.00306807193233168,-0.100206809293737,-4.55563027370598e-05,0.192349789342886
9.64,-0.00755680065764036,-0.144370039212671,-0.0506832087982505,-0.000334895822011768,-0.0580859531815954,-0.0308287613615021,0.357069440553538
9.65,-0.00753886755617397,-0.144761797941433,-0.0511452959263908,0.00392568404338606,-0.0202621709421114,-0.061574137634087,0.504224591663131
9.66,-0.00747143817562614,-0.144795660882387,-0.0519137024116839,0.00953452462121759,0.0135965670275457,-0.0920378125475423,0.627875630668569
9.67,-0.00734289553468743,-0.144506620569705,-0.0529843984380709,0.0162629120403,0.0439736162344213,-0.121976804590837,0.723937226256239
9.68,-0.00714366631476272,-0.143925496018577,-0.0543508954669215,0.0238325616009117,0.0715036580897754,-0.151149023314855,0.789624380181418
9.69,-0.00686622085997119,-0.143078932725209,-0.0560042462370344,0.0319156177747926,0.0969726999090826,-0.179313269332402,0.823510982106701
9.7,-0.00650540608150529,-0.141988298920263,-0.0579333331052358,0.0401734407747054,0.121199548177252,-0.206228682031096,0.825745877979945
9.71,-0.0060616271147782,-0.140660631312898,-0.0601246088881106,0.0483180789496586,0.144839894269651,-0.231643083206477,0.79748375849841
9.72,-0.00553927680006278,-0.1390935889913,-0.0625611937749117,0.0560110465558672,0.168704655310442,-0.255305877458252,0.740119655698837
9.73,-0.00494456634097403,-0.13728102736762,-0.0652242286037414,0.0629634380725402,0.193467456206507,-0.276984201498887,0.655688245796092
9.74,-0.00428549583027878,-0.135213053215761,-0.0680929348668668,0.0689416391611879,0.219647489673576,-0.296463253589381,0.547920966835941
9.75,-0.00357185424989573,-0.132876024671371,-0.0711446147107201,0.073767326665622,0.247609516236232,-0.313546293539259,0.422510531579728
9.76,-0.0028152194708954,-0.130252551231848,-0.0743546509358989,0.0773174686119558,0.27756386422791,-0.328054642706579,0.286786673532664
9.77,-0.00202895825350017,-0.127321493756337,-0.0776965069971655,0.0795243242086041,0.309566429790893,-0.339827683997929,0.149394665736415
9.78,-0.00122811980700733,-0.124058346650087,-0.0811417782992921,0.0803726485159525,0.34352740691365,-0.348723243947399,0.0194869356768892
9.79,-0.000426275451605381,-0.12044474539949,-0.084661004207859,0.0799482906496082,0.379080964143578,-0.354631655592708,-0.0948131758580675
9.8,0.000366428877331801,-0.11647256231479,-0.0882238871728988,0.0785014881195263,0.415396220026129,-0.357475681615564,-0.188190416760604
9.81,0.001141334527308,-0.112138865057672,-0.091799514782571,0.07626439063678,0.451698701875798,-0.357188949749269,-0.25940013475504
9.82,0.00189118038349174,-0.107445871800326,-0.0953564499089735,0.0734275030703336,0.487339036333512,-0.35371447756783,-0.311186263178102
9.83,0.00261010286871644,-0.102400951225451,-0.0988627307081424,0.0701396854470425,0.521792949366636,-0.347004672485964,-0.348858415356069
9.84,0.00329363594348038,-0.0970166225262481,-0.102285870620052,0.0665081529516537,0.554661266268974,-0.337021331759093,-0.378351558962567
9.85,0.00393871110594675,-0.0913105554064268,-0.105592858368617,0.062598475926805,0.585669911660766,-0.323735642483346,-0.404371483943038
9.86,0.00454364579667033,-0.0853055024363594,-0.108750199899535,0.05843429647763,0.614670771909427,-0.307128205424358,-0.429061600849701
9.87,0.00510645763397216,-0.0790227108496219,-0.111725785514798,0.0540095858148568,0.641610355619012,-0.287193051219602,-0.451519413785031
9.88,0.00562382751758595,-0.0724812610804144,-0.114485688745893,0.0493926034593068,0.666236713949075,-0.263951641365148,-0.468067140498105
9.89,0.00609403733648625,-0.0657057259002008,-0.116995992073291,0.0447000128814089,0.688180081444495,-0.237460989316332,-0.47319190712436
9.9,0.00651720466201447,-0.058725598784784,-0.119224477853013,0.0400769973631587,0.707011915305985,-0.207814560110455,-0.460996518375813
9.91,0.00689528274787892,-0.051575293914305,-0.12114062831663,0.035697259998118,0.722244895390101,-0.17514227036678,-0.426564808228037
9.92,0.00723206053015489,-0.0442941461732426,-0.122715625571262,0.0317630236914144,0.733332924209238,-0.139610488286529,-0.36701515172103
9.93,0.00753316262728457,-0.0369264111504139,-0.12392235159958,0.0285050311597416,0.739671126931635,-0.10142203365289,-0.282563884514801
9.94,0.00780604878566729,-0.0295212490202684,-0.124735404326347,0.0261827172733735,0.7405953877817,-0.0608161781660419,-0.177256045056848
9.95,0.00806062756650517,-0.0221318224438182,-0.125134151870284,0.0250554810309799,0.735470140995049,-0.0180616629090651,-0.058459637264606
9.96,0.00831006578681449,-0.0148219057555437,-0.125098163920835,0.0251565451769617,0.724322086618083,0.0265724859773856,0.0648427735053594
9.97,0.00856703269512671,-0.00765443544253981,-0.124607502975318,0.026422947176636,0.707461041447078,0.0728164218148348,0.18398138987576
9.98,0.00884283225252554,-0.00068617616808642,-0.123645768503439,0.0287690988762682,0.685274091998918,0.120396487105332,0.291976074240346
9.99,0.00914740313264703,0.00603227922835285,-0.12220009694729,0.032086786503071,0.658225594511095,0.169035213531457,0.384227209353355
10,0.00948931872167953,0.0124565097311306,-0.12026116172135,0.036245170665205,0.626857174941708,0.218451321956325,0.45869639546876
10.01,0.0098757871183637,0.0185482661484156,-0.117823173212487,0.0410907863517781,0.591787728969464,0.268359722423581,0.515359218825218
10.02,0.0103126511339926,0.024275471112193,-0.114883878779955,0.0464475429328462,0.553713421993677,0.318471514157402,0.554606785175583
10.03,0.0108043882924114,0.0296122190782642,-0.111444562755395,0.0521167241594128,0.513407689134268,0.368493985562497,0.575571100807689
10.04,0.0113540807605983,0.0345387487650211,-0.107509853343664,0.0578802389819771,0.47170893815496,0.418133727037695,0.576082236258668
