t,x_1,x_2,x_3,u_1,u_2,u_3
3.5674999999999453,-4.521975532670851,13.315936693749562,34.95627635264243,0.3933239926107983,1.101906081851154,-0.5171782658166411
3.569999999999945,-4.093509225695412,13.341505494259279,34.58236609457163,0.35533877666403835,1.127343248643124,-0.5200301345203187
3.572499999999945,-3.6398123241080684,13.617709778575653,34.28501099658974,0.31751269699296536,1.1535703922565785,-0.5249437813651492
3.574999999999945,-3.2684027082569522,13.515314317662853,33.800593021790654,0.27977954979847475,1.1804590647087698,-0.5318231452375233
3.577499999999945,-2.869376394833637,13.586417140299401,33.39012173013212,0.24206540021943335,1.2078676802457877,-0.5405738008052052
3.579999999999945,-2.435726129384725,13.70109384726242,33.07821280199769,0.20428388562269584,1.2356319226460764,-0.5510946383152087
3.582499999999945,-1.823364042297257,13.681192122257801,32.7664339935908,0.16633249405233874,1.2635727589648127,-0.5632814144088076
3.584999999999945,-1.3480986294207604,13.86683496617721,32.36724168558511,0.12809459769722475,1.291516140454353,-0.5770314198534849
3.587499999999945,-1.2314840678333407,13.950188554990001,31.94982978851842,0.08944549249573663,1.319302219608061,-0.5922367673314763
3.589999999999945,-0.8231816169518223,13.956578125016982,31.599396654678355,0.05025814774608928,1.3467836209185728,-0.6087754514129902
3.5924999999999447,-0.452775938145689,13.8944543876577,31.266088597361044,0.01040921299647768,1.373827030150055,-0.6265109408898608
3.5949999999999447,-0.019485561920252713,13.90053769955029,31.027350392991348,-0.03021243521424677,1.4003171799636978,-0.6452965391501271
3.5974999999999446,0.2813795946050024,13.886176421057163,30.768856688929173,-0.0717022240437093,1.4261503525575105,-0.6649772894751838
3.5999999999999446,0.5253324766611733,13.968242380667304,30.480162707318694,-0.11414807362898771,1.451217944980725,-0.685393708221512
3.6024999999999445,0.948516717016133,14.000606288065153,30.388130741176255,-0.15763887429525414,1.4753972834013767,-0.7063937837472241
3.6049999999999445,1.2946913409126086,13.877114605363179,30.060372336431538,-0.20225724048204574,1.4985555354471691,-0.7278447792578437
3.6074999999999444,1.6242001413839113,13.95523238616693,29.822882969181766,-0.2480622746867871,1.5205577868747886,-0.7496313284535121
3.6099999999999444,1.970358256493899,13.981070827604851,29.53392820528713,-0.29508474461273637,1.5412732066061237,-0.7716427726941708
3.6124999999999443,2.2686615978610005,13.955920600972009,29.365616596383457,-0.34334010987789887,1.5605765362586281,-0.7937640443377749
3.6149999999999443,2.540342461835681,14.118811651233928,29.2216387876489,-0.3928447852512955,1.578345782839175,-0.8158759493544272
3.617499999999944,2.6063119301430757,14.167130739544303,29.006780538464273,-0.44362496408356367,1.59446330638059,-0.837859213689852
3.619999999999944,2.894272076791389,14.090194775499034,28.754267815607584,-0.4957155660972852,1.608825385888197,-0.8595971810386394
3.622499999999944,3.3567396977438695,14.089746973778869,28.48052997245275,-0.5491518515925544,1.621353907721937,-0.8809795913350675
3.624999999999944,3.626722712230326,14.129358956851112,28.4261286993748,-0.6039592006882832,1.6320010630489468,-0.9019094983156848
3.627499999999944,3.793827638120157,14.195058777650777,28.210083120738968,-0.6601457869473917,1.6407436152665522,-0.9223081444365204
3.629999999999944,4.0839262582151115,14.179926782779605,28.078008924662097,-0.7177028861178905,1.6475714043809546,-0.9421118504256383
3.632499999999944,4.36536279068856,14.377370533520152,28.01369460738576,-0.7766110327278278,1.652479394880303,-0.9612601179169791
3.634999999999944,4.573448998334351,14.447514939352658,27.74606959894063,-0.8368434999349387,1.6554628931277031,-0.9796857694132628
3.637499999999944,4.79522685369997,14.41750776894027,27.69996928752976,-0.8983668626460888,1.656514674755122,-0.9973209842143426
3.6399999999999437,4.978647050763892,14.347967181788066,27.56639806039924,-0.9611414976931727,1.6556284843507485,-1.0141091611851782
3.6424999999999437,5.195121902336181,14.444363376896314,27.40948874352563,-1.025119492711899,1.652806272844904,-1.030006910522896
3.6449999999999436,5.4135764159919875,14.566628184681607,27.445262759085214,-1.09024409825498,1.6480613345264736,-1.0449809721639771
3.6474999999999436,5.758995101657543,14.598266481480636,27.402520819484444,-1.156454603341439,1.6414136198207332,-1.059002329322493
3.6499999999999435,5.954050297609232,14.634910670320604,27.162394979216256,-1.2236909973645582,1.6328822669373446,-1.0720406668456017
3.6524999999999435,6.162862634047127,14.642717119771898,27.103972871224528,-1.2918962938223661,1.6224806491028838,-1.0840727957981575
3.6549999999999434,6.382315157918791,14.765934560183458,27.028901829841043,-1.3610180511604792,1.6102147501036816,-1.0950972846019096
3.6574999999999434,6.528972239586055,14.761536536115646,26.90727821299001,-1.4310081126689695,1.5960877642636417,-1.1051331889713918
3.6599999999999433,6.818568719006866,14.920385424471192,27.05705253048672,-1.5018192383126965,1.5801081174473424,-1.1142066462748472
3.6624999999999432,6.970117953035396,14.932155768896521,27.053783946408636,-1.5733985899361325,1.5622959591052,-1.1223452523110138
3.664999999999943,6.9973753340629266,14.956196721070425,26.861322548291827,-1.6456850193481203,1.5426889823381944,-1.1295804818401045
3.667499999999943,7.327341231517755,15.004808338342116,26.967938384517865,-1.7186150567970837,1.521341019573842,-1.1359483435554223
3.669999999999943,7.6793075420025305,14.959493870580229,26.963149543013184,-1.7921293959359748,1.4983098318214005,-1.141488486572909
3.672499999999943,7.853988061567341,15.208034970191878,26.944147497073295,-1.8661747754067384,1.4736471451657818,-1.1462427820518
3.674999999999943,7.942891267767861,15.195794325245112,26.9793193003685,-1.9407039481539565,1.4473982741746059,-1.1502535767005555
3.677499999999943,8.018391173821826,15.186685941650483,26.838667111445474,-2.015674687910582,1.4196017651824246,-1.153563130140628
3.679999999999943,8.145078808723392,15.249149318583168,27.090749733781106,-2.091048855257523,1.3902821724506889,-1.156216504652884
3.682499999999943,8.310989542279888,15.10370252817201,27.085440199283596,-2.1667917928791383,1.359446777295817,-1.1582668806782033
3.6849999999999428,8.624182704390869,15.268999569222656,26.976746213512428,-2.2428701518874985,1.3270990994687455,-1.1597753557306254
3.6874999999999427,8.7953305841823,15.305209005439568,27.14930651826187,-2.319245897420677,1.293260521240532,-1.160807809866125
3.6899999999999427,8.939990089148809,15.386793613194692,27.043261042519845,-2.395870557610584,1.257980170891353,-1.1614374034891903
3.6924999999999426,9.19539770116751,15.433370726512948,27.143455301027736,-2.472690440045336,1.2213274223679176,-1.1617467211522627
3.6949999999999426,9.355199681811847,15.47467229785191,27.160722169152532,-2.549658320053607,1.1833775053936613,-1.1618249053926866
3.6974999999999425,9.419163472969032,15.518625767255843,27.100677971835463,-2.62673398187141,1.1442026952883202,-1.161767182835297
3.6999999999999424,9.593406317926744,15.526366720242999,27.189301636377472,-2.7038736844440248,1.103868682823876,-1.1616799286140715
3.7024999999999424,9.545298527930038,15.581786088962769,27.443461394271598,-2.7810230317907982,1.0624293856205722,-1.1616839215945438
3.7049999999999423,9.643036444400208,15.659225259466426,27.440600066919952,-2.8581188318743265,1.019926717416876,-1.1619071819949656
3.7074999999999423,9.91407866616619,15.631246480792488,27.43907300594279,-2.9350918738905434,0.9763989910762321,-1.1624715585219034
3.7099999999999422,10.028718515259115,15.851330562522094,27.564181692036076,-3.0118598820861595,0.9318874631334947,-1.1634862078180046
3.712499999999942,10.274562623981879,15.788201553949081,27.71972389211463,-3.088318172637327,0.8864389936959517,-1.165046641965839
3.714999999999942,10.37809272452322,15.55328427569863,27.80920931119941,-3.164344286088158,0.8401074106022465,-1.1672302392386553
3.717499999999942,10.559479076953917,15.59989284244925,28.03755994311357,-3.239811686077518,0.792952681257849,-1.1700942404994352
3.719999999999942,10.823507299970368,15.703536853982081,28.0671095403494,-3.3146024188538346,0.7450405993211257,-1.1736802309059131
3.722499999999942,10.938134473073637,15.751933747483404,28.004477376208765,-3.3886185175101584,0.6964430344316096,-1.1780147465464261
3.724999999999942,11.027879346641363,15.708237000387687,28.118301411920235,-3.4617862050491217,0.6472397416840886,-1.1831042851184765
3.727499999999942,11.202542719736794,15.743872467676558,28.2405044043014,-3.5340498958470907,0.5975207802428396,-1.1889328758425566
3.729999999999942,11.260159547510614,15.685306667350165,28.473955898081595,-3.605361954658194,0.547383525043207,-1.1954653994692561
3.7324999999999418,11.168494453804493,15.733491150529948,28.671219336789708,-3.6756704939453746,0.496927137741763,-1.2026579186302246
3.7349999999999417,11.182309583514764,15.70400763814614,28.740124698071035,-3.7449106395040688,0.44625051231178825,-1.2104719404270394
3.7374999999999416,11.406477197795319,15.599930886658179,28.756709218475343,-3.8130057913487865,0.39545492743299715,-1.218881612673373
3.7399999999999416,11.580280529809505,15.604270785124811,28.87285143539206,-3.8798712464004064,0.3446414668454567,-1.227871807156947
3.7424999999999415,11.735120527736363,15.405825919505551,29.031249091064705,-3.945412206985877,0.29389465706622586,-1.2374368539964102
3.7449999999999415,11.719729637372168,15.398821975441704,29.294091138290916,-4.009521607143446,0.24327238565618303,-1.2475804015036427
3.7474999999999414,11.727449703658758,15.3428876025635,29.53856108866846,-4.072083429771064,0.19281783163915123,-1.2583102713429566
3.7499999999999414,11.91221370107955,15.265738713906194,29.51278537583651,-4.132977925984541,0.14257495333458814,-1.2696303380921439
3.7524999999999413,12.103378947862124,15.108583328902741,29.54229985308277,-4.192085162471137,0.09258981578630088,-1.2815375601929626
3.7549999999999413,12.073840768362093,15.027923726409794,29.52645063907725,-4.249287170413619,0.04290347008697626,-1.2940305120520232
3.757499999999941,12.214071850741519,14.995165598325338,29.61554395293091,-4.304464341433639,-0.006451836012072665,-1.307118394731595
3.759999999999941,12.239812833787976,14.824555353199116,29.793683205136126,-4.3574876713915645,-0.05545237070701525,-1.320814434597164
3.762499999999941,12.211414451628283,14.738109600077541,30.04015812912559,-4.408220846788911,-0.10407982647741088,-1.3351223609817287
3.764999999999941,12.300295109540398,14.578784319883034,29.978995292125227,-4.456532665129,-0.15231086503013913,-1.3500312448126426
3.767499999999941,12.273113718771878,14.47668560637509,30.09874486335002,-4.502304526270759,-0.20010345451277167,-1.3655197934140826
3.769999999999941,12.430200574928609,14.450702189917259,30.315612880446857,-4.545428977307711,-0.24739334480673403,-1.3815664057390853
3.772499999999941,12.586968116714461,14.365650779976592,30.521945666959716,-4.5858079503730025,-0.2941064517577129,-1.398157624439191
3.774999999999941,12.535873022413435,14.156128345169174,30.589488590752758,-4.623353664928057,-0.340173873887477,-1.4152871539298695
3.777499999999941,12.53819926041382,13.977099274866626,30.630110874753417,-4.657986277752209,-0.3855306363758481,-1.432948824400677
3.7799999999999407,12.70931601689246,13.843450816503703,30.510434848006135,-4.689632179568796,-0.4301063855826375,-1.4511346416031736
3.7824999999999407,12.645348765571368,13.824030359576923,30.489177466275336,-4.718233454867066,-0.47382875512025147,-1.4698398321203163
3.7849999999999406,12.792424046829709,13.634135221713002,30.740520238074204,-4.74376055714991,-0.5166346796419039,-1.4890658524620517
3.7874999999999406,12.787843419919984,13.439016480066261,30.79644844475012,-4.766215641496185,-0.5584764122035835,-1.5088195993870976
3.7899999999999405,12.789267415030757,13.16112274560543,30.92995722205772,-4.785628360122291,-0.5993211111153567,-1.5291148914915147
3.7924999999999405,12.749286465223678,13.048870997066837,30.77692169725086,-4.8020493791678405,-0.6391449107893368,-1.5499746991481431
3.7949999999999404,12.70903941238239,12.939298342356857,30.832166057674595,-4.815545009680482,-0.6779259964334323,-1.571430039181871
3.7974999999999404,12.844954282636344,12.803057129361513,30.890017046276643,-4.826192662621796,-0.7156372088557873,-1.5935171803171202
3.7999999999999403,12.816390375117443,12.6696473050602,30.835304142122055,-4.834074411266229,-0.7522303260417513,-1.6162733579228474
3.8024999999999403,12.897912895533285,12.696029378988536,30.91640653626028,-4.839271925965124,-0.7876281734844657,-1.6397270964182993
3.80499999999994,12.804228459272132,12.402674235045554,31.016534193583883,-4.8418692250977555,-0.8217467093235368,-1.6638843975193962
3.80749999999994,12.839254792991184,12.289471953064568,30.897763800021576,-4.84196085068919,-0.8545212462572207,-1.6887231407294618
3.80999999999994,12.875052249593326,12.067815268347578,30.816069279276764,-4.839652661897942,-0.8859047268240812,-1.7141997695176907
3.81249999999994,12.75065309704106,11.87648429170271,30.859628861612904,-4.835051429669329,-0.9158542253695445,-1.7402549985763986
3.81499999999994,12.782303439681622,11.880449087437835,30.82665028409335,-4.828253013177176,-0.9443255689367712,-1.7668138346065596
3.81749999999994,12.743545172983756,11.558875206435378,30.81009824853867,-4.819335384482756,-0.9712720294199712,-1.7937868881261136
3.81999999999994,12.790175420761434,11.449200211599742,30.754424227846894,-4.8083619693663655,-0.9966482943528825,-1.8210776614709512
3.82249999999994,12.751935726831148,11.40256698637112,30.84441144011735,-4.795395362165577,-1.0204188492989528,-1.8485960739747265
3.82499999999994,12.625937058269614,11.210612346459254,30.698875118268177,-4.780505088599233,-1.0425591684278053,-1.8762684765010889
3.8274999999999397,12.708324683627321,11.09961716861169,30.54886204115038,-4.763764682269375,-1.063048731526754,-1.9040377402057822
3.8299999999999397,12.545524613014075,10.940317043333952,30.533331509483098,-4.745250713587944,-1.0818630446891029,-1.9318617205832136
3.8324999999999396,12.490782780735671,10.768994252217562,30.40866898357515,-4.725043174977544,-1.0989734577230847,-1.9597127929807718
3.8349999999999396,12.424001427997451,10.496126355304625,30.42992931145014,-4.70322101881404,-1.1143620740669595,-1.987573363827654
3.8374999999999395,12.249043283355743,10.526223458758883,30.187040677903457,-4.679858175273039,-1.1280421258733038,-2.0154283625137497
3.8399999999999395,12.240489237142281,10.249048997326936,30.162912866786233,-4.655025568627635,-1.1400640170270087,-2.0432574419520892
3.8424999999999394,12.288842403968557,10.147270279447081,30.069846114441138,-4.628795163212352,-1.1505012041583575,-2.071027968011552
3.8449999999999394,12.253536113801902,10.104368629777428,29.859741886890113,-4.60123887650288,-1.159432487827339,-2.0986944433797996
3.8474999999999393,12.3271176308863,9.939566936330264,29.72891438187252,-4.572426566307503,-1.16693926923409,-2.126208578072399
3.8499999999999392,12.202199542017322,9.874171980607477,29.666847771086005,-4.542431627930531,-1.1731200292327448,-2.1535279060596
3.852499999999939,12.031173316625638,9.832439565982593,29.560420502573898,-4.511334065707108,-1.1781115320458575,-2.180609340964621
3.854999999999939,12.021488121128455,9.473850904419642,29.229608471305312,-4.4792075705554,-1.1820957391489855,-2.207395390675343
3.857499999999939,12.08621867088416,9.454021188744282,29.235826581886844,-4.446102289770009,-1.1852842000363353,-2.2338095421535717
3.859999999999939,12.062988672254953,9.493027355661866,29.138487061180605,-4.412042635058715,-1.1878982600086225,-2.2597656449691716
3.862499999999939,12.024682824019257,9.302241965126774,28.79258008704228,-4.377041499864602,-1.1901588707008015,-2.285180252833584
3.864999999999939,11.764170449941526,9.284128036431786,28.540148431285843,-4.341117361407709,-1.1922808094075414,-2.3099769167197253
3.867499999999939,11.763876117975038,9.256449720980495,28.476650615679766,-4.304299352284479,-1.1944640919508756,-2.334084831994061
3.869999999999939,11.727488440611062,9.255692199840622,28.33452527452974,-4.266620744458252,-1.1968859036933606,-2.3574363347679386
3.8724999999999388,11.701295623582567,9.367954313969802,28.238917659086177,-4.228114764843695,-1.1996947716697797,-2.3799690464662744
3.8749999999999387,11.486860618956067,9.14823042023519,28.141666113868972,-4.188817590185198,-1.2030039221531905,-2.401635952090406
3.8774999999999387,11.513505499836526,8.737641190497309,27.83925697746566,-4.148769644290393,-1.2068918096741388,-2.4224099052948462
3.8799999999999386,11.50466072610321,8.754704432254456,27.553425364885534,-4.108010745163789,-1.2114143468578098,-2.4422759413408794
3.8824999999999386,11.440823707359653,8.92180575234848,27.408257368934294,-4.066576706895368,-1.2166200294197256,-2.461223682857601
3.8849999999999385,11.427748813766163,9.043513306505227,27.38979696961448,-4.024500975426269,-1.2225609832090276,-2.479244785016868
3.8874999999999384,11.227122267068387,8.906753569653356,27.09402343992962,-3.981820215574714,-1.2292917161310604,-2.4963327817243197
3.8899999999999384,11.224346049071096,8.725759164704897,26.90460833131619,-3.9385848747707737,-1.2368532511923327,-2.5124850795298803
3.8924999999999383,11.060983866107419,8.56172325370252,26.75048976576649,-3.8948650829014118,-1.2452598940211592,-2.527703807099856
3.8949999999999383,11.078407540481095,8.58674262611036,26.606965363228653,-3.850741497371511,-1.2545001861390688,-2.541994855370531
3.8974999999999382,11.02655318942392,8.72759884255492,26.455895314201427,-3.806288651141833,-1.264544805052391,-2.5553641109444993
3.899999999999938,10.983289997815909,8.74445072171439,26.232584843136042,-3.7615671699009074,-1.2753575659884246,-2.5678077042371212
3.902499999999938,10.849548251222632,8.795329458477088,25.876752329921718,-3.7166302116132104,-1.2869099323916162,-2.579307684326871
3.904999999999938,10.6955443461199,8.703198248206759,25.759371265228495,-3.671532309115304,-1.2991904397432812,-2.5898419765596636
3.907499999999938,10.783608822879568,8.63151536991608,25.673210127286243,-3.6263332201284597,-1.312202067596607,-2.599393895447403
3.909999999999938,10.772408123518384,8.730660754980818,25.407996696665986,-3.581100318155612,-1.3259596544453054,-2.6079475977787587
3.912499999999938,10.700117597581675,8.72499106039965,25.231087906283005,-3.5359095695649665,-1.3404968852794399,-2.615479383407061
3.914999999999938,10.686320265117525,8.763386750577315,25.22395067147139,-3.4908448715200255,-1.3558676928843627,-2.621959648000436
3.917499999999938,10.65042842389782,8.776315119800808,25.04374713986505,-3.4459953741332368,-1.3721407584011591,-2.6273617206083224
3.9199999999999378,10.477988533215997,8.746405443739365,24.615207490488615,-3.401450750997991,-1.3894015374627946,-2.631666066166903
3.9224999999999377,10.605363187205691,8.87642089164975,24.49871774869432,-3.357300129321686,-1.4077476828950304,-2.6348551364385315
3.9249999999999376,10.668868303970768,8.88055018152676,24.333390390446034,-3.31363341512171,-1.4272682833714923,-2.636906580312119
3.9274999999999376,10.546374349639567,8.962252094846113,24.210028636057434,-3.2705361414553256,-1.448032369998034,-2.6377963592821843
3.9299999999999375,10.516534970900567,8.930049237331641,24.01844184513372,-3.2280798870704017,-1.4700952868213728,-2.6375044898143445
3.9324999999999375,10.404418576508121,9.034620571720884,23.811868588586353,-3.1863173681137322,-1.493498439505745,-2.636014122532057
3.9349999999999374,10.34689955722911,9.027391617015983,23.755794756042704,-3.145285829622622,-1.518255717015069,-2.6333104085346024
3.9374999999999374,10.240364084073816,9.098047681439835,23.66701362141143,-3.1050175537676443,-1.54435029625261,-2.6293798752175173
3.9399999999999373,10.295871669695128,9.246214959613305,23.57320625235111,-3.0655509180372786,-1.5717537962119852,-2.6242072135135306
3.9424999999999373,10.174957588037392,9.21882261028514,23.29639103102631,-3.0269334470505482,-1.6004508022783321,-2.61777485074899
3.9449999999999372,10.101965174326327,9.120507501500041,23.20734357935592,-2.989215693681655,-1.6304468054327617,-2.6100686366851042
3.947499999999937,10.265933422080419,9.25662745127675,22.972851165616312,-2.952441659626742,-1.6617545335524502,-2.601085238802637
3.949999999999937,10.187455737665514,9.372346334482986,22.809216896168646,-2.9166407319888012,-1.694375088839756,-2.590834759044652
3.952499999999937,10.181972902448619,9.381919251372599,22.765692415593833,-2.8818273107479278,-1.7282951732163194,-2.5793361177072587
3.954999999999937,10.08304022741233,9.482323433137587,22.659465373231676,-2.84801058895315,-1.7635023929862905,-2.566609010670122
3.957499999999937,10.113717826831348,9.600916005312635,22.3719018828796,-2.8152037369079297,-1.8000003703400878,-2.5526702025083488
3.959999999999937,10.158587609764101,9.589869279811468,22.263089724005326,-2.7834253555158686,-1.837807923402587,-2.5375345471194843
3.962499999999937,10.193734760603546,9.570133372217422,22.21991563489247,-2.752699794047652,-1.8769478678003317,-2.5212158329832626
3.964999999999937,10.086409416263969,9.71085599181929,22.110839514898387,-2.7230620957129927,-1.9174385303753594,-2.5037287997935866
3.9674999999999367,9.998420411755093,9.78075566738312,21.972282525576365,-2.6945638149138063,-1.9592906652639985,-2.485090781991457
3.9699999999999367,10.064164969214568,9.894359310370255,21.873903573375255,-2.6672709263743157,-2.0025091896137726,-2.4653194944982593
3.9724999999999366,10.134900841485608,9.97402583493699,21.783987780842143,-2.641252724149131,-2.047095732171918,-2.4444311715723694
3.9749999999999366,10.09875733321822,10.033767616464072,21.70856149769384,-2.6165731394778042,-2.0930462346593868,-2.422444423118466
3.9774999999999365,10.007429698011032,10.021827554334543,21.681038584244803,-2.593292084537142,-2.1403509276309753,-2.3993872202932027
3.9799999999999365,9.883113701593606,10.088333911088608,21.434415913767744,-2.5714670875180703,-2.189001641439742,-2.3752968653206943
3.9824999999999364,10.12374511101834,10.081388376977317,21.36536397801105,-2.5511491709915504,-2.238995466590647,-2.35021346882467
3.9849999999999364,10.184482049860257,10.130357773054683,21.351444817079695,-2.5323835038187186,-2.290334903513488,-2.3241786942181326
3.9874999999999363,10.165700857669842,10.363146278747964,21.34922731142871,-2.5152144398585623,-2.3430318573789055,-2.2972393331493315
3.9899999999999363,10.117959204707768,10.538674974279077,21.24844811794792,-2.499685825500671,-2.3971033779614963,-2.2694473155410533
3.992499999999936,10.138201547286313,10.479235310327326,21.160466943397946,-2.4858416962988565,-2.452556551992225,-2.240856085309793
3.994999999999936,10.09356262344649,10.550614915361514,21.182325123579414,-2.473726415073184,-2.509381706537395,-2.211518290204893
3.997499999999936,10.123766896707922,10.624074972216205,21.12988505515778,-2.4633739075369,-2.5675535703578736,-2.181488104313577
3.999999999999936,10.220543811639237,10.673004060842446,20.980337678330955,-2.45479366140316,-2.6270290298788965,-2.1508269878230935
4.0024999999999356,10.218184732542705,10.709826245775693,21.12752352973323,-2.4479678840629226,-2.6877445540731904,-2.119605567887173
4.004999999999936,10.08582504323448,10.864772649288895,21.055982125719183,-2.442861264265123,-2.749616098035535,-2.087900286119792
4.007499999999936,10.057311383876305,10.928697332321565,20.88926151413594,-2.439435984939795,-2.8125457991783196,-2.0557930423637574
4.009999999999936,10.088845733371114,10.856310844735173,20.957794305597425,-2.4376627773140247,-2.876435854878247,-2.0233752608223603
4.012499999999935,10.20477654130079,10.92079999982698,20.93113306139995,-2.437523217239212,-2.941193548218733,-1.9907527260066262
4.014999999999936,10.248717826179178,11.049030787312072,20.998286031708005,-2.439004297262333,-3.0067222932026847,-1.958046153857753
4.017499999999936,10.193246622637197,11.091886779262522,20.852827041113777,-2.44209267293144,-3.0729141326407454,-1.9253825300810496
4.019999999999936,10.221201105412632,11.072498816808297,20.79433487703869,-2.446774755208181,-3.139649723890578,-1.8928842782505462
4.022499999999935,10.267082610839438,11.015477902574503,20.799405264711726,-2.45303865274232,-3.206798738248303,-1.8606638867890601
4.0249999999999355,10.297513452894966,11.214041376361646,20.84862677283751,-2.460873966676571,-3.274224472462964,-1.8288209129293445
4.027499999999936,10.468970955927595,11.241621952332396,20.850300080770726,-2.470270512489245,-3.3417949640692584,-1.7974400898940246
4.029999999999935,10.469142328817535,11.163987096262636,20.91973946123235,-2.4812160878171663,-3.4093833527537742,-1.7665929341056135
4.032499999999935,10.275859667890995,11.243337623424988,20.952167929939105,-2.493693207249743,-3.476852275081715,-1.736342158724422
4.034999999999935,10.266525800865672,11.373706937084012,20.926853201499966,-2.5076776576876716,-3.5440450639792784,-1.706746251991432
4.037499999999936,10.48407288677631,11.337243877789696,20.960416647728913,-2.5231390212487383,-3.6107993975367934,-1.677859316929002
4.039999999999935,10.520534057692394,11.38948695151568,21.02522781842117,-2.540036312640435,-3.676965657835698,-1.649726254916618
4.042499999999935,10.395333408716036,11.327795183640307,20.87617188573601,-2.558309055036697,-3.742407637045985,-1.6223848449474052
4.044999999999935,10.501468506864637,11.257885273070709,21.057750480327652,-2.57787489371913,-3.806996147206508,-1.5958750790684475
4.0474999999999355,10.400164490356062,11.402879176115645,21.302693510627744,-2.5986379491302047,-3.870611125226557,-1.5702419794634066
4.049999999999935,10.555273291381617,11.562897210868673,21.261844805200536,-2.6205048947310328,-3.9331416772740395,-1.5455347885849566
4.0524999999999345,10.605233519176732,11.48553548803402,21.21448356822177,-2.64339882211823,-3.994477679016803,-1.5218115608447746
4.054999999999935,10.572358907695616,11.430086250368277,21.221806397054724,-2.6672531853429384,-4.054505691377964,-1.4991421872173698
4.057499999999935,10.496397843742985,11.485712400033306,21.072329245641487,-2.691993781590003,-4.1131139953389155,-1.4776039115540172
4.059999999999935,10.51514763797161,11.506372118383783,21.22930708754517,-2.717537703788696,-4.170199665987154,-1.4572737871389552
4.062499999999934,10.765344092966087,11.576621804143278,21.28956349744426,-2.7438064228554726,-4.2256707501903294,-1.4382237689145458
4.064999999999935,10.681379825776581,11.569991456373128,21.368207374540432,-2.7707327531473642,-4.279440519026747,-1.4205215518276884
4.067499999999935,10.670031559483633,11.506567592996158,21.433101897383313,-2.7982625938943593,-4.331425128929106,-1.4042357879048482
4.069999999999935,10.708125174589973,11.370453374151248,21.4964897157363,-2.8263550441925154,-4.381554386086849,-1.3894387726563995
4.072499999999934,10.703589766250136,11.263603383083508,21.50367233370607,-2.8549789730806863,-4.4297811530711195,-1.3762030970439578
4.0749999999999345,10.815586201453332,11.380967171763317,21.485085772776312,-2.8841084438597,-4.476079722809931,-1.3645997696237473
4.077499999999935,10.800211799958282,11.430980230035292,21.590139122915726,-2.9137150865573185,-4.520445630001726,-1.3547020837666799
4.079999999999934,10.748215033281754,11.232026652184487,21.607868563948077,-2.9437585196502996,-4.562899739084745,-1.3465853772780212
4.082499999999934,10.73027871836726,11.256334882860246,21.719301589065836,-2.974184702557198,-4.603482880473222,-1.3403174037044046
4.084999999999934,10.898965766520396,11.393913882474065,21.775249676944288,-3.0049304392330374,-4.6422406243803245,-1.3359482930545237
4.087499999999935,10.761388387492799,11.18555841800453,21.760104387581947,-3.035923767311088,-4.679214781770129,-1.3335085130733937
4.089999999999934,10.73005372115645,11.276320187664911,21.902638688727162,-3.0670840322900728,-4.7144519672121525,-1.33301610489837
4.092499999999934,10.808353851379298,11.173392108518662,21.852793067053106,-3.0983296455867078,-4.748017086642392,-1.3344863584021103
4.094999999999934,10.837621029946712,11.27042493979799,21.89197075922433,-3.12958656004971,-4.779988620568867,-1.3379354341039786
4.097499999999934,10.909474835893263,11.120988710541317,22.057813569720338,-3.160788290717827,-4.810441343963473,-1.3433777507174982
4.099999999999934,10.982918096984804,11.00819063134739,22.081874738585068,-3.1918701006615504,-4.839441941619412,-1.3508175814190158
4.102499999999933,10.676077409747517,11.026236884719836,22.086698505563184,-3.2227646639572622,-4.867052044462696,-1.3602394741959076
4.104999999999934,10.715831069149852,10.944412058453667,22.156710351366304,-3.2534039813188063,-4.893321250804475,-1.3716097811718695
4.107499999999934,10.911320082599168,10.893226014632111,22.24715350983811,-3.2837228224494313,-4.918280835186014,-1.3848889514168916
4.109999999999934,10.832100258986332,10.921043823479494,22.286019106982078,-3.3136583133152864,-4.9419502276672285,-1.4000394995629504
4.112499999999933,10.985692838653035,10.833098365226316,22.211368823056926,-3.343150737443202,-4.964346820735684,-1.4170194908654377
4.114999999999934,11.029166058995173,10.936889651040913,22.23704630815037,-3.3721436856397156,-4.985489125346318,-1.435773541712943
4.117499999999934,10.84376347893671,10.810201066494692,22.349503721165895,-3.400582971182855,-5.0053930764284065,-1.4562397433378547
4.1199999999999335,10.813554426529091,10.848068417405178,22.34650810134336,-3.4284248642876523,-5.024065689830127,-1.4783634744348477
4.122499999999933,10.818133771132738,10.840225911874962,22.510806578060755,-3.4556438313588034,-5.041502615998166,-1.5021001440521522
4.124999999999933,10.82263018085081,10.72353057886788,22.370674969296072,-3.482223620216311,-5.057691680426264,-1.5274091571341648
4.127499999999934,10.718200019170917,10.588682983738519,22.357732389057272,-3.5081414885468334,-5.072616325220393,-1.5542494933483424
4.129999999999933,10.739645642640491,10.625054229076026,22.468408159623344,-3.533361474408626,-5.0862557171867016,-1.582581983144808
4.132499999999933,10.851081247166546,10.450161901758406,22.336659750371638,-3.5578428211004645,-5.098584617064283,-1.6123728214224302
4.134999999999933,10.882139258870572,10.414896522786387,22.28273497293939,-3.5815568072334485,-5.109574747178116,-1.6435895174527868
