t,x_1,x_2,x_3,u_1,u_2,u_3
8.030000000000474,0.25542017203394524,0.5463258963220532,10.101517979605058,3.1159625076263797,0.5520940911492057,0.8703385940408294
8.032500000000475,0.5667951237059051,0.4642537950529484,10.224035166951586,2.988963755754142,0.6630876398208352,0.7316328041335965
8.035000000000474,0.3198223919252409,0.5651935717920062,10.200449027329007,2.8619142081992224,0.7755012512228902,0.5922859052052458
8.037500000000474,0.26910771987428306,0.544729476407831,10.059140742745056,2.7352496816310294,0.8890603448733783,0.4522665056665192
8.040000000000475,0.21362034139522118,0.7595217032075402,9.846430468201843,2.6093700346433457,1.0034407268287213,0.3116696502526986
8.042500000000476,0.404174452425335,0.4385230646813918,9.931341691237003,2.4846486856763446,1.1182427683490226,0.17073328436076632
8.045000000000476,0.4596708190705643,0.4496624558702663,9.91841097682902,2.3614391065343865,1.2329995039395845,0.02980548438113235
8.047500000000475,0.4749984341705046,0.8861770158770006,9.892470160761057,2.240058373174147,1.34723460094499,-0.11067936846056516
8.050000000000477,0.44010553802278934,0.8911644376343455,9.831890415214298,2.120762632745765,1.4605073174036034,-0.2502207399922216
8.052500000000478,0.2765013829457177,0.6970530786303334,9.752374808190739,2.003745598158045,1.5724156213154925,-0.3883064981401494
8.055000000000478,0.2857602732484526,0.6982083778252586,9.560047044990235,1.88918077832253,1.6825973713033717,-0.524469136758436
8.057500000000477,0.46766117974628324,0.6296647456540428,9.592156023317076,1.7772750595197941,1.7907410792503706,-0.6583007714902084
8.060000000000478,0.42286367643233247,0.780047387823063,9.372264361898129,1.6682606135580738,1.8965908899179595,-0.7894517957901629
8.06250000000048,0.30789863746717133,0.6287636486052023,9.275636175745902,1.5623487658427142,1.9999433619253877,-0.9176324078109979
8.06500000000048,0.4667969921689994,0.7526358050658489,9.290169365220347,1.4597353920693428,2.1006402162018585,-1.0425940158918077
8.067500000000479,0.5056216495572792,0.6231476446376727,9.328610679095169,1.3606386431883983,2.1985763256014628,-1.1641030911253836
8.07000000000048,0.3934166126041771,0.7688752943875441,9.342971496457222,1.2652985010149482,2.293727674185263,-1.2819512950747383
8.072500000000481,0.41985844608729705,0.8190922684738853,9.214659693414722,1.1739356548465352,2.386163127692151,-1.395990618433876
8.07500000000048,0.35266617621655855,0.686665110047135,9.057379912744626,1.0867137837683971,2.4760119909808647,-1.50614575732279
8.07750000000048,0.4008335549019468,0.8353220796410584,8.874679838618738,1.0037495814218511,2.563415378837451,-1.612398171208145
8.080000000000481,0.3254868631485349,0.8048802604311679,8.931021193913816,0.925145263578188,2.6485084666572343,-1.714762283576119
8.082500000000483,0.49894446121851443,0.8360162198650296,8.92178625921874,0.8509872879617401,2.731421095385234,-1.8132601549744911
8.085000000000482,0.4487270919441399,0.5971536773993564,8.69104118420794,0.7813347835155143,2.812260185295642,-1.9079013110687726
8.087500000000482,0.37498443843903245,1.0208388107450679,8.885155144744878,0.7162243540960294,2.8910832546009084,-1.9986838694980904
8.090000000000483,0.458042191878719,1.0154065663002343,8.583537092680196,0.655659332105728,2.9678889919028424,-2.085613830933778
8.092500000000484,0.4537881570186103,1.0538691794610646,8.874386262599343,0.5995991501230467,3.0426425364968885,-2.1687203264909662
8.095000000000484,0.6298926245401083,0.9461036730437985,8.790756488844345,0.547991645904092,3.11531966346672,-2.248056057078421
8.097500000000483,0.6760932737901998,0.7409786207821719,8.664379760024213,0.500810119995508,3.1859282987466737,-2.3236822203558956
8.100000000000485,0.46948528994294486,0.9896367462967541,8.576623459192097,0.4580550795861757,3.2545145726060127,-2.3956484304639587
8.102500000000486,0.5822871520026137,1.1197565849004887,8.369910745381326,0.41975254441459,3.3211730576191685,-2.4639854457786705
8.105000000000485,0.39471823811820594,0.9908388607997203,8.336998765179432,0.38596167125322417,3.3860378472191526,-2.5287038880986388
8.107500000000485,0.5063291632805866,1.169086350333917,8.56542280459781,0.3567615160616406,3.449247552563103,-2.5897801270605916
8.110000000000486,0.7588240053102961,1.0505149728615935,8.227072196284382,0.3322147744009766,3.510918928529027,-2.6471403185239204
8.112500000000487,0.42309434163155313,1.0886118055545417,8.260686183546705,0.3123378499759879,3.571155179483898,-2.7006658241412937
8.115000000000487,0.8277495237371021,1.1228684364667358,7.933533722584326,0.2970899237222087,3.630061906355919,-2.7502228225876135
8.117500000000486,0.44956245155269037,1.1622153732916323,8.213359863061763,0.28637130294065455,3.6877366102663207,-2.795695325805614
8.120000000000488,0.7015982161264597,1.2170032264501858,7.93257068482889,0.2800313715992495,3.744251266866014,-2.8369866001681605
8.122500000000489,0.37078931739702287,1.154774253789156,8.035461606228576,0.27789087556172215,3.7996513730364887,-2.8739896514290297
8.125000000000488,0.631876094283102,1.2457444956689292,7.966070726685388,0.2797580750818532,3.8539693847300027,-2.9065720327072615
8.127500000000488,0.6697617079669921,1.295099017388093,8.078112136968857,0.2854225216041229,3.90724696390277,-2.934593432906918
8.13000000000049,0.6961548350858354,1.3205167426896336,7.822005953634352,0.29465032553738874,3.9595482043734616,-2.9579251980502543
8.13250000000049,0.6904722728631753,1.2996358659221183,7.898941803302315,0.30719835964416353,4.0109537728145535,-2.976443946613421
8.13500000000049,0.6640444643663914,1.471178847094474,7.91697707844483,0.3228309735478332,4.06156134336509,-2.990016205476769
8.13750000000049,0.8133649101080428,1.2733492830681006,7.636691722210179,0.34132365856879776,4.1115128598079265,-2.9985046129987722
8.14000000000049,0.6933128115815759,1.4545035206753334,7.697706059742026,0.36244684682734446,4.161010946220672,-3.0017957869283913
8.142500000000492,0.7559534270476106,1.5655916742804323,7.626729921361802,0.3859417414765612,4.21027807002762,-2.999820535345965
8.145000000000492,0.6899988752589488,1.6004847177681671,7.6493075420058165,0.41151978394237315,4.259490520705371,-2.9925345417757954
8.147500000000491,0.8834316598152612,1.5178478601680243,7.621970403899169,0.4388776943321752,4.308752461898659,-2.9798821079504187
8.150000000000492,0.8031750492807692,1.6199244285220007,7.517003511128567,0.4676888484487062,4.358113671242005,-2.961791792488247
8.152500000000494,0.8652590935465774,1.4920147660461194,7.560083165769227,0.49758312866885607,4.407595376191285,-2.938188970554086
8.155000000000493,1.0158237697266288,1.776073803003841,7.417192667104438,0.5281497702937795,4.457207246355145,-2.9089827282465035
8.157500000000493,0.8771617924549382,1.7470660183638758,7.471367083261473,0.558955100999559,4.506951312137852,-2.8740370009221
8.160000000000494,0.8975251623300322,1.6110314168226996,7.214228459706236,0.5895535546686864,4.556815896008175,-2.833177323877184
8.162500000000495,0.8207163319370504,1.486532473240851,7.344721024438366,0.6194916489162349,4.606763714948424,-2.78623318016386
8.165000000000495,0.9885656894553543,1.8328798181648196,7.316343085981901,0.648314551466411,4.656720284375971,-2.7330536811208828
8.167500000000494,1.05677195368098,1.8286054728387944,7.015230493167418,0.6755705726295996,4.706579444552238,-2.6734973033943796
8.170000000000496,0.9379036494139904,1.7713434453352634,7.201966534015215,0.7008154654225152,4.756212069957485,-2.607447721135389
8.172500000000497,0.9417448651803126,1.8935044003704207,6.995834178265982,0.7236354507301112,4.8054593010388675,-2.534848489539261
8.175000000000496,1.3428666829030633,1.9761953021592815,7.038988126643287,0.7436661287998895,4.854138299495772,-2.455719878945241
8.177500000000496,1.07534610202563,2.0040526483535634,7.069169555906669,0.7605772362136471,4.902060186585908,-2.370154089992525
8.180000000000497,1.1496522065053694,1.931079930669467,7.090794609131615,0.7740607472620332,4.949022241813975,-2.278304714251466
8.182500000000498,0.9180261839119144,2.1869932060112554,6.97403950310208,0.7838478351254464,4.994793077939766,-2.180380313804075
8.185000000000498,1.1762709600800654,2.1103920556160696,6.767010961606233,0.7897225729076714,5.039133075739379,-2.0766414033127583
8.187500000000497,1.1260258633449467,2.4042237123571417,6.759251756541047,0.7915183422274775,5.081834964691027,-1.9673834918594746
8.190000000000499,1.023037678246324,2.2955413955113864,6.755105785312282,0.7891253718431558,5.1227528634217006,-1.8529032826729415
8.1925000000005,1.251536528232568,2.3527686324825035,6.680182157151174,0.7825177294065998,5.161815549861215,-1.7334935672220153
8.1950000000005,1.304820358838515,2.310940341714683,6.772932945538551,0.771744393142304,5.199013017973406,-1.60947225435575
8.197500000000499,1.351468406233143,2.4352379523255587,6.529796268798695,0.7568671922167196,5.234352682837347,-1.4811685263333663
8.2000000000005,1.2957012497232272,2.6004408256466465,6.679161387285895,0.737917478015003,5.2678203096022225,-1.3488572019694272
8.202500000000502,1.4374808909067527,2.582013125752666,6.849553592279699,0.7149100948076028,5.299369716478009,-1.2127332030315219
8.205000000000501,1.4036601578916539,2.692589344293516,6.660340815944395,0.6878873085318621,5.328929931573061,-1.0729508476811391
8.2075000000005,1.556490123945399,2.745134852056725,6.54326937405287,0.6569475150861316,5.3564237320727495,-0.9296679726400807
8.210000000000502,1.3218029404585423,2.8429891974113253,6.631300997029228,0.6222319136273792,5.381796956093532,-0.7830629801771742
8.212500000000503,1.4982264988469065,2.9039421348222647,6.641221626091448,0.5838933599137893,5.405030969379678,-0.6333333821552477
8.215000000000503,1.416114884361407,3.127303181487885,6.490585024677406,0.5420836067370263,5.426115988785106,-0.4806953075189472
8.217500000000502,1.5970545197997736,3.1405085064388976,6.444984649867079,0.4969682893991495,5.445019791782497,-0.3253873496181473
8.220000000000503,1.4312291555429995,3.133457900977999,6.360075279292503,0.4487572432309226,5.461701977137891,-0.16766275210724754
8.222500000000505,1.5963618815022513,3.1955974217020633,6.325751027038728,0.3977312928458251,5.476152120645198,-0.007773360173607112
8.225000000000504,1.7153823776929928,3.312157077423005,6.2655748501501645,0.3442446375857556,5.48840020965814,0.15404651885799778
8.227500000000504,1.7333904790192292,3.3107936853381377,6.267950089245451,0.28868334499871956,5.49852340009845,0.31759147356492107
8.230000000000505,1.6838556219403755,3.304001739988159,6.396291198053909,0.23140193116518043,5.506671294744277,0.4826736682433801
8.232500000000506,1.7469076529834129,3.3539124530109676,6.154990596932705,0.17269554323764016,5.513049456679103,0.6490921892493855
8.235000000000506,1.9039977564950135,3.4894286500042586,6.186617635492305,0.1128236268511293,5.517851969940968,0.8166026739605796
8.237500000000505,1.964702646970609,3.746144491732472,6.21869701706874,0.0520449412359614,5.521220380764384,0.9849121451995771
8.240000000000506,1.8416496669824431,3.9851155238848235,6.13677757103225,-0.00936196584715774,5.5232423897334115,1.1537055751181535
8.242500000000508,1.9631935395747575,4.0231715954166845,6.257504203527288,-0.07108882929102259,5.523954008919863,1.3226539199021579
8.245000000000507,1.9502610598524686,4.006964548319725,6.1396566454325905,-0.1327963672519082,5.523351165898757,1.4913906833502653
8.247500000000507,1.9950177134085854,4.131393919441103,6.248443349585425,-0.19413128056611131,5.521413787251983,1.6595039355094372
8.250000000000508,2.2248918393640182,4.180368957868775,6.022838751442766,-0.2547694280120947,5.518132128348036,1.8265595654721891
8.25250000000051,2.111520985767221,4.255720991152843,6.092234620779109,-0.31444694690132496,5.513522007958579,1.9921428446740808
8.255000000000509,2.3427056751026014,4.456034843076197,6.165186636391577,-0.37294001754178496,5.50759999504495,2.155877129988325
8.257500000000508,2.0987912738412726,4.535633052818578,6.1818970858917845,-0.4300226982128908,5.500334235875868,2.317392694214587
8.26000000000051,2.1867831404288838,4.5875152170777715,6.02312329111226,-0.48543969096646095,5.491620665061768,2.4763001785762877
8.26250000000051,2.373891698076335,4.627651205114195,6.0056492404938355,-0.5388914653016169,5.481295038144776,2.63220799527446
8.26500000000051,2.3451779775947967,4.999648107753341,6.011952814197524,-0.5900240332501759,5.469171400713486,2.7847430014107584
8.26750000000051,2.5338366034832025,4.80616874387133,5.895899424698313,-0.6384415360611221,5.455094136031698,2.933539644100055
8.270000000000511,2.5973117359751834,5.003184961381884,5.93459722181786,-0.6837504846270351,5.438966502867696,3.078206469491378
8.272500000000512,2.5167199359346335,5.279595466116523,6.092642591966522,-0.7255931954283623,5.420736112232429,3.218309457046899
8.275000000000512,2.745811827857731,5.400983344252397,5.832916887087044,-0.7636400297818587,5.400377982690365,3.3534100261277495
8.277500000000511,2.9598222833593875,5.61903560744837,6.18117857640478,-0.7975686522658368,5.3779077776558095,3.483120662822925
8.280000000000513,2.9480907317177785,5.552874513901765,5.947288796461673,-0.8270701589112036,5.353393417928474,3.607108667246048
8.282500000000514,2.838988373924229,5.749928956571317,5.9207378546719704,-0.8518910067547136,5.3269368697056745,3.7250705299258464
8.285000000000514,3.045877540989337,5.738889187354801,6.001020732950882,-0.8718786405787339,5.298642199543012,3.8367399719595157
8.287500000000513,3.091160811571955,6.1409012618584855,5.9155579481408935,-0.8869927278016726,5.268593891849139,3.941904155510696
8.290000000000514,3.150715439676353,6.560649151369233,6.047246738787252,-0.8972888862084774,5.236850100902149,4.040378745975923
8.292500000000516,3.317055486241813,6.553057534562269,6.226849946189071,-0.9029098414173669,5.203450771909795,4.131975311015147
8.295000000000515,3.088851265375318,6.450455257401145,5.9133727193650625,-0.9040790800498807,5.168445464026871,4.21651553674177
8.297500000000515,3.3050524178243306,6.808128257519934,6.029722571428273,-0.9010773731301565,5.131909526603409,4.293877693915567
8.300000000000516,3.4863693302330288,7.0958219636261255,6.086121752765569,-0.8942361498206974,5.093932526503893,4.364017998499921
8.302500000000517,3.6021383112327747,7.052643757091507,5.984858137749384,-0.8839524878215451,5.054619371711913,4.426955090761353
8.305000000000517,3.5913999084911574,7.232589944374423,6.119134774425913,-0.8706748654930668,5.014096179974966,4.482748969986828
8.307500000000516,3.805026948756998,7.62435529077038,6.336475664686829,-0.8548727027167354,4.972498292648592,4.531480033053309
8.310000000000517,3.9017862544567308,7.819003536727837,6.0637089440586145,-0.8370275548935273,4.929969148098153,4.573231299249531
8.312500000000519,3.7950277651169584,8.092388564802182,6.32947265621903,-0.8176252945502236,4.886653364485621,4.60809362060315
8.315000000000518,3.9388389771634937,8.022730353307272,6.297435165691512,-0.7971407592937282,4.842651282575943,4.636180316459966
8.317500000000518,3.9783127010358474,8.182383657693036,6.357251518812251,-0.7760403181252274,4.7979751369252215,4.6576298476458335
8.320000000000519,4.32078336103683,8.203995460186174,6.37538733009148,-0.7547977843417609,4.752552693905535,4.67260888819727
8.32250000000052,4.370181118724119,8.627696780864898,6.272873163139431,-0.7338894402533597,4.706269147710774,4.68131971763249
8.32500000000052,4.658028966188474,8.830774412269275,6.502268920223709,-0.7137702267688457,4.6589967398407,4.684006964392374
8.32750000000052,4.7786424818372275,9.028397870940987,6.638747436827989,-0.6948759246625269,4.610578394554493,4.680983589772175
8.33000000000052,4.780656268005633,9.321787948959159,6.435485369872158,-0.677639940076041,4.560797357616549,4.672653385922036
8.332500000000522,4.72043671675829,9.432596844637885,6.641721416967129,-0.6624749661171938,4.50936432615458,4.6594683996313355
8.335000000000521,5.021119658802187,9.772238253365916,6.643854550623289,-0.6497354782727114,4.455920676785706,4.64186549340196
8.33750000000052,5.10256908971139,10.074783437322202,6.726742686669961,-0.6397000540469588,4.400066824956528,4.6202649642040114
8.340000000000522,5.107917584155397,10.259604788093629,6.849496061629981,-0.6325812588407739,4.341405275546289,4.595083166951774
8.342500000000523,5.1853345553280095,10.730922593883726,6.886479737282483,-0.6285424403075002,4.279572871348627,4.566705045643641
8.345000000000523,5.500651513415167,10.883549771866582,7.0354409252498185,-0.6277029201231494,4.214260539072646,4.535467615886117
8.347500000000522,5.40573006761757,11.238720374055195,7.160906859160967,-0.6301490104173149,4.145218491336156,4.501674870133275
8.350000000000524,5.698154124552625,11.312131934943709,7.287149112162969,-0.6359589381405255,4.072233422987698,4.465620778300822
8.352500000000525,5.871183005306484,11.615561361115999,7.397725663280665,-0.6452244117685959,3.9950903759288576,4.427624699234852
8.355000000000524,6.025082261411252,11.635388331197557,7.538892555154181,-0.6580554804739502,3.913567293689693,4.38805330086103
8.357500000000524,6.379065141984279,12.171055656731527,7.632228559458932,-0.6745663254688865,3.82746127706506,4.34729047908581
8.360000000000525,6.310480312423666,12.484665649367447,7.661742544352214,-0.6948522332462947,3.7366026521111575,4.305671909601957
8.362500000000527,6.406221690868803,12.841774753209654,8.049371450592389,-0.7189686946059979,3.6408608106380185,4.263437452918169
8.365000000000526,6.725060994101869,13.244712775304517,7.9872610989571795,-0.7469216134013398,3.54015522802954,4.220743654905207
8.367500000000526,6.743609150612228,13.340190279498275,8.288580379155002,-0.778662621476726,3.4344683953015327,4.1777140437613
8.370000000000527,7.307150509584318,13.473501134831253,8.560919730093634,-0.8140679669016687,3.3238658158045724,4.134470237174736
8.372500000000528,7.1642729382393435,13.92010363212825,8.59810133527281,-0.8529104950840258,3.2085088050399273,4.09112016607
8.375000000000528,7.291842393126296,14.314304771417648,8.82089643415822,-0.8948625546054926,3.0886312708994277,4.04772190904369
8.377500000000527,7.479248844104323,14.378085728214764,9.03226663383442,-0.9395351542126267,2.964485060005,4.0042600023311365
8.380000000000528,7.570685263433264,15.035639646806668,9.337800133969072,-0.9865139596058842,2.8362991521705263,3.9606367707142214
8.38250000000053,7.933776516386345,15.283204626701865,9.456981557251101,-1.0353714086082477,2.7042701799247166,3.916668231443487
8.38500000000053,8.152150068967403,15.719528625486662,9.689925423948214,-1.0856789760176555,2.5685543195955245,3.872116473737327
8.387500000000529,8.156346161964041,15.741475913370012,10.118268980772038,-1.1370279648030728,2.429264465030319,3.826760155218568
8.39000000000053,8.484979686370744,16.42013724778072,10.302218310645568,-1.1890290564841326,2.286497529478267,3.78042991843569
8.392500000000531,8.646629806444983,16.673330031937674,10.536065968225351,-1.2412859671446124,2.140365502506615,3.7329869496430863
8.39500000000053,8.923293334622718,16.889412559581135,10.980563902964702,-1.293385471702545,1.9909911367742308,3.684317673177147
8.39750000000053,9.07594444595065,17.24962867011132,11.23223601534452,-1.3449258606550756,1.8384761613054734,3.63436314447328
8.400000000000531,9.157552823285974,17.657842635077735,11.471964951401205,-1.395556538849282,1.682882068335939,3.5831233843493986
8.402500000000533,9.493866710976098,17.92781203370218,11.575338782807787,-1.4449990870855876,1.524248503161313,3.5306171131941104
8.405000000000532,9.626500617879923,18.177784452072558,12.083851822096621,-1.4930440399421312,1.3626272142493654,3.4768278050006773
8.407500000000532,9.968418996332355,18.568342531929808,12.486889942035354,-1.5395230101029442,1.1980900674342538,3.4216829323852096
8.410000000000533,10.16968252286714,18.903636236123262,12.996883413902708,-1.5842635698739298,1.0307170584018812,3.3650901421378907
8.412500000000534,10.359187265473768,19.056292044413503,13.129965736281969,-1.6270531886374389,0.8605953438193721,3.3069904358081796
8.415000000000534,10.684580164429063,19.519125918328747,13.612154353302602,-1.6676350144159482,0.6878218951625269,3.2473728758918097
8.417500000000533,10.70800943659917,19.995038818078424,14.110284070376037,-1.7057212061630405,0.5125013144880214,3.1862343213301614
8.420000000000535,11.201776475203623,20.342329723990773,14.559988728466143,-1.7409941419956523,0.3347559160182682,3.1235218810672323
8.422500000000536,11.189308168493227,20.57411921265405,15.1074352327844,-1.7731158683080788,0.1547371776230159,3.0591166821492815
8.425000000000535,11.582920350204391,20.994413231888426,15.618255742694897,-1.8017670276323114,-0.027381420813207928,2.9928683495097372
8.427500000000535,11.596117922254425,21.230413930924282,16.067679493759762,-1.8266733164050766,-0.2113986305062007,2.924647869323193
8.430000000000536,11.781618287662962,21.309969673417996,16.444412555088746,-1.847593159386347,-0.39705543910941227,2.854388951672083
8.432500000000537,12.114734863547229,21.567044938954364,17.061516184557693,-1.864289666513284,-0.584037249939348,2.7820873425315953
8.435000000000537,12.176834442635396,21.720379731012684,17.72109798680941,-1.8765068407492833,-0.7720175199132944,2.707755880257236
8.437500000000536,12.654546296906613,22.215409030064553,18.266612791227317,-1.8839689174400842,-0.9606912970910629,2.631397669200344
8.440000000000538,13.020253177257414,22.46536516875517,18.869812109632317,-1.8864161388567453,-1.149792929298249,2.5530305021316506
8.442500000000539,13.059898468271676,22.63464730894711,19.35057570283162,-1.8836470222108046,-1.339120283430641,2.4727157552529886
8.445000000000539,13.44327211988883,23.091023988035257,19.99811617812758,-1.8755406333430327,-1.5285493577356746,2.3905571813737203
8.447500000000538,13.64521258047606,23.134518402333963,20.636475584394095,-1.8620778072743875,-1.7180161353135548,2.30668062721827
8.45000000000054,13.672472393439199,23.496926159087916,21.465926548879924,-1.8433511236378106,-1.9074867415556163,2.22123238931349
8.45250000000054,14.048820284721897,23.450288224482264,22.055892193048628,-1.8195316205708332,-2.096943029286035,2.134406522397308
8.45500000000054,14.274315570123777,23.678340227981057,22.657676831103288,-1.7908322716083296,-2.286367416016556,2.046454827886239
8.45750000000054,14.408979082715797,23.90450846825964,23.434975483391348,-1.757512365641912,-2.4757258068318633,1.9576641715764425
8.46000000000054,14.719223411671635,23.63732866011962,24.057285465305423,-1.7198832022996235,-2.664978367345932,1.8683270077792142
8.462500000000542,14.996136151654301,24.03888677251043,24.830691388615442,-1.6782799602851912,-2.8541060450861298,1.778719963713805
8.465000000000542,15.125253843029466,24.005235960127504,25.58963762596833,-1.6330381930123992,-3.043115968514345,1.689100894324933
8.467500000000541,15.229968787155018,24.01094239918277,26.369107779761034,-1.5844999625220562,-3.2320168437984065,1.5997166861936045
8.470000000000542,15.867495102384606,24.024094846456666,27.040055389329734,-1.5330085155053288,-3.420788462670199,1.5108032212551221
8.472500000000544,15.828336731237897,23.898289806557944,27.8546351390287,-1.4788755456917615,-3.609374805948599,1.4225815820988392
8.475000000000543,16.24306387499968,23.881996330237932,28.773388403069312,-1.4223627786665254,-3.7976965137921987,1.3352641643379042
8.477500000000543,16.3389413585516,24.003583791643482,29.38936668525597,-1.363701314724556,-3.985662803373557,1.249069375659663
8.480000000000544,16.4968003274587,23.66871087102327,30.20761315183099,-1.3031251284747056,-4.173174066068955,1.164234224910985
8.482500000000545,16.578743256728256,23.19219524077462,31.04018535336152,-1.240887710666521,-4.360115036650331,1.0810225337881245
8.485000000000545,16.78226163622566,23.18793778565566,31.760125833010136,-1.1772574416337542,-4.546344092527072,0.9997228891598982
8.487500000000544,16.96397831109761,22.99275705616019,32.542777255270956,-1.1125140183953552,-4.731677366115897,0.920615864677052
8.490000000000546,16.956120239367902,22.81947237409455,33.239317180918995,-1.0469596034222213,-4.915880127176241,0.8439122570004514
8.492500000000547,17.22611177461849,22.476639258768362,33.97341143533204,-0.9809220437824198,-5.098684171033281,0.7697132626554233
8.495000000000546,17.16885940772419,22.011488656110636,34.55763741982849,-0.9147375897175869,-5.279797093325271,0.6980339863740858
8.497500000000546,17.621052219706804,21.73748161463188,35.56353135235621,-0.8487336171672795,-5.458880314807808,0.6288597885005036
8.500000000000547,17.707983777895794,21.386792620678523,36.086812548934745,-0.7832205407821216,-5.6355395755057724,0.5621788126867777
8.502500000000548,17.729714454983352,20.818148908067556,36.81140742785977,-0.718479321246693,-5.8093518262199755,0.49797485992036333
8.505000000000548,17.70612252617664,20.47752118065105,37.562533455391545,-0.6547423241664504,-5.979908523782524,0.43620823806695647
8.507500000000547,17.63815783165644,20.124725046219275,38.199510144358904,-0.5921959821224745,-6.146844463449558,0.3768183676998336
8.510000000000549,17.849708898858722,19.651300683116297,38.781244070510105,-0.5310080454774643,-6.309834358606067,0.3197424922988096
8.51250000000055,17.732144565553984,18.963650684986625,39.4003998195033,-0.47133243488449944,-6.468573053281034,0.26493070408337216
8.51500000000055,17.945477007196303,18.41706689398644,40.03245302874502,-0.4132932028210878,-6.622754648090092,0.21235831986857645
8.517500000000549,18.034045250666388,17.65036223063258,40.436645123672946,-0.35699846860645446,-6.772049977822198,0.16201329100827855
8.52000000000055,17.91184818705873,17.214989100892083,40.9786735171538,-0.3025688260134569,-6.916091801199336,0.11384803878564116
8.522500000000552,17.80013954463479,16.777119396647567,41.465819298380715,-0.2501458009901967,-7.054488868102896,0.06775113326569916
8.525000000000551,17.839808799504745,15.908824791254293,41.80085481899208,-0.1999013983379418,-7.18686703721028,0.02357640526860447
8.52750000000055,17.625498498673817,15.152144621758561,42.19126089971586,-0.1520430501574102,-7.312897362382817,-0.018810972615493925
8.530000000000552,17.74181643125999,14.67568236941693,42.58178226732141,-0.10679248886090249,-7.4322985840921,-0.05952280524075002
8.532500000000553,17.628850231819705,13.854976207194369,43.134727211499715,-0.06436519651283314,-7.544840062791399,-0.09866063885180242
8.535000000000553,17.487387397203054,13.100441447452939,43.42327912757435,-0.024963553041278667,-7.650340185471338,-0.1363138511547346
8.537500000000552,17.367634438377284,12.56496030637833,43.5544976530709,0.011224676313414577,-7.74864952463147,-0.1725393013328321
8.540000000000553,17.295120704199096,11.886281688777657,43.6434801985164,0.044012202376394895,-7.839640614210979,-0.207364288618484
8.542500000000555,17.101694709834884,10.94060626751075,44.09259596468104,0.07319571490431467,-7.923214391790958,-0.2408255498941902
8.545000000000554,17.14534638956701,10.474650238498215,44.30759857802694,0.09857917796223661,-7.9993015337251245,-0.27298755382209244
8.547500000000554,16.871214499571767,9.586411154002722,44.33486246941435,0.12002854730006275,-8.067846803383528,-0.3039354035622487
8.550000000000555,16.658394066184183,8.901240256454207,44.63311131427882,0.13749368042146026,-8.1287971138286,-0.3337820983257179
8.552500000000556,16.246358052681845,8.21699724118586,44.40628262474508,0.15098112643356704,-8.182106255399463,-0.3626587434275131
8.555000000000556,16.14323609872181,7.559327024031316,44.42515668011665,0.16052582392895812,-8.227745012115157,-0.390681483540347
8.557500000000555,15.94077731456622,6.864757198983129,44.599964344861576,0.16618397315261102,-8.265701009052716,-0.4179406595943328
8.560000000000556,15.762680155273092,6.234028219809787,44.50704132168759,0.16802047541025866,-8.295965301395139,-0.444497791942309
8.562500000000558,15.629631578427066,5.568378808196534,44.50462817775212,0.16608121839916531,-8.318518880639795,-0.4703725316133056
8.565000000000557,15.275162556027695,4.906937749912744,44.327197542606925,0.16038657353029465,-8.333326638479354,-0.4955517691609448
8.567500000000557,15.08163172394226,4.146442774812765,44.2340589960249,0.15095241990338487,-8.340343589361291,-0.5200219201785509
8.570000000000558,14.676223277866898,3.554919126964384,44.03232059779867,0.13780338980196172,-8.339527415745346,-0.5437801543970998
8.57250000000056,14.31796461707308,2.9803700155628916,43.924673837204296,0.12097773932448921,-8.330838133016425,-0.5668174049230645
8.575000000000559,14.224803468082708,2.573356766824472,43.58809913906751,0.10053452614089545,-8.314226567948175,-0.5891169871319837
8.577500000000558,13.975859747520035,1.8845487424814416,43.27259135514704,0.07654114859534296,-8.289624268250112,-0.610681801916422
8.58000000000056,13.60082465043872,1.1603948292539576,43.22841763889317,0.049034753065802045,-8.256946267695346,-0.6315598542459708
8.582500000000561,13.345784164523462,1.0010767958589457,42.96010124211366,0.018000255156625396,-8.216106236996238,-0.6518385331273374
8.58500000000056,12.80298856406885,0.39744691916747965,42.591536902290336,-0.01661241807459067,-8.167026586026275,-0.6716055735996489
8.58750000000056,12.591440005299075,0.07236971645062662,42.37577536053585,-0.0548629755603052,-8.109650247769498,-0.6909189577590942
8.590000000000561,12.381652844265798,-0.3868567770717469,42.16245956109142,-0.0967971681825997,-8.043958273754322,-0.7098030094100298
8.592500000000562,11.954193705558069,-0.9074183114544127,41.72402213583316,-0.14242922120007892,-7.969960881633124,-0.7282344991857218
8.595000000000562,11.493351079351362,-1.137353698334721,41.707706180149714,-0.19175830801205018,-7.887673067945338,-0.7461211658386985
8.597500000000561,11.479955783342655,-1.7556089813202904,41.17078546553078,-0.2447926020509492,-7.797121757612755,-0.7633227534539092
8.600000000000563,11.069468996811914,-2.3034612735789173,41.02728476177926,-0.30154102778547937,-7.698362960814253,-0.7797083093775855
8.602500000000564,10.736204750684417,-2.447938674912542,40.57502284439348,-0.36200668702667904,-7.591466845556378,-0.7951824072676971
8.605000000000564,10.42104739854729,-2.566675495778237,40.10027891533683,-0.4262071501332779,-7.476486356109305,-0.8096765165669058
8.607500000000563,10.048148999045198,-3.0082163247170004,39.7760222247681,-0.49416555063427714,-7.353446522314385,-0.8231564005384213
